cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,0,0
6100,0,0
6200,0,0
6300,13,17
6400,60,3
6500,59,4
6600,62,1
6700,29,1
6800,15,4
6900,17,3
7000,65,0
7100,63,1
7200,59,1
7300,65,0
7400,60,1
7500,60,0
7600,64,1
7700,42,3
7800,22,5
7900,53,1
8000,20,3
8100,26,0
8200,11,0
8300,16,0
8400,12,3
8500,4,6
8600,6,19
8700,17,24
8800,12,19
8900,38,23
9000,38,22
9100,46,18
9200,27,23
9300,31,23
9400,18,17
9500,22,24
9600,12,17
9700,14,17
9800,46,20
9900,45,20
10000,42,21
10100,48,16
10200,42,22
10300,37,27
10400,40,22
10500,41,17
10600,40,20
10700,21,24
10800,21,18
10900,7,15
11000,32,9
11100,11,11
11200,1,3
11300,0,0
11400,0,1
11500,1,4
11600,0,6
11700,1,7
11800,0,4
11900,3,5
12000,1,4
12100,1,4
12200,1,7
12300,2,2
12400,0,2
12500,1,6
12600,3,5
12700,1,5
12800,0,6
12900,5,8
13000,1,7
13100,4,7
13200,0,7
13300,0,6
13400,3,6
13500,1,10
13600,5,8
13700,3,16
13800,2,9
13900,6,23
14000,8,9
14100,1,8
14200,2,8
14300,3,10
14400,4,13
14500,9,9
14600,4,11
14700,2,10
14800,2,7
14900,2,9
15000,6,7
15100,2,7
15200,3,12
15300,2,8
15400,2,10
15500,4,15
15600,4,10
15700,2,6
15800,4,10
15900,5,11
16000,2,4
16100,2,7
16200,2,6
16300,0,4
16400,1,10
16500,0,8
16600,1,11
16700,1,1
16800,0,8
16900,2,4
17000,3,6
17100,3,5
17200,1,2
17300,1,7
17400,1,6
17500,2,3
17600,1,6
17700,1,4
17800,0,6
17900,2,7
18000,4,7
18100,6,2
18200,2,6
18300,2,11
18400,4,4
18500,5,5
18600,2,8
18700,2,1
18800,3,7
18900,1,9
19000,1,6
19100,3,5
19200,4,3
19300,1,5
19400,1,5
19500,2,5
19600,3,8
19700,2,4
19800,1,2
19900,1,5
20000,2,3
20100,3,5
20200,1,4
20300,3,7
20400,2,3
20500,5,6
20600,1,4
20700,0,4
20800,0,2
20900,1,5
21000,1,3
21100,1,7
21200,2,2
21300,2,1
21400,2,6
21500,1,3
21600,1,1
21700,0,6
21800,0,2
21900,1,7
22000,0,2
22100,0,6
22200,1,4
22300,1,2
22400,1,3
22500,0,1
22600,4,4
22700,2,3
22800,0,2
22900,0,3
23000,2,4
23100,0,5
23200,4,9
23300,1,8
23400,0,6
23500,0,8
23600,2,2
23700,1,5
23800,1,7
23900,1,7
24000,1,3
24100,2,2
24200,2,4
24300,2,7
24400,2,5
24500,2,2
24600,0,8
24700,1,4
24800,2,5
24900,0,2
25000,2,8
25100,1,3
25200,2,1
25300,2,5
25400,1,6
25500,2,1
25600,2,1
25700,5,3
25800,1,3
25900,3,3
26000,1,10
26100,2,2
26200,2,7
26300,2,5
26400,0,2
26500,0,2
26600,1,4
26700,2,5
26800,2,3
26900,1,1
27000,2,6
27100,1,2
27200,2,4
27300,3,4
27400,1,5
27500,1,1
27600,0,7
27700,0,2
27800,3,4
27900,2,2
28000,0,4
28100,1,4
28200,1,9
28300,0,3
28400,2,3
28500,1,3
28600,1,0
28700,1,6
28800,1,8
28900,0,5
29000,1,2
29100,2,2
29200,6,2
29300,0,4
29400,1,7
29500,0,8
29600,2,2
29700,0,3
29800,1,3
29900,0,4
30000,1,4
30100,0,7
30200,2,1
30300,1,5
30400,0,1
30500,0,2
30600,2,0
30700,2,2
30800,1,3
30900,0,2
31000,2,3
31100,1,4
31200,2,5
31300,1,6
31400,1,1
31500,2,6
31600,1,4
31700,1,6
31800,1,3
31900,0,4
32000,0,1
32100,0,1
32200,0,0
32300,3,3
32400,1,2
32500,0,5
32600,1,4
32700,2,2
32800,1,3
32900,3,3
33000,1,5
33100,2,4
33200,0,2
33300,1,3
33400,2,8
33500,1,5
33600,2,2
33700,4,0
33800,1,6
33900,0,4
34000,1,5
34100,0,2
34200,0,5
34300,1,4
34400,1,6
34500,1,2
34600,1,6
34700,0,5
34800,1,2
34900,1,1
35000,0,4
35100,0,5
35200,1,5
35300,1,1
35400,1,3
35500,0,4
35600,1,1
35700,0,2
35800,1,2
35900,0,4
36000,0,5
36100,0,4
36200,0,4
36300,0,1
36400,0,3
36500,0,6
36600,2,2
36700,1,2
36800,0,2
36900,0,1
37000,1,5
37100,2,2
37200,1,5
37300,1,4
37400,1,2
37500,2,4
37600,0,1
37700,1,3
37800,0,7
37900,1,4
38000,0,2
38100,1,2
38200,1,2
38300,1,2
38400,0,5
38500,0,8
38600,2,5
38700,2,0
38800,0,1
38900,2,2
39000,0,4
39100,1,2
39200,1,3
39300,0,4
39400,0,2
39500,0,6
39600,1,5
39700,1,2
39800,0,2
39900,1,3
40000,1,3
40100,1,1
40200,0,2
40300,0,2
40400,0,1
40500,1,5
40600,0,2
40700,1,1
40800,0,2
40900,0,3
41000,1,5
