kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_warp.1.sm_75.ptx 227 : 30720 169344 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 187 : 230600 674532 0 0 0 0 0 0 308 
spmv_warp.1.sm_75.ptx 186 : 230600 1408479 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 185 : 230600 2531511 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 184 : 230600 2338208 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 183 : 230600 2103160 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 182 : 230600 2095661 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 180 : 230600 100309769 4440672 0 0 228853 8272 0 0 
spmv_warp.1.sm_75.ptx 178 : 230600 2116942 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 177 : 230600 2096995 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 176 : 230600 88928586 833760 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 175 : 230600 88254132 834048 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 174 : 230600 2094580 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 172 : 230600 100184225 4423168 0 0 228887 8272 0 0 
spmv_warp.1.sm_75.ptx 170 : 230600 2090688 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 169 : 230600 2099119 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 140 : 97205 885966 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 139 : 97205 885086 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 168 : 230600 88734794 876928 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 167 : 230600 88003170 876928 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 166 : 230600 2097700 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 137 : 97205 41036257 1837248 0 0 97091 6313 0 0 
spmv_warp.1.sm_75.ptx 135 : 97205 882716 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 134 : 97205 884241 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 164 : 230600 100153893 4433152 0 0 228938 8272 0 0 
spmv_warp.1.sm_75.ptx 162 : 230600 2117814 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 161 : 230600 2097495 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 133 : 97205 34561811 345888 0 0 17704 6313 0 0 
spmv_warp.1.sm_75.ptx 132 : 97205 34445931 345856 0 0 17704 6313 0 0 
spmv_warp.1.sm_75.ptx 130 : 364468 1408603 0 0 0 0 0 0 4335 
spmv_warp.1.sm_75.ptx 93 : 29325696 144035367 0 0 0 0 0 0 690961 
spmv_warp.1.sm_75.ptx 92 : 29325696 189424448 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 219 : 916428 4691144 0 0 0 916428 916428 0 0 
spmv_warp.1.sm_75.ptx 91 : 29325696 184294016 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 218 : 916428 8323240 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 90 : 29325696 1070352512 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 217 : 916428 346897521 3665728 0 0 916428 916428 0 0 
spmv_warp.1.sm_75.ptx 89 : 29325696 270908704 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 216 : 916428 8472596 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 88 : 29325696 1137152032 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 215 : 916428 9108606 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 85 : 1832856 12828134 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 212 : 29325696 155134664 0 0 0 0 0 0 916428 
spmv_warp.1.sm_75.ptx 84 : 1832856 677829134 9728672 0 0 1145535 916428 0 0 
spmv_warp.1.sm_75.ptx 211 : 29325696 157850816 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 83 : 1832856 16828772 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 210 : 29325696 149853280 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 82 : 1832856 16855142 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 209 : 29325696 266616672 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 81 : 1832856 17328796 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 208 : 29325696 1157318368 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 79 : 29325696 158780850 0 0 0 0 0 0 916428 
spmv_warp.1.sm_75.ptx 206 : 29325696 150672704 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 76 : 30720 230400 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 203 : 29325696 158606944 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 75 : 30720 212160 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 202 : 29325696 150186656 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 74 : 30720 217920 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 201 : 29325696 266551456 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 191 : 29325696 158230272 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 64 : 30720 215040 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 73 : 30720 204480 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 200 : 29325696 1158282624 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 190 : 29325696 135594464 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 63 : 30720 226560 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 72 : 30720 223680 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 199 : 29325696 158954496 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 71 : 30720 239040 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 198 : 29325696 152076256 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 70 : 30720 338880 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 197 : 29325696 266695776 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 69 : 30720 421440 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 196 : 29325696 1161946208 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 68 : 30720 281280 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 195 : 29325696 161070432 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 67 : 30720 426240 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 194 : 29325696 155999328 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 66 : 30720 226560 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 193 : 29325696 270748544 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 65 : 30720 350400 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 192 : 29325696 1146482112 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 47 : 30720 217920 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 46 : 30720 311040 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 45 : 30720 307200 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 44 : 30720 184320 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 43 : 30720 184320 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 42 : 30720 207360 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 41 : 30720 317760 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 40 : 30720 405120 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 98 : 3766842 34668422 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 39 : 30720 399360 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 97 : 3766842 23362807 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 224 : 29325696 169645472 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 38 : 30720 399360 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 96 : 3766842 35007253 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 223 : 29325696 194480064 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 37 : 30720 399360 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 95 : 3766842 35380066 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 222 : 29325696 276567584 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 36 : 30720 399360 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 35 : 30720 989760 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 48 : 30720 298560 0 960 960 0 0 0 0 
spmv_warp.1.sm_75.ptx 49 : 30720 260160 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 50 : 30720 196800 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 51 : 30720 213120 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 52 : 30720 370560 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 53 : 30720 227520 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 54 : 30720 269760 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 55 : 30720 245760 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 56 : 30720 336000 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 57 : 30720 234240 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 58 : 30720 293760 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 59 : 30720 0 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 61 : 30720 220800 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 62 : 30720 196800 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 99 : 3766842 23351311 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 100 : 3766842 24056124 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 101 : 3766842 24603600 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 102 : 3766842 24641033 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 103 : 3766842 282798 0 0 0 0 0 0 2927 
spmv_warp.1.sm_75.ptx 105 : 3720966 35289911 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 106 : 3720966 34847723 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 107 : 3720966 1415480029 17524704 0 0 1090346 714511 0 0 
spmv_warp.1.sm_75.ptx 108 : 3720966 34456208 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 109 : 3720966 1418980814 17524928 0 0 1090346 714511 0 0 
spmv_warp.1.sm_75.ptx 110 : 3720966 34167410 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 111 : 3720966 34051577 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 113 : 3720966 1543686687 70156544 0 0 3719740 714511 0 0 
spmv_warp.1.sm_75.ptx 115 : 3720966 33635613 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 116 : 3720966 33959531 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 117 : 3720966 26682148 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 118 : 3720966 17803320 0 0 0 0 0 0 15001 
spmv_warp.1.sm_75.ptx 143 : 3766842 23387336 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 144 : 3766842 19370461 0 0 0 0 0 0 1594 
spmv_warp.1.sm_75.ptx 146 : 102139 935431 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 147 : 102139 937145 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 148 : 102139 1035196 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 151 : 230600 88384460 883200 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 152 : 230600 89032942 883232 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 204 : 29325696 1157244320 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 205 : 29325696 266596640 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 207 : 29325696 158827392 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 214 : 916428 35677586 0 916428 916428 0 0 0 0 
spmv_warp.1.sm_75.ptx 120 : 364468 127811151 1193760 0 0 64424 21554 0 0 
spmv_warp.1.sm_75.ptx 121 : 364468 128597187 1193728 0 0 64424 21554 0 0 
spmv_warp.1.sm_75.ptx 153 : 230600 2101191 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 154 : 230600 2093142 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 156 : 230600 100072243 4426208 0 0 228978 8272 0 0 
spmv_warp.1.sm_75.ptx 122 : 364468 3320239 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 123 : 364468 3311926 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 125 : 364468 155372206 6879168 0 0 364127 21554 0 0 
spmv_warp.1.sm_75.ptx 158 : 230600 2096062 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 159 : 230600 88057324 876928 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 160 : 230600 88784207 876928 0 0 37285 8272 0 0 
spmv_warp.1.sm_75.ptx 127 : 364468 3313378 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 128 : 364468 3326905 0 0 0 0 0 0 0 
spmv_warp.1.sm_75.ptx 129 : 364468 2603644 0 0 0 0 0 0 0 
