kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 241 : 46587 110570 0 0 0 0 0 0 1548 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 240 : 46587 298427 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 239 : 46587 299791 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 238 : 46587 5755047 0 0 0 17907 2997 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 237 : 46587 436027 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 236 : 46587 441335 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 235 : 46587 357639 0 0 0 9802 2997 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 232 : 68700 230217 0 0 0 0 0 0 1381 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 231 : 68700 426876 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 230 : 68700 20773332 0 0 0 23148 2148 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 229 : 68700 716824 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 228 : 68700 665244 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 244 : 69120 382560 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 227 : 68700 24671204 5408 0 0 8589 2148 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 226 : 68700 677628 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 225 : 68700 734108 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 223 : 69120 3132 0 0 0 0 0 0 3 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 222 : 69120 745792 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 221 : 69120 832960 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 220 : 69120 515840 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 219 : 69120 416384 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 218 : 69120 447584 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 217 : 69120 583328 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 216 : 69120 913984 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 215 : 69120 1019104 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 192 : 183 4567 0 0 0 181 173 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 191 : 183 2562 0 0 0 173 173 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 170 : 233 8197 0 0 0 230 211 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 87 : 17866 138369 0 0 0 4657 1277 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 86 : 17866 115307 0 0 0 1277 1277 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 84 : 40480 128094 0 0 0 0 0 0 722 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 82 : 40480 6215558 1408 0 0 14381 3935 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 81 : 40480 376160 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 80 : 40480 413948 0 0 0 0 0 0 0 
cc_base_L1D_50__socFBBerkeley13.1.sm_75.ptx 79 : 40480 376127 0 0 0 0 0 0 0 
