Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.834570
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.687786
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.513351
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.200261
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.841641
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.180933
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.319940
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.038739
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.248893
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.661438
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.877262
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.188075
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.986140
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.912318
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.559724
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.972448
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.510968
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.854438
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.863081
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.869657
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.000455
