Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022402
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.013732
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.659152
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.422619
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.328133
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.586983
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.436508
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.608220
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.556079
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.610154
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.618348
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575815
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.651453
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667298
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.607689
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.671448
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.637146
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.666355
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.625313
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.661024
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.677096
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.634471
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.657122
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.666367
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.631052
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.599663
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.645658
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.598103
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.639489
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.660718
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.636964
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.671770
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.661254
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.598007
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.674264
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.637386
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.612828
42000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.657529
43000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.682572
44000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.633655
45000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.684201
46000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.692939
47000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.633381
48000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.672162
49000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.691630
50000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.692524
51000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.682790
52000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.690418
53000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.691072
54000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.697305
55000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.661757
56000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667473
57000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.690172
58000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.650787
59000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.673347
60000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.657227
61000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.718212
62000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.633787
63000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.647701
64000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.609301
65000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.656593
66000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.642007
67000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.648877
68000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.685098
69000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.653712
70000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.693040
71000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.699369
72000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.608291
73000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.686437
74000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.674000
75000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.685280
76000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.635753
77000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.660579
78000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.646091
79000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.628665
80000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.669564
81000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.677418
82000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.652826
83000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.666856
84000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.689018
85000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.683218
86000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.638591
87000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.665427
88000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.699400
89000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.686504
90000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.675018
91000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.672186
92000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.689915
93000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.669703
94000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.658823
95000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.691660
96000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.663970
97000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.676147
98000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.684185
99000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.696426
100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.613014
101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.678745
102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.662551
103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.689559
104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.603605
105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.648709
106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.694258
107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.688348
108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.661260
109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.679419
110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.632849
111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.657310
112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.689807
113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.672609
114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.651462
115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.654716
116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.707155
117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667465
118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.681403
119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.681516
120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667331
121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.678068
122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.660537
123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.685109
124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.701576
125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667888
126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.662581
127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.688287
128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.634906
129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.696500
130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.656784
131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.726746
132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.681558
133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.668142
134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.652604
135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.675635
136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.716190
137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.671266
138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.681436
139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.647184
140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.711340
141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.657265
142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.681384
143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.644993
144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.668665
145000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.701390
146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.646455
147000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.668342
148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.675535
149000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.668766
150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.676403
151000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.646420
152000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.656901
153000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.683804
154000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667226
155000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.645363
156000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.664514
157000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.663606
158000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.729641
159000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.653824
160000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.668619
161000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.672408
162000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.706106
163000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.684831
164000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.640989
165000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.657772
166000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.702289
167000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.702683
168000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667211
169000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.695391
170000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.675264
171000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.687514
172000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.670195
173000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.685612
174000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.679166
175000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.691765
176000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.680457
177000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.645986
178000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.681606
179000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.677456
180000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.696008
181000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.676217
182000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.653212
183000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.684419
184000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.655208
185000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.698551
186000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.678642
187000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.666610
188000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.671552
189000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.669521
190000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.664493
191000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.669597
192000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.697065
193000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.697926
194000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.657065
195000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.670595
196000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.653814
197000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.712887
198000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.684872
199000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.679910
200000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.667966
201000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.688304
202000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.648296
203000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.689799
204000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.703504
205000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.650523
206000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.706281
207000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.647569
208000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.702392
209000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.656249
210000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.671420
211000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.672714
212000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.687842
213000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.663651
214000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.652184
215000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.691768
216000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.689445
217000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.671644
218000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.658126
219000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.689099
220000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.672929
221000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.700185
222000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.650107
223000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.681418
224000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.666231
