cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,17,4
5900,67,3
6000,63,0
6100,61,2
6200,46,1
6300,12,4
6400,17,2
6500,4,0
6600,5,0
6700,2,1
6800,2,1
6900,3,1
7000,2,0
7100,2,0
7200,0,1
7300,1,0
7400,0,2
7500,0,0
7600,0,0
7700,1,0
7800,1,0
7900,0,0
8000,0,3
8100,0,2
8200,0,6
8300,8,15
8400,8,10
8500,15,13
8600,10,11
8700,12,14
8800,9,17
8900,9,13
9000,6,13
9100,9,6
9200,7,15
9300,3,9
9400,7,9
9500,5,6
9600,2,7
9700,1,2
9800,1,4
9900,0,0
10000,0,1
10100,0,0
10200,0,0
10300,1,0
10400,0,0
10500,0,1
10600,0,3
10700,1,0
10800,0,2
10900,2,1
11000,2,1
11100,0,1
11200,1,4
11300,1,2
11400,0,1
11500,0,2
11600,0,0
11700,0,1
11800,1,0
11900,0,1
12000,3,1
12100,5,0
12200,0,4
12300,1,4
12400,1,5
12500,5,6
12600,2,15
12700,0,3
12800,1,4
12900,1,5
13000,0,1
13100,1,1
13200,0,0
13300,1,6
13400,0,1
13500,5,4
13600,1,5
13700,2,3
13800,0,3
13900,0,2
14000,1,2
14100,0,1
14200,0,2
14300,0,4
14400,1,1
14500,0,0
14600,1,3
14700,2,0
14800,0,1
14900,0,2
15000,0,0
15100,0,2
15200,1,4
15300,0,6
15400,4,0
15500,0,0
15600,0,1
15700,1,0
15800,0,1
15900,1,3
16000,1,3
16100,0,2
16200,1,2
16300,1,0
16400,2,1
16500,2,2
16600,0,1
16700,0,3
16800,0,3
16900,0,3
17000,1,1
17100,0,2
17200,0,2
17300,0,3
17400,1,1
17500,1,0
17600,0,1
17700,1,3
17800,0,2
17900,0,1
18000,4,5
18100,3,1
18200,1,2
18300,1,2
18400,1,1
18500,1,1
18600,0,4
18700,0,1
18800,1,3
18900,0,7
19000,2,1
19100,0,3
19200,3,1
19300,3,1
19400,0,3
19500,1,5
19600,1,3
19700,0,3
19800,2,5
19900,0,4
20000,1,3
20100,0,7
20200,0,4
20300,1,5
20400,4,6
20500,3,5
20600,4,6
20700,5,3
20800,2,4
20900,1,5
21000,1,4
21100,2,8
21200,0,0
21300,2,2
21400,1,4
21500,0,1
21600,1,3
21700,3,5
21800,1,5
21900,2,4
22000,6,6
22100,2,3
22200,2,8
22300,4,5
22400,6,2
22500,2,4
22600,1,4
22700,1,4
22800,1,4
22900,0,4
23000,0,1
23100,1,3
23200,2,2
23300,1,0
23400,1,3
23500,4,5
23600,5,8
23700,0,2
23800,12,6
23900,3,7
24000,1,5
24100,6,6
24200,0,5
24300,2,0
24400,7,5
24500,7,1
24600,1,6
24700,0,2
24800,1,6
24900,8,5
25000,3,1
25100,1,2
25200,2,4
25300,1,2
25400,5,3
25500,1,5
25600,5,2
25700,7,1
25800,2,3
25900,2,3
26000,2,4
26100,2,3
26200,0,0
26300,3,1
26400,2,3
26500,2,1
26600,5,5
26700,2,3
26800,2,2
26900,5,3
27000,3,1
27100,0,5
27200,3,4
27300,5,2
27400,0,1
27500,4,4
27600,1,1
27700,1,2
27800,7,6
27900,0,5
28000,4,4
28100,0,5
28200,2,4
28300,0,5
28400,1,1
28500,1,1
28600,2,0
28700,2,0
28800,1,1
28900,2,4
29000,2,3
29100,0,5
29200,2,2
29300,3,2
29400,6,3
29500,0,3
29600,0,1
29700,1,2
29800,2,2
29900,2,1
30000,4,9
30100,6,1
30200,5,6
30300,1,4
30400,1,4
30500,0,2
30600,0,2
30700,0,1
30800,0,1
30900,0,2
31000,2,5
31100,1,1
31200,1,2
31300,1,2
31400,1,2
31500,2,3
31600,2,0
31700,1,2
31800,0,1
31900,0,3
32000,1,3
32100,0,4
32200,5,7
32300,1,1
32400,8,5
32500,0,1
32600,0,1
32700,2,0
32800,3,4
32900,1,1
33000,0,0
33100,1,4
33200,6,0
33300,0,1
33400,0,1
33500,0,0
33600,0,5
33700,0,2
33800,1,1
33900,3,4
34000,0,2
34100,0,4
34200,1,1
34300,1,2
34400,0,0
34500,0,1
34600,3,6
34700,6,3
34800,2,1
34900,0,0
35000,0,8
35100,0,2
35200,0,2
35300,0,0
35400,0,3
35500,4,5
35600,3,7
35700,0,4
35800,2,1
35900,0,3
36000,0,3
36100,0,4
36200,0,1
36300,1,1
36400,1,2
36500,0,0
36600,3,4
36700,1,1
36800,3,2
36900,6,3
37000,0,1
37100,0,4
37200,0,3
37300,0,1
37400,2,1
37500,0,0
37600,0,0
37700,0,4
37800,0,1
37900,1,1
38000,1,1
38100,2,0
38200,0,3
38300,1,3
38400,0,0
38500,0,1
38600,6,2
38700,2,0
38800,0,0
38900,1,1
39000,0,1
39100,1,2
39200,1,1
39300,0,2
39400,1,3
39500,9,3
39600,2,2
39700,0,0
39800,0,1
39900,1,1
40000,1,3
40100,0,0
40200,1,0
40300,1,1
40400,1,0
40500,0,0
40600,0,2
40700,1,1
40800,0,1
40900,1,0
41000,1,2
