cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,22,2
5900,65,4
6000,63,0
6100,60,2
6200,39,3
6300,13,3
6400,29,7
6500,5,3
6600,5,2
6700,10,2
6800,8,1
6900,5,0
7000,2,0
7100,6,1
7200,0,1
7300,2,1
7400,2,0
7500,2,0
7600,2,0
7700,2,1
7800,0,0
7900,1,0
8000,1,1
8100,0,2
8200,0,5
8300,3,10
8400,5,16
8500,11,15
8600,11,19
8700,5,18
8800,12,20
8900,6,18
9000,12,12
9100,13,19
9200,11,15
9300,3,9
9400,1,6
9500,4,9
9600,5,8
9700,4,5
9800,1,2
9900,0,4
10000,1,1
10100,2,0
10200,0,0
10300,1,0
10400,0,1
10500,0,0
10600,0,2
10700,0,0
10800,0,1
10900,1,4
11000,1,0
11100,2,2
11200,2,1
11300,0,2
11400,0,1
11500,0,0
11600,0,1
11700,0,1
11800,0,1
11900,2,5
12000,2,1
12100,2,1
12200,1,0
12300,0,3
12400,0,3
12500,0,3
12600,3,7
12700,2,6
12800,1,4
12900,1,2
13000,1,2
13100,0,2
13200,1,2
13300,1,3
13400,2,0
13500,1,2
13600,2,5
13700,0,5
13800,1,2
13900,3,4
14000,0,1
14100,1,0
14200,0,1
14300,3,5
14400,0,1
14500,1,2
14600,0,3
14700,0,0
14800,0,0
14900,1,3
15000,2,2
15100,1,1
15200,2,2
15300,0,1
15400,0,0
15500,0,3
15600,0,1
15700,0,1
15800,1,0
15900,1,1
16000,0,1
16100,0,3
16200,0,5
16300,0,1
16400,1,1
16500,1,1
16600,0,0
16700,1,3
16800,0,0
16900,1,2
17000,0,1
17100,1,2
17200,0,2
17300,0,2
17400,0,2
17500,1,1
17600,1,0
17700,1,4
17800,1,2
17900,2,3
18000,2,1
18100,2,3
18200,0,3
18300,0,2
18400,1,1
18500,1,5
18600,1,4
18700,0,3
18800,2,5
18900,1,3
19000,1,0
19100,1,4
19200,1,3
19300,1,4
19400,3,4
19500,0,2
19600,0,2
19700,0,1
19800,2,3
19900,1,5
20000,3,4
20100,2,3
20200,0,2
20300,1,5
20400,2,2
20500,0,7
20600,1,0
20700,0,3
20800,0,3
20900,0,6
21000,0,3
21100,5,3
21200,2,3
21300,2,5
21400,0,4
21500,0,1
21600,0,1
21700,2,6
21800,1,5
21900,3,5
22000,2,10
22100,5,3
22200,3,5
22300,8,8
22400,2,0
22500,2,4
22600,2,3
22700,1,3
22800,3,1
22900,2,3
23000,0,1
23100,1,4
23200,5,5
23300,0,6
23400,2,8
23500,11,8
23600,1,5
23700,0,3
23800,6,4
23900,4,6
24000,8,5
24100,14,4
24200,6,3
24300,3,0
24400,10,4
24500,5,0
24600,2,3
24700,1,4
24800,3,2
24900,3,3
25000,1,2
25100,0,3
25200,4,4
25300,3,5
25400,2,1
25500,1,1
25600,2,3
25700,3,6
25800,2,4
25900,2,2
26000,3,3
26100,2,2
26200,3,4
26300,3,8
26400,3,1
26500,5,2
26600,4,3
26700,1,2
26800,2,3
26900,3,3
27000,1,3
27100,1,2
27200,0,3
27300,5,6
27400,5,3
27500,0,3
27600,1,1
27700,2,0
27800,1,1
27900,2,2
28000,3,5
28100,0,4
28200,0,3
28300,0,4
28400,2,2
28500,5,3
28600,1,3
28700,4,3
28800,3,2
28900,1,1
29000,9,5
29100,1,2
29200,0,2
29300,1,2
29400,0,2
29500,2,2
29600,3,2
29700,1,4
29800,1,7
29900,3,3
30000,8,4
30100,4,2
30200,0,2
30300,3,5
30400,0,4
30500,0,3
30600,1,1
30700,1,3
30800,0,0
30900,0,1
31000,0,0
31100,8,6
31200,0,3
31300,0,0
31400,0,3
31500,4,3
31600,5,1
31700,0,3
31800,2,0
31900,1,1
32000,2,3
32100,1,3
32200,2,2
32300,0,1
32400,2,2
32500,0,3
32600,0,0
32700,1,4
32800,5,7
32900,1,4
33000,0,1
33100,0,0
33200,8,5
33300,0,3
33400,0,5
33500,0,2
33600,0,1
33700,0,0
33800,0,1
33900,3,4
34000,0,2
34100,0,0
34200,0,2
34300,0,0
34400,1,3
34500,1,1
34600,3,3
34700,0,1
34800,1,1
34900,0,1
35000,0,4
35100,1,2
35200,0,1
35300,3,1
35400,1,5
35500,7,7
35600,0,3
35700,1,0
35800,0,0
35900,0,1
36000,2,3
36100,0,0
36200,0,2
36300,0,1
36400,0,1
36500,0,2
36600,2,7
36700,5,2
36800,0,2
36900,0,3
37000,1,3
37100,1,2
37200,0,5
37300,2,5
37400,0,2
37500,1,1
37600,0,3
37700,0,3
37800,0,0
37900,1,0
38000,3,4
38100,2,2
38200,0,2
38300,1,2
38400,0,1
38500,0,3
38600,0,2
38700,1,2
38800,0,1
38900,0,1
39000,2,3
39100,0,1
39200,0,1
39300,3,4
39400,0,2
39500,1,3
39600,0,3
39700,0,4
39800,0,2
39900,1,3
40000,1,4
40100,1,5
40200,8,1
40300,0,4
40400,1,2
40500,0,2
40600,1,3
40700,0,0
40800,0,1
40900,0,3
41000,0,1
