cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,36,3
5900,64,4
6000,63,0
6100,57,4
6200,11,7
6300,20,5
6400,14,2
6500,7,0
6600,9,0
6700,6,1
6800,5,0
6900,5,0
7000,6,0
7100,1,0
7200,4,0
7300,3,0
7400,2,0
7500,1,1
7600,1,0
7700,0,0
7800,3,0
7900,0,0
8000,0,1
8100,0,3
8200,1,9
8300,5,15
8400,8,15
8500,7,20
8600,9,14
8700,15,8
8800,6,18
8900,11,21
9000,9,10
9100,15,14
9200,6,10
9300,5,9
9400,3,4
9500,2,5
9600,4,5
9700,2,3
9800,4,2
9900,2,1
10000,1,0
10100,1,0
10200,0,0
10300,0,1
10400,1,0
10500,0,0
10600,0,2
10700,2,5
10800,0,3
10900,1,1
11000,0,3
11100,0,1
11200,0,1
11300,1,1
11400,0,0
11500,0,0
11600,1,0
11700,0,3
11800,3,1
11900,2,2
12000,1,0
12100,1,3
12200,2,0
12300,0,6
12400,0,4
12500,1,7
12600,1,9
12700,2,4
12800,0,5
12900,0,2
13000,0,1
13100,0,2
13200,0,1
13300,2,1
13400,1,4
13500,1,2
13600,3,5
13700,1,3
13800,1,8
13900,2,4
14000,1,3
14100,2,3
14200,2,5
14300,0,2
14400,1,2
14500,0,2
14600,0,3
14700,0,3
14800,0,2
14900,0,4
15000,0,2
15100,2,2
15200,0,0
15300,0,3
15400,1,1
15500,0,1
15600,1,1
15700,1,1
15800,0,2
15900,0,4
16000,0,0
16100,3,0
16200,0,2
16300,0,3
16400,0,0
16500,0,2
16600,0,2
16700,0,2
16800,1,1
16900,1,5
17000,2,1
17100,1,2
17200,1,3
17300,1,2
17400,0,0
17500,1,2
17600,2,2
17700,1,2
17800,0,0
17900,0,2
18000,0,5
18100,0,1
18200,1,2
18300,0,1
18400,2,0
18500,1,2
18600,2,6
18700,3,3
18800,1,6
18900,1,6
19000,2,4
19100,0,6
19200,0,1
19300,2,2
19400,2,3
19500,0,0
19600,0,3
19700,0,4
19800,0,1
19900,1,6
20000,2,4
20100,0,3
20200,1,0
20300,3,3
20400,3,3
20500,0,3
20600,1,6
20700,1,3
20800,2,6
20900,1,10
21000,2,2
21100,3,3
21200,1,3
21300,2,0
21400,0,3
21500,2,1
21600,3,1
21700,3,6
21800,3,5
21900,5,4
22000,4,5
22100,2,1
22200,2,8
22300,7,2
22400,3,2
22500,1,1
22600,4,2
22700,0,3
22800,0,1
22900,2,5
23000,1,3
23100,1,8
23200,1,2
23300,1,5
23400,1,1
23500,2,5
23600,7,5
23700,3,4
23800,11,5
23900,3,6
24000,4,4
24100,6,4
24200,2,1
24300,1,1
24400,4,5
24500,1,5
24600,6,4
24700,1,4
24800,5,2
24900,4,5
25000,5,1
25100,0,1
25200,3,5
25300,2,4
25400,2,1
25500,0,1
25600,1,1
25700,4,8
25800,5,3
25900,2,5
26000,4,3
26100,3,8
26200,4,1
26300,3,5
26400,0,1
26500,2,6
26600,4,4
26700,0,0
26800,0,4
26900,7,2
27000,2,1
27100,1,2
27200,1,4
27300,2,3
27400,3,3
27500,1,1
27600,2,2
27700,1,4
27800,0,3
27900,2,6
28000,1,2
28100,3,0
28200,0,3
28300,5,1
28400,4,2
28500,3,1
28600,4,1
28700,6,2
28800,3,4
28900,0,6
29000,6,5
29100,4,1
29200,1,3
29300,3,2
29400,0,1
29500,1,3
29600,2,2
29700,0,4
29800,1,1
29900,1,2
30000,2,5
30100,6,2
30200,0,2
30300,0,5
30400,0,2
30500,1,2
30600,0,0
30700,2,1
30800,1,4
30900,1,4
31000,0,0
31100,8,5
31200,2,3
31300,2,0
31400,3,2
31500,1,5
31600,5,2
31700,1,1
31800,2,0
31900,2,0
32000,2,3
32100,0,1
32200,3,1
32300,4,2
32400,2,3
32500,3,3
32600,1,4
32700,2,5
32800,6,10
32900,0,1
33000,0,2
33100,1,5
33200,7,2
33300,0,2
33400,1,3
33500,0,0
33600,0,6
33700,2,4
33800,1,4
33900,1,6
34000,0,3
34100,1,0
34200,0,1
34300,0,1
34400,0,2
34500,0,1
34600,2,2
34700,1,1
34800,2,1
34900,0,1
35000,0,2
35100,1,0
35200,1,0
35300,2,1
35400,0,0
35500,7,4
35600,0,2
35700,0,2
35800,0,1
35900,1,0
36000,2,3
36100,1,3
36200,2,1
36300,0,1
36400,0,0
36500,1,0
36600,0,1
36700,1,0
36800,1,1
36900,0,1
37000,0,0
37100,0,3
37200,1,3
37300,0,0
37400,0,1
37500,0,2
37600,2,0
37700,1,8
37800,2,2
37900,1,1
38000,6,6
38100,1,1
38200,1,4
38300,0,0
38400,0,1
38500,0,1
38600,2,6
38700,2,3
38800,7,6
38900,0,0
39000,1,1
39100,0,1
39200,0,2
39300,0,0
39400,0,0
39500,0,3
39600,1,0
39700,0,1
39800,1,2
39900,1,3
40000,2,5
40100,3,2
40200,4,2
40300,1,1
40400,2,3
40500,0,0
40600,0,1
40700,1,1
40800,0,1
40900,0,0
41000,0,3
