cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,0,0,0,0
5800,0,0,3,0,3,0
5900,0,0,18,0,51,0
6000,0,0,19,0,45,0
6100,0,0,0,0,21,0
6200,0,0,1,0,0,0
6300,1,1,55,0,12,1
6400,2,2,44,0,17,2
6500,1,8,40,0,18,8
6600,0,1,11,0,4,1
6700,1,3,17,0,11,3
6800,1,4,10,0,9,4
6900,2,3,12,0,6,3
7000,5,3,11,0,4,3
7100,2,0,13,0,3,0
7200,3,2,14,0,8,2
7300,2,1,11,0,8,1
7400,5,2,13,0,6,2
7500,3,2,11,0,13,2
7600,3,4,12,0,7,4
7700,5,2,11,0,8,2
7800,3,2,8,0,7,2
7900,3,1,8,0,12,1
8000,2,3,6,0,13,3
8100,4,0,5,0,14,0
8200,5,3,14,0,11,3
8300,5,1,6,0,11,1
8400,7,2,11,0,5,2
8500,4,1,14,0,12,1
8600,7,2,7,0,11,2
8700,5,8,12,0,11,8
8800,3,2,5,0,12,2
8900,7,2,8,0,18,2
9000,1,3,5,0,19,3
9100,4,3,7,0,13,3
9200,10,1,8,0,14,1
9300,6,0,11,0,12,0
9400,8,3,10,0,9,3
9500,14,4,10,0,11,4
9600,8,2,8,0,12,2
9700,9,3,8,0,16,3
9800,2,4,7,0,14,4
9900,5,2,8,0,13,2
10000,4,2,8,0,7,2
10100,7,1,7,0,6,1
10200,18,5,10,0,14,5
10300,12,3,6,0,15,3
10400,13,2,12,0,15,2
10500,13,3,4,0,16,3
10600,12,2,5,0,21,2
10700,3,1,7,0,12,1
10800,12,0,4,0,19,0
10900,30,7,9,18,25,7
11000,9,1,0,15,11,1
11100,30,7,6,14,18,7
11200,13,2,5,68,12,2
11300,8,0,7,32,11,0
11400,15,0,10,0,11,0
11500,18,0,19,0,4,0
11600,8,0,16,0,4,0
11700,3,0,12,0,1,0
11800,2,1,11,0,8,1
11900,0,0,15,0,2,0
12000,0,0,9,0,0,0
12100,4,1,8,0,2,1
12200,0,0,10,0,2,0
12300,3,2,13,0,0,2
12400,1,1,11,0,2,1
12500,5,0,10,0,1,0
12600,5,0,10,0,0,0
12700,0,1,8,0,3,1
12800,0,0,12,0,0,0
12900,0,0,8,0,3,0
13000,0,0,10,0,1,0
13100,0,0,10,0,0,0
13200,3,1,11,0,1,1
13300,0,1,9,0,0,1
13400,2,1,10,0,1,1
13500,1,0,10,0,1,0
13600,2,0,10,0,0,0
13700,2,0,10,0,2,0
13800,0,0,9,0,2,0
13900,1,0,10,0,0,0
14000,2,0,9,0,2,0
14100,0,0,8,0,1,0
14200,0,0,8,0,3,0
14300,0,1,10,0,1,1
14400,1,0,10,0,1,0
14500,1,0,10,0,0,0
14600,1,0,10,0,2,0
14700,0,0,8,0,1,0
14800,0,1,8,0,3,1
14900,2,0,6,0,3,0
15000,2,0,9,0,2,0
15100,0,0,8,0,0,0
15200,0,0,12,0,2,0
15300,0,0,13,0,0,0
15400,0,0,6,0,4,0
15500,4,0,7,0,3,0
15600,3,0,8,0,2,0
15700,0,0,11,0,0,0
15800,1,1,11,0,0,1
15900,0,0,11,0,0,0
16000,1,0,8,0,1,0
16100,1,0,8,0,2,0
16200,0,0,9,0,2,0
16300,1,0,8,0,4,0
16400,0,0,11,0,1,0
16500,1,1,10,0,0,1
16600,0,2,8,0,2,2
16700,0,1,12,0,0,1
16800,1,0,8,0,1,0
16900,1,0,12,0,1,0
17000,1,0,12,0,0,0
17100,1,0,12,0,0,0
17200,2,1,12,0,0,1
17300,1,1,10,0,3,1
17400,1,0,10,0,2,0
17500,0,0,1,88,0,0
17600,0,0,0,100,0,0
17700,2,2,13,79,4,2
17800,2,2,28,0,5,2
17900,0,1,9,0,3,1
18000,0,2,10,0,3,2
18100,2,0,9,0,2,0
18200,0,1,11,0,1,1
18300,2,0,9,0,1,0
18400,2,2,8,0,2,2
18500,3,2,8,0,3,2
18600,2,2,12,0,1,2
18700,0,4,9,17,1,4
18800,0,0,0,100,0,0
18900,0,0,0,100,0,0
19000,0,0,0,100,0,0
19100,0,0,0,100,0,0
