Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.361925
2001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.107080
2002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.890952
2003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.359120
2004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.607337
2005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.289326
2006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.248499
2007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.528234
2008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.943843
2009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.679768
2010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.687838
2011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.878773
2012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.164079
2013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.499028
2014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.859582
2015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.905879
2016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.106818
2017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.833030
2018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.869488
2019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.737293
2020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.795462
2021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.578635
2022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.456862
2023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.803707
2024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.302625
2025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.588314
2026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.167643
2027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.588039
