Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.637484
1001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.410391
1002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.356761
1003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.685485
1004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.563684
1005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.570904
1006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.008513
1007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.054510
1008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.474235
1009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.525454
1010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.640048
1011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.840016
1012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.628963
1013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.573257
1014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.625983
1015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.251272
1016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.292282
1017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.173309
1018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.082955
1019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.075435
1020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.777898
1021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.912342
1022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.463140
1023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.006274
1024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.585612
1025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.987780
1026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.272462
1027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.009810
1028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.820625
1029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.865099
1030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.137920
1031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.534412
1032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.796195
1033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.206139
1034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.068147
1035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.076631
1036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.846286
1037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.064580
1038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.439946
1039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.093730
1040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.738434
1041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.567248
1042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.660484
1043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.641623
1044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.648971
1045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.813336
1046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.769579
1047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.783394
1048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.563445
1049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.063873
1050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.373387
1051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.225225
1052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.325370
1053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.025653
1054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.303698
1055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.159426
1056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.575963
1057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.542698
1058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.097478
1059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.998436
1060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.446558
1061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.159106
1062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.754443
1063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.715766
1064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.905750
