1000000,1,10
1000100,1,11
1000200,0,3
1000300,3,14
1000400,4,12
1000500,5,26
1000600,1,15
1000700,1,13
1000800,2,14
1000900,6,19
1001000,2,16
1001100,0,15
1001200,2,15
1001300,0,21
1001400,0,15
1001500,2,10
1001600,0,22
1001700,0,19
1001800,0,11
1001900,0,17
1002000,1,20
1002100,0,15
1002200,1,17
1002300,0,8
1002400,0,11
1002500,0,10
1002600,0,16
1002700,0,10
1002800,0,9
1002900,0,13
1003000,0,7
1003100,0,7
1003200,0,10
1003300,1,6
1003400,0,14
1003500,0,5
1003600,6,9
1003700,1,14
1003800,0,10
1003900,0,8
1004000,0,23
1004100,1,18
1004200,0,17
1004300,0,9
1004400,0,8
1004500,0,8
1004600,2,14
1004700,0,23
1004800,1,13
1004900,0,19
1005000,0,14
1005100,0,17
1005200,0,11
1005300,0,9
1005400,0,7
1005500,0,15
1005600,0,14
1005700,0,5
1005800,0,10
1005900,5,18
1006000,2,19
1006100,1,14
1006200,0,12
1006300,0,12
1006400,1,16
1006500,1,15
1006600,0,9
1006700,0,22
1006800,0,13
1006900,0,16
1007000,0,14
1007100,0,14
1007200,1,22
1007300,0,16
1007400,0,22
1007500,0,16
1007600,0,8
1007700,0,10
1007800,2,12
1007900,1,16
1008000,0,9
1008100,0,11
1008200,0,14
1008300,0,8
1008400,0,15
1008500,1,12
1008600,0,8
1008700,0,12
1008800,1,8
1008900,1,13
1009000,0,11
1009100,0,4
1009200,0,7
1009300,0,7
1009400,0,7
1009500,0,10
1009600,0,8
1009700,0,12
1009800,0,9
1009900,0,18
1010000,0,12
1010100,0,9
1010200,0,5
1010300,0,12
1010400,0,14
1010500,0,6
1010600,0,14
1010700,1,14
1010800,0,12
1010900,2,8
1011000,0,9
1011100,1,6
1011200,0,10
1011300,0,12
1011400,0,6
1011500,0,9
1011600,1,10
1011700,0,5
1011800,0,10
1011900,0,13
1012000,0,12
1012100,0,20
1012200,1,16
1012300,1,11
1012400,6,11
1012500,0,7
1012600,1,10
1012700,0,9
1012800,0,13
1012900,0,11
1013000,0,12
1013100,0,15
1013200,3,7
1013300,1,6
1013400,1,7
1013500,2,10
1013600,0,10
1013700,0,9
1013800,1,9
1013900,1,7
1014000,0,16
1014100,0,21
1014200,0,9
1014300,0,9
1014400,0,9
1014500,0,12
1014600,0,5
1014700,0,11
1014800,1,11
1014900,1,11
1015000,0,13
1015100,0,4
1015200,0,5
1015300,0,8
1015400,0,7
1015500,0,10
1015600,0,13
1015700,0,13
1015800,0,14
1015900,1,16
1016000,3,20
1016100,0,13
1016200,0,12
1016300,1,10
1016400,0,5
1016500,1,9
1016600,0,13
1016700,2,16
1016800,0,11
1016900,0,9
1017000,1,8
1017100,0,5
1017200,7,13
1017300,0,6
1017400,0,9
1017500,0,7
1017600,1,18
1017700,0,12
1017800,0,13
1017900,0,11
1018000,0,6
1018100,0,9
1018200,1,12
1018300,1,16
1018400,0,18
1018500,1,9
1018600,0,18
1018700,0,19
1018800,0,7
1018900,0,10
1019000,1,4
1019100,0,10
1019200,0,13
1019300,1,11
1019400,1,14
1019500,0,9
1019600,0,12
1019700,0,11
1019800,0,6
1019900,0,18
1020000,0,16
1020100,2,10
1020200,0,9
1020300,0,8
1020400,6,17
1020500,0,12
1020600,0,16
1020700,0,9
1020800,0,11
1020900,1,23
1021000,11,19
1021100,0,15
1021200,1,20
1021300,1,18
1021400,1,19
1021500,1,15
1021600,0,27
1021700,0,18
1021800,1,18
1021900,0,15
1022000,0,11
1022100,0,13
1022200,0,20
1022300,1,21
1022400,1,20
1022500,0,18
1022600,0,14
1022700,0,6
1022800,2,10
1022900,1,17
1023000,2,17
1023100,1,7
1023200,0,8
1023300,0,11
1023400,0,15
1023500,0,9
1023600,0,14
1023700,0,5
1023800,0,13
1023900,0,13
1024000,0,8
1024100,1,8
1024200,1,11
1024300,0,19
1024400,0,19
1024500,0,8
1024600,0,9
1024700,1,16
1024800,1,14
1024900,0,17
1025000,5,15
1025100,0,13
1025200,0,18
1025300,0,15
1025400,1,8
1025500,0,18
1025600,1,18
1025700,0,13
1025800,0,8
1025900,1,10
1026000,0,19
1026100,0,9
1026200,0,9
1026300,1,14
1026400,1,10
1026500,0,6
1026600,0,13
1026700,0,7
1026800,0,8
1026900,1,10
1027000,2,9
1027100,0,9
1027200,2,11
1027300,6,13
1027400,0,13
1027500,0,4
1027600,0,3
1027700,0,14
1027800,1,11
1027900,2,12
1028000,0,13
1028100,0,10
1028200,0,11
1028300,0,4
1028400,0,10
1028500,0,12
1028600,1,8
1028700,0,17
1028800,0,8
1028900,0,15
1029000,5,17
1029100,1,18
1029200,0,12
1029300,0,14
1029400,1,14
1029500,3,14
1029600,0,19
1029700,0,17
1029800,1,24
1029900,0,15
1030000,0,9
1030100,0,11
1030200,0,10
1030300,1,12
1030400,0,14
1030500,0,17
1030600,0,11
1030700,0,6
1030800,0,12
1030900,0,11
1031000,0,8
1031100,0,17
1031200,1,13
1031300,0,13
1031400,0,10
1031500,1,6
1031600,0,11
1031700,0,9
1031800,0,11
1031900,2,11
1032000,0,9
1032100,0,10
1032200,1,11
1032300,0,12
1032400,0,12
1032500,0,9
1032600,0,13
1032700,0,9
1032800,0,8
1032900,1,8
1033000,1,12
1033100,0,15
1033200,0,12
1033300,0,8
1033400,0,9
1033500,0,8
1033600,0,6
1033700,0,11
1033800,0,5
1033900,1,5
1034000,0,13
1034100,0,8
1034200,0,11
1034300,0,8
1034400,0,9
1034500,0,14
1034600,0,5
1034700,1,11
1034800,0,14
1034900,1,13
1035000,0,9
1035100,0,7
1035200,0,11
1035300,0,12
1035400,7,13
1035500,1,13
1035600,2,7
1035700,0,9
1035800,2,19
1035900,1,15
1036000,1,15
1036100,0,6
1036200,1,6
1036300,1,8
1036400,1,9
1036500,0,7
1036600,0,10
1036700,0,18
1036800,0,8
1036900,0,9
1037000,0,7
1037100,0,11
1037200,0,6
1037300,0,3
1037400,0,7
1037500,0,13
1037600,0,12
1037700,0,11
1037800,0,9
1037900,0,15
1038000,0,15
1038100,1,6
1038200,1,9
1038300,0,10
1038400,0,8
1038500,0,4
1038600,0,16
1038700,1,9
1038800,0,8
1038900,0,12
1039000,0,6
1039100,0,9
1039200,0,10
1039300,0,11
1039400,0,9
1039500,0,11
1039600,4,19
1039700,2,17
1039800,0,7
1039900,0,18
1040000,9,19
1040100,0,14
1040200,0,12
1040300,0,12
1040400,1,11
1040500,1,24
1040600,0,21
1040700,2,13
1040800,0,10
1040900,0,9
1041000,0,7
1041100,0,12
1041200,0,8
1041300,0,9
1041400,0,14
1041500,0,13
1041600,0,12
1041700,1,9
1041800,0,13
1041900,0,9
1042000,0,7
1042100,0,8
1042200,0,9
1042300,0,9
1042400,1,16
1042500,0,23
1042600,1,12
1042700,2,9
1042800,1,13
1042900,0,11
1043000,6,9
1043100,0,16
1043200,0,11
1043300,0,13
1043400,0,18
1043500,1,14
1043600,0,16
1043700,2,9
1043800,0,2
1043900,1,8
1044000,1,12
1044100,0,12
1044200,0,12
1044300,0,13
1044400,0,21
1044500,0,16
1044600,0,13
1044700,0,12
1044800,0,12
1044900,0,12
1045000,1,15
1045100,0,8
1045200,0,11
1045300,0,10
1045400,6,3
1045500,0,11
1045600,0,13
1045700,0,19
1045800,0,22
1045900,2,17
1046000,2,17
1046100,0,13
1046200,0,15
1046300,0,19
1046400,2,16
1046500,2,12
1046600,0,11
1046700,1,23
1046800,0,21
1046900,1,17
1047000,1,19
1047100,0,17
1047200,1,9
1047300,6,13
1047400,0,14
1047500,2,12
1047600,2,15
1047700,1,19
1047800,4,15
1047900,0,11
1048000,0,14
1048100,0,17
1048200,0,13
1048300,0,19
1048400,0,18
1048500,0,13
1048600,2,11
1048700,1,18
1048800,0,11
1048900,2,9
1049000,0,11
1049100,0,14
1049200,0,11
1049300,0,10
1049400,0,18
1049500,0,16
1049600,2,9
1049700,0,7
1049800,1,9
1049900,0,7
1050000,0,6
1050100,1,18
1050200,0,15
1050300,0,14
1050400,0,9
1050500,0,12
1050600,0,7
1050700,0,15
1050800,1,18
1050900,0,12
1051000,0,19
1051100,0,13
1051200,0,6
1051300,0,10
1051400,0,9
1051500,6,8
1051600,1,9
1051700,0,9
1051800,0,7
1051900,0,7
1052000,0,13
1052100,2,22
1052200,0,16
1052300,1,7
1052400,0,8
1052500,0,8
1052600,0,8
1052700,1,11
1052800,0,11
1052900,0,11
1053000,1,11
1053100,0,11
1053200,1,9
1053300,0,6
1053400,2,14
1053500,1,12
1053600,2,13
1053700,1,13
1053800,0,12
1053900,0,7
1054000,0,10
1054100,0,14
1054200,1,12
1054300,0,14
1054400,1,15
1054500,0,16
1054600,2,18
1054700,2,19
1054800,0,13
1054900,0,12
1055000,0,7
1055100,1,12
1055200,1,8
1055300,7,16
1055400,0,12
1055500,0,14
1055600,0,19
1055700,1,18
1055800,2,19
1055900,4,10
1056000,1,17
1056100,1,13
1056200,0,10
1056300,1,13
1056400,1,17
1056500,3,12
1056600,0,12
1056700,1,14
1056800,0,8
1056900,0,15
1057000,0,14
1057100,0,15
1057200,1,8
1057300,0,13
1057400,0,10
1057500,0,10
1057600,0,8
1057700,0,4
1057800,0,11
1057900,1,9
1058000,0,6
1058100,0,10
1058200,0,7
1058300,1,8
1058400,1,11
1058500,0,16
1058600,2,20
1058700,0,14
1058800,0,9
1058900,6,17
1059000,0,8
1059100,1,11
1059200,2,11
1059300,0,20
1059400,0,24
1059500,1,17
1059600,0,10
1059700,0,7
1059800,0,11
1059900,0,15
1060000,0,10
1060100,0,14
1060200,0,17
1060300,0,11
1060400,0,7
1060500,0,9
1060600,0,11
1060700,0,13
1060800,0,3
1060900,0,13
1061000,0,9
1061100,0,16
1061200,1,9
1061300,0,6
1061400,0,17
1061500,0,10
1061600,1,11
1061700,0,10
1061800,0,11
1061900,0,12
1062000,0,11
1062100,0,8
1062200,0,14
1062300,2,16
1062400,1,18
1062500,2,5
1062600,1,8
1062700,0,12
1062800,1,11
