cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,43,8
6100,62,0
6200,65,0
6300,62,0
6400,61,15
6500,44,18
6600,42,16
6700,17,20
6800,42,22
6900,39,23
7000,29,18
7100,24,21
7200,39,24
7300,16,25
7400,41,17
7500,15,19
7600,31,28
7700,23,15
7800,39,22
7900,14,24
8000,24,19
8100,19,19
8200,13,17
8300,22,28
8400,24,20
8500,22,21
8600,13,22
8700,19,17
8800,14,25
8900,30,22
9000,17,22
9100,29,18
9200,16,22
9300,22,23
9400,19,17
9500,9,18
9600,21,25
9700,25,20
9800,21,24
9900,24,18
10000,16,21
10100,7,25
10200,20,19
10300,12,17
10400,26,28
10500,17,19
10600,21,21
10700,23,23
10800,14,18
10900,22,22
11000,16,21
11100,22,20
11200,10,17
11300,15,27
11400,10,23
11500,13,19
11600,5,19
11700,1,21
11800,2,23
11900,4,23
12000,3,20
12100,4,19
12200,4,26
12300,3,20
12400,3,20
12500,3,20
12600,9,17
12700,1,25
12800,1,16
12900,2,28
13000,6,18
13100,0,21
13200,6,21
13300,3,24
13400,5,18
13500,0,21
13600,2,19
13700,2,20
13800,4,15
13900,5,21
14000,4,24
14100,2,24
14200,5,23
14300,3,17
14400,5,16
14500,1,28
14600,5,18
14700,3,23
14800,3,13
14900,5,24
15000,3,25
15100,2,18
15200,5,23
15300,3,18
15400,2,27
15500,5,19
15600,3,21
15700,1,20
15800,6,11
15900,6,19
16000,1,23
16100,4,24
16200,7,11
16300,2,28
16400,2,18
16500,4,21
16600,5,24
16700,2,18
16800,4,22
16900,7,24
17000,1,21
17100,1,20
17200,5,15
17300,3,25
17400,6,17
17500,3,29
17600,3,18
17700,8,18
17800,1,27
17900,2,18
18000,3,23
18100,2,18
18200,2,25
18300,2,20
18400,4,20
18500,3,22
18600,1,22
18700,2,18
18800,1,20
18900,1,22
19000,1,25
19100,2,16
19200,3,25
19300,1,21
19400,3,19
19500,0,20
19600,1,22
19700,1,21
19800,0,20
19900,1,21
20000,1,24
20100,0,20
20200,1,14
20300,4,26
20400,3,22
20500,0,18
20600,0,24
20700,2,22
20800,0,19
20900,2,23
21000,0,21
21100,2,22
21200,0,21
21300,0,19
21400,5,20
21500,3,23
21600,1,21
21700,0,18
21800,2,24
21900,6,17
22000,1,25
22100,0,19
22200,0,22
22300,9,18
22400,12,26
22500,0,19
22600,3,19
22700,9,22
22800,5,21
22900,2,22
23000,1,22
23100,0,17
23200,4,24
23300,7,23
23400,2,22
23500,1,21
23600,1,17
23700,4,24
23800,3,20
23900,1,24
24000,0,21
24100,1,20
24200,4,20
24300,1,20
24400,6,21
24500,3,22
24600,1,17
24700,3,17
24800,5,23
24900,3,23
25000,2,18
25100,5,26
25200,2,24
25300,2,20
25400,2,20
25500,0,24
25600,1,22
25700,2,19
25800,3,23
25900,1,22
26000,3,20
26100,0,20
26200,3,21
26300,1,21
26400,1,24
26500,3,21
26600,3,22
26700,3,21
26800,0,19
26900,6,19
27000,1,25
27100,3,21
27200,0,21
27300,0,21
27400,2,22
27500,2,23
27600,1,19
27700,1,21
27800,2,23
27900,1,21
28000,5,21
28100,1,22
28200,0,20
28300,1,23
28400,0,20
28500,2,22
28600,2,20
28700,1,22
28800,3,22
28900,1,19
29000,2,20
29100,0,22
29200,0,22
29300,0,23
29400,2,20
29500,2,21
29600,1,21
29700,3,19
29800,1,21
29900,2,23
30000,3,20
30100,0,22
30200,1,21
30300,2,20
30400,2,21
30500,1,21
30600,0,20
30700,0,20
30800,3,21
30900,0,22
31000,0,21
31100,2,20
31200,3,20
31300,3,20
31400,2,22
31500,0,21
31600,2,20
31700,0,20
31800,2,22
31900,0,21
32000,2,20
32100,3,20
32200,0,22
32300,0,20
32400,1,20
32500,1,20
32600,0,22
32700,0,18
32800,0,22
32900,1,21
33000,1,21
33100,0,21
33200,0,20
33300,2,23
33400,2,18
33500,2,23
33600,0,19
33700,0,20
33800,2,22
33900,3,21
34000,2,18
34100,1,22
34200,1,20
34300,0,21
34400,0,22
34500,4,18
34600,0,26
34700,2,20
34800,0,21
34900,2,22
35000,2,20
35100,1,19
35200,0,24
35300,0,20
35400,2,20
35500,3,19
35600,0,21
35700,4,25
35800,1,19
35900,2,22
36000,2,18
36100,5,21
36200,2,22
36300,1,23
36400,2,21
36500,0,22
36600,0,21
36700,4,20
36800,2,21
36900,2,23
37000,3,21
37100,0,19
37200,1,22
37300,0,24
37400,3,20
37500,0,23
37600,0,18
37700,0,24
37800,4,21
37900,6,20
38000,0,24
38100,0,21
38200,0,23
38300,1,20
38400,2,21
38500,2,20
38600,3,23
38700,0,20
38800,2,20
38900,0,22
39000,1,20
39100,1,23
39200,0,19
39300,3,21
39400,3,20
39500,0,22
39600,0,21
39700,5,22
39800,3,19
39900,2,22
40000,2,25
40100,0,19
40200,2,22
40300,1,21
40400,3,20
40500,1,20
40600,4,21
40700,1,20
40800,1,22
40900,1,17
41000,2,20
