cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,41,6
6100,63,2
6200,64,1
6300,62,1
6400,58,14
6500,42,20
6600,17,21
6700,24,23
6800,41,18
6900,44,18
7000,16,17
7100,21,22
7200,38,24
7300,36,21
7400,9,22
7500,25,19
7600,28,21
7700,16,23
7800,14,18
7900,19,26
8000,26,20
8100,7,14
8200,21,27
8300,18,18
8400,32,25
8500,18,17
8600,23,23
8700,29,19
8800,12,24
8900,30,22
9000,24,20
9100,13,22
9200,26,22
9300,20,21
9400,25,19
9500,19,24
9600,17,20
9700,26,21
9800,17,17
9900,17,22
10000,12,23
10100,11,20
10200,22,21
10300,12,24
10400,13,17
10500,15,23
10600,9,19
10700,9,24
10800,19,24
10900,18,15
11000,17,22
11100,7,20
11200,15,22
11300,29,23
11400,13,21
11500,9,20
11600,17,17
11700,7,25
11800,19,20
11900,14,22
12000,8,23
12100,5,21
12200,2,21
12300,3,19
12400,3,18
12500,2,24
12600,2,21
12700,5,21
12800,6,18
12900,3,24
13000,1,22
13100,0,21
13200,2,22
13300,1,22
13400,0,19
13500,2,21
13600,1,26
13700,4,12
13800,3,27
13900,2,18
14000,8,10
14100,3,28
14200,1,22
14300,0,17
14400,0,23
14500,1,21
14600,4,25
14700,0,21
14800,2,21
14900,7,9
15000,2,26
15100,6,22
15200,3,21
15300,1,21
15400,3,24
15500,3,18
15600,0,21
15700,3,15
15800,4,19
15900,0,26
16000,3,14
16100,3,21
16200,4,27
16300,5,18
16400,2,22
16500,7,16
16600,5,16
16700,8,18
16800,3,17
16900,2,29
17000,2,18
17100,5,21
17200,3,22
17300,7,12
17400,0,27
17500,7,13
17600,2,25
17700,2,25
17800,4,19
17900,3,23
18000,4,19
18100,3,18
18200,2,23
18300,4,13
18400,4,21
18500,4,19
18600,1,26
18700,5,15
18800,1,28
18900,0,22
19000,2,22
19100,1,20
19200,1,23
19300,0,21
19400,1,19
19500,1,21
19600,1,24
19700,2,22
19800,0,20
19900,1,21
20000,1,23
20100,6,17
20200,0,23
20300,3,18
20400,3,23
20500,1,16
20600,0,27
20700,1,22
20800,1,18
20900,0,21
21000,0,24
21100,0,24
21200,0,21
21300,2,16
21400,0,23
21500,0,24
21600,2,22
21700,1,20
21800,0,21
21900,2,22
22000,0,19
22100,1,20
22200,2,22
22300,3,16
22400,4,26
22500,1,19
22600,6,20
22700,1,20
22800,7,20
22900,13,18
23000,1,27
23100,2,24
23200,1,19
23300,2,18
23400,2,18
23500,17,23
23600,0,21
23700,0,23
23800,1,22
23900,7,20
24000,3,22
24100,1,22
24200,3,21
24300,0,20
24400,2,20
24500,2,19
24600,0,22
24700,1,21
24800,5,20
24900,1,20
25000,1,22
25100,1,23
25200,3,20
25300,4,21
25400,2,24
25500,1,18
25600,0,22
25700,1,23
25800,3,21
25900,5,20
26000,2,23
26100,5,21
26200,0,20
26300,1,19
26400,1,24
26500,1,17
26600,0,23
26700,1,18
26800,3,27
26900,8,22
27000,2,22
27100,0,19
27200,1,20
27300,1,22
27400,1,18
27500,1,23
27600,0,18
27700,4,23
27800,0,21
27900,2,20
28000,2,20
28100,1,23
28200,4,22
28300,2,18
28400,2,22
28500,1,22
28600,2,20
28700,0,22
28800,3,22
28900,3,20
29000,1,20
29100,0,23
29200,0,20
29300,2,20
29400,1,19
29500,1,22
29600,0,17
29700,1,23
29800,0,22
29900,0,22
30000,2,20
30100,2,23
30200,0,20
30300,1,24
30400,0,20
30500,1,21
30600,1,20
30700,2,23
30800,0,20
30900,1,23
31000,1,20
31100,0,21
31200,1,21
31300,2,21
31400,0,22
31500,0,21
31600,1,22
31700,2,22
31800,0,20
31900,3,20
32000,0,21
32100,1,19
32200,2,21
32300,2,24
32400,3,20
32500,0,21
32600,1,21
32700,2,21
32800,1,18
32900,3,23
33000,0,20
33100,0,22
33200,1,18
33300,0,20
33400,0,22
33500,0,21
33600,1,19
33700,0,23
33800,1,22
33900,2,20
34000,1,24
34100,1,18
34200,0,21
34300,2,22
34400,0,20
34500,0,21
34600,2,22
34700,0,22
34800,0,23
34900,0,19
35000,1,20
35100,1,21
35200,2,25
35300,2,21
35400,1,19
35500,4,21
35600,1,22
35700,0,23
35800,1,19
35900,1,20
36000,1,24
36100,2,20
36200,1,20
36300,1,23
36400,2,22
36500,0,23
36600,2,21
36700,2,19
36800,2,24
36900,1,21
37000,0,19
37100,0,21
37200,4,24
37300,1,23
37400,2,19
37500,1,21
37600,0,19
37700,0,23
37800,1,21
37900,1,22
38000,2,20
38100,5,24
38200,3,21
38300,3,21
38400,2,21
38500,3,20
38600,0,21
38700,1,19
38800,1,23
38900,3,20
39000,5,22
39100,0,21
39200,1,20
39300,1,20
39400,3,20
39500,1,25
39600,0,21
39700,0,21
39800,2,19
39900,1,22
40000,1,21
40100,1,21
40200,0,20
40300,0,22
40400,2,22
40500,3,21
40600,4,21
40700,0,23
40800,1,19
40900,2,19
41000,0,21
