cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,50,5
6100,63,1
6200,63,0
6300,63,3
6400,53,21
6500,33,29
6600,12,18
6700,16,24
6800,20,23
6900,11,20
7000,18,20
7100,19,20
7200,18,22
7300,18,19
7400,15,20
7500,11,22
7600,13,24
7700,14,19
7800,12,19
7900,12,24
8000,19,22
8100,4,21
8200,16,19
8300,17,23
8400,18,20
8500,18,22
8600,17,22
8700,10,19
8800,13,21
8900,16,23
9000,24,20
9100,7,21
9200,15,21
9300,17,19
9400,11,21
9500,12,23
9600,14,23
9700,5,20
9800,17,22
9900,13,17
10000,11,21
10100,13,24
10200,17,20
10300,11,22
10400,7,20
10500,18,23
10600,14,20
10700,22,22
10800,9,21
10900,12,22
11000,12,16
11100,21,28
11200,12,20
11300,11,21
11400,16,18
11500,13,24
11600,19,19
11700,11,21
11800,17,23
11900,13,18
12000,15,24
12100,12,23
12200,14,19
12300,10,22
12400,4,20
12500,6,23
12600,12,20
12700,14,23
12800,12,20
12900,9,23
13000,8,18
13100,13,23
13200,2,20
13300,5,21
13400,3,20
13500,3,23
13600,2,21
13700,3,21
13800,2,19
13900,2,23
14000,0,21
14100,0,20
14200,4,24
14300,2,17
14400,1,24
14500,1,23
14600,2,20
14700,1,22
14800,1,20
14900,0,22
15000,4,18
15100,3,23
15200,2,20
15300,0,21
15400,1,22
15500,4,20
15600,1,22
15700,0,20
15800,1,23
15900,1,20
16000,0,21
16100,2,21
16200,0,24
16300,1,20
16400,1,20
16500,5,22
16600,2,22
16700,4,21
16800,0,21
16900,0,22
17000,0,18
17100,1,20
17200,5,21
17300,1,22
17400,2,23
17500,1,24
17600,0,19
17700,1,21
17800,4,21
17900,3,21
18000,0,21
18100,2,17
18200,1,24
18300,3,22
18400,2,23
18500,1,22
18600,1,20
18700,2,22
18800,0,22
18900,1,22
19000,3,21
19100,0,18
19200,2,23
19300,0,21
19400,1,20
19500,3,19
19600,2,26
19700,3,19
19800,2,20
19900,0,23
20000,1,20
20100,1,20
20200,2,19
20300,0,24
20400,1,20
20500,0,24
20600,2,19
20700,0,20
20800,0,23
20900,1,23
21000,2,21
21100,1,17
21200,2,23
21300,3,21
21400,2,24
21500,5,21
21600,1,19
21700,5,22
21800,3,21
21900,2,20
22000,2,22
22100,7,20
22200,3,22
22300,3,20
22400,12,23
22500,11,19
22600,0,21
22700,3,23
22800,0,22
22900,4,20
23000,0,18
23100,1,24
23200,8,20
23300,5,21
23400,14,21
23500,4,21
23600,2,20
23700,5,24
23800,3,21
23900,7,21
24000,3,22
24100,2,20
24200,2,21
24300,0,22
24400,0,22
24500,2,19
24600,0,24
24700,2,21
24800,0,20
24900,0,23
25000,1,20
25100,3,19
25200,8,23
25300,8,22
25400,19,20
25500,9,19
25600,1,24
25700,8,17
25800,9,23
25900,5,24
26000,1,19
26100,5,23
26200,3,18
26300,1,22
26400,4,21
26500,0,22
26600,1,21
26700,2,20
26800,0,19
26900,3,23
27000,1,19
27100,3,22
27200,0,20
27300,2,21
27400,2,20
27500,0,21
27600,2,20
27700,3,19
27800,1,22
27900,1,21
28000,2,21
28100,2,20
28200,0,20
28300,1,20
28400,1,21
28500,0,20
28600,2,21
28700,2,21
28800,0,20
28900,3,22
29000,0,20
29100,4,21
29200,1,19
29300,2,21
29400,3,20
29500,3,21
29600,2,21
29700,3,20
29800,2,22
29900,1,20
30000,1,21
30100,1,19
30200,0,21
30300,0,21
30400,2,20
30500,3,21
30600,0,21
30700,2,21
30800,0,17
30900,2,21
31000,2,23
31100,0,19
31200,0,20
31300,2,23
31400,1,21
31500,0,23
31600,0,20
31700,0,22
31800,0,21
31900,2,21
32000,0,21
32100,2,22
32200,0,21
32300,0,22
32400,0,21
32500,2,21
32600,1,23
32700,1,21
32800,2,21
32900,3,20
33000,0,21
33100,2,23
33200,0,20
33300,2,22
33400,2,21
33500,1,22
33600,3,20
33700,2,22
33800,2,21
33900,2,20
34000,3,23
34100,1,22
34200,1,19
34300,4,19
34400,4,23
34500,0,20
34600,3,21
34700,0,22
34800,3,25
34900,2,19
35000,1,23
35100,0,22
35200,1,19
35300,1,21
35400,3,22
35500,3,21
35600,3,20
35700,3,21
35800,1,22
35900,2,21
36000,1,24
36100,1,21
36200,0,18
36300,0,25
36400,3,20
36500,1,20
36600,3,24
36700,7,18
36800,4,22
36900,1,22
37000,0,22
37100,1,21
37200,1,19
37300,0,20
37400,3,23
37500,1,21
37600,3,22
37700,5,20
37800,1,21
37900,1,20
38000,0,22
38100,1,19
38200,2,24
38300,3,21
38400,2,22
38500,1,19
38600,0,23
38700,3,23
38800,0,18
38900,2,21
39000,1,20
39100,4,22
39200,1,23
39300,3,19
39400,0,23
39500,4,20
39600,1,22
39700,1,19
39800,2,21
39900,2,21
40000,0,20
40100,1,21
40200,0,19
40300,0,22
40400,2,20
40500,2,21
40600,1,19
40700,2,22
40800,3,20
40900,2,22
41000,2,20
