cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,8,19,0,35,8
5800,1,22,21,0,46,22
5900,1,7,1,0,39,7
6000,0,0,0,0,0,0
6100,2,0,36,0,6,0
6200,1,1,56,0,17,1
6300,0,2,5,0,9,2
6400,1,0,20,0,6,0
6500,1,2,17,0,8,2
6600,3,4,13,0,6,4
6700,2,1,16,0,3,1
6800,1,0,14,0,9,0
6900,1,2,7,0,9,2
7000,4,4,13,0,6,4
7100,3,1,11,0,7,1
7200,3,1,9,0,3,1
7300,0,0,15,0,4,0
7400,0,3,9,0,8,3
7500,1,5,9,0,6,5
7600,2,0,10,0,5,0
7700,4,0,11,0,6,0
7800,4,2,10,0,6,2
7900,2,2,9,0,7,2
8000,4,0,8,0,7,0
8100,4,1,7,0,7,1
8200,3,2,8,0,9,2
8300,5,1,4,0,10,1
8400,6,1,9,0,9,1
8500,1,2,8,0,11,2
8600,3,0,5,0,12,0
8700,0,1,8,0,8,1
8800,2,1,13,0,4,1
8900,1,3,7,0,8,3
9000,1,0,8,0,9,0
9100,6,0,7,0,13,0
9200,5,2,4,0,12,2
9300,7,2,9,0,3,2
9400,11,2,8,0,9,2
9500,8,2,4,0,15,2
9600,4,0,10,0,5,0
9700,4,3,6,0,15,3
9800,1,1,8,0,7,1
9900,6,2,4,0,8,2
10000,3,0,8,0,13,0
10100,13,2,4,0,13,2
10200,10,2,7,0,10,2
10300,4,0,6,0,6,0
10400,4,3,7,0,9,3
10500,1,2,5,0,12,2
10600,16,3,8,0,7,3
10700,3,3,4,0,10,3
10800,8,3,3,0,14,3
10900,8,2,6,0,11,2
11000,8,1,6,0,10,1
11100,7,1,7,0,6,1
11200,10,3,2,0,19,3
11300,6,1,3,0,14,1
11400,11,2,7,0,13,2
11500,8,0,3,0,14,0
11600,17,4,3,0,13,4
11700,9,0,5,0,12,0
11800,4,2,6,0,7,2
11900,18,2,6,0,14,2
12000,15,2,4,0,14,2
12100,19,1,5,0,15,1
12200,27,1,4,0,10,1
12300,19,2,6,0,14,2
12400,12,3,1,0,15,3
12500,3,0,5,0,4,0
12600,10,0,8,0,3,0
12700,7,0,5,0,4,0
12800,4,0,9,0,1,0
12900,8,0,7,0,4,0
13000,2,0,8,0,0,0
13100,5,1,9,0,0,1
13200,1,0,7,0,1,0
13300,4,0,6,0,0,0
13400,1,0,7,0,1,0
13500,1,0,6,0,2,0
13600,0,0,6,0,0,0
13700,1,0,6,0,2,0
13800,0,0,7,0,1,0
13900,2,0,6,0,0,0
14000,2,0,6,0,3,0
14100,1,0,8,0,0,0
14200,1,0,7,0,1,0
14300,1,0,7,0,1,0
14400,1,0,7,0,1,0
14500,2,0,7,0,1,0
14600,0,0,7,0,0,0
14700,1,0,8,0,2,0
14800,0,0,6,0,0,0
14900,0,0,7,0,1,0
15000,1,0,5,0,1,0
15100,0,0,8,0,2,0
15200,1,0,7,0,1,0
15300,1,1,9,0,1,1
15400,0,0,8,0,0,0
15500,0,1,6,0,0,1
15600,1,0,9,0,0,0
15700,0,0,7,0,0,0
15800,0,1,5,0,2,1
15900,0,0,7,0,1,0
16000,0,0,7,0,0,0
16100,1,0,8,0,0,0
16200,0,0,7,0,0,0
16300,2,0,6,0,0,0
16400,0,0,9,0,0,0
16500,0,0,7,0,0,0
16600,0,0,7,0,0,0
16700,0,0,5,0,1,0
16800,0,0,8,0,0,0
16900,0,0,9,0,0,0
17000,1,0,8,0,1,0
17100,2,1,8,0,0,1
17200,0,0,11,0,0,0
17300,1,0,9,0,0,0
17400,1,0,11,0,0,0
17500,0,0,5,0,1,0
17600,0,0,10,0,2,0
17700,1,0,7,0,0,0
17800,0,0,10,0,1,0
17900,0,0,8,0,0,0
18000,2,0,10,0,2,0
18100,0,0,9,0,0,0
18200,1,0,9,0,0,0
18300,0,0,8,0,0,0
18400,1,0,6,0,2,0
18500,2,0,8,0,2,0
18600,1,0,12,0,1,0
18700,0,0,7,0,3,0
18800,0,0,7,0,0,0
18900,0,0,9,0,1,0
19000,1,1,9,0,2,1
19100,0,0,7,0,3,0
