cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,17,0,33,0
5800,0,0,23,0,45,0
5900,0,0,0,0,42,0
6000,0,0,0,0,0,0
6100,2,3,40,0,5,3
6200,0,6,55,0,15,6
6300,4,7,42,0,25,7
6400,1,1,18,48,10,1
6500,3,2,17,53,6,2
6600,1,6,14,0,6,6
6700,3,1,8,0,11,1
6800,0,3,13,0,8,3
6900,0,1,13,0,2,1
7000,1,0,7,0,7,0
7100,0,2,11,0,10,2
7200,0,1,9,0,9,1
7300,2,1,12,0,3,1
7400,0,3,9,0,6,3
7500,2,3,10,0,9,3
7600,3,1,9,0,7,1
7700,3,2,13,0,6,2
7800,1,6,8,0,5,6
7900,8,1,9,0,10,1
8000,3,2,7,0,10,2
8100,0,1,7,0,11,1
8200,1,1,7,0,6,1
8300,1,2,11,0,2,2
8400,3,2,10,0,10,2
8500,4,1,8,0,8,1
8600,8,4,8,0,11,4
8700,2,2,8,0,7,2
8800,6,2,9,0,8,2
8900,10,0,9,0,8,0
9000,4,4,7,0,8,4
9100,4,1,9,0,3,1
9200,3,1,10,0,9,1
9300,9,2,8,0,10,2
9400,5,2,7,0,7,2
9500,2,0,3,0,11,0
9600,13,1,7,0,15,1
9700,5,2,8,0,11,2
9800,4,1,7,0,9,1
9900,2,0,3,0,14,0
10000,6,1,6,0,8,1
10100,6,4,7,0,9,4
10200,7,0,7,0,11,0
10300,4,0,7,0,6,0
10400,12,2,5,0,10,2
10500,9,1,3,0,10,1
10600,11,0,7,0,12,0
10700,9,5,7,0,13,5
10800,7,5,6,0,8,5
10900,7,4,5,0,14,4
11000,11,0,5,0,11,0
11100,4,0,4,0,12,0
11200,6,6,6,0,11,6
11300,8,3,3,0,15,3
11400,16,3,5,0,10,3
11500,10,1,8,0,12,1
11600,10,2,1,0,15,2
11700,17,3,7,0,6,3
11800,15,0,10,0,11,0
11900,8,0,11,0,11,0
12000,7,0,8,0,4,0
12100,7,0,14,0,3,0
12200,5,0,8,0,1,0
12300,4,0,7,0,2,0
12400,0,0,8,0,0,0
12500,1,0,10,0,1,0
12600,0,0,7,0,2,0
12700,0,2,9,0,0,2
12800,0,0,9,0,1,0
12900,0,0,7,0,0,0
13000,1,0,8,0,2,0
13100,0,0,6,0,0,0
13200,0,0,7,0,1,0
13300,2,0,7,0,1,0
13400,0,0,7,0,1,0
13500,0,0,6,0,1,0
13600,1,0,6,0,0,0
13700,0,0,5,0,1,0
13800,1,0,7,0,0,0
13900,3,0,7,0,1,0
14000,1,0,7,0,0,0
14100,0,0,7,0,1,0
14200,0,0,7,0,0,0
14300,0,0,7,0,2,0
14400,0,0,7,0,0,0
14500,1,0,8,0,0,0
14600,2,0,6,0,0,0
14700,0,0,7,0,0,0
14800,0,0,5,0,2,0
14900,1,0,8,0,1,0
15000,0,0,7,0,2,0
15100,0,0,8,0,0,0
15200,1,0,7,0,0,0
15300,0,0,9,0,0,0
15400,1,0,9,0,0,0
15500,0,0,8,0,0,0
15600,0,0,7,0,1,0
15700,0,0,6,0,1,0
15800,0,1,9,0,1,1
15900,0,0,7,0,1,0
16000,1,0,8,0,1,0
16100,0,0,6,0,2,0
16200,0,0,7,0,1,0
16300,1,0,8,0,0,0
16400,0,0,10,0,2,0
16500,0,0,8,0,1,0
16600,1,0,8,0,1,0
16700,1,0,6,0,4,0
16800,0,0,6,0,0,0
16900,1,0,9,0,0,0
17000,0,0,8,0,1,0
17100,0,0,7,0,2,0
17200,0,0,7,0,1,0
17300,0,0,12,0,0,0
17400,0,0,7,0,0,0
17500,0,0,7,0,2,0
17600,1,0,8,0,0,0
17700,0,0,8,0,3,0
17800,0,0,6,0,1,0
17900,0,0,9,0,2,0
18000,0,0,7,0,1,0
18100,1,0,8,0,2,0
18200,0,0,10,0,2,0
18300,0,0,10,0,1,0
18400,0,0,8,0,2,0
18500,0,0,10,0,1,0
18600,0,0,8,0,1,0
18700,2,0,10,0,2,0
18800,0,0,10,0,2,0
18900,0,0,8,0,2,0
19000,0,0,8,0,2,0
19100,1,0,10,0,4,0
