cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,17,0,35,0
5800,0,0,22,0,43,0
5900,0,0,1,0,42,0
6000,0,0,0,0,0,0
6100,2,1,32,0,7,1
6200,0,4,47,0,14,4
6300,2,2,41,0,13,2
6400,1,7,30,0,17,7
6500,1,2,21,0,3,2
6600,3,4,12,0,9,4
6700,1,5,14,0,10,5
6800,3,2,11,0,8,2
6900,0,1,11,0,3,1
7000,1,2,6,0,8,2
7100,4,1,12,0,9,1
7200,1,0,11,0,8,0
7300,3,1,15,0,12,1
7400,3,2,6,0,11,2
7500,0,2,10,0,9,2
7600,0,0,11,0,3,0
7700,4,2,11,0,7,2
7800,5,1,7,0,7,1
7900,4,2,7,0,10,2
8000,3,1,7,0,8,1
8100,2,2,7,0,10,2
8200,6,0,8,0,6,0
8300,1,1,4,0,10,1
8400,4,5,15,0,3,5
8500,4,2,10,0,12,2
8600,2,0,5,0,10,0
8700,2,2,9,0,5,2
8800,3,1,6,0,10,1
8900,1,2,6,0,10,2
9000,1,0,7,0,7,0
9100,3,3,3,0,12,3
9200,1,2,9,0,10,2
9300,5,1,7,0,8,1
9400,7,0,4,0,12,0
9500,4,1,8,0,6,1
9600,10,3,11,0,10,3
9700,4,2,7,0,13,2
9800,2,3,3,0,13,3
9900,5,3,8,0,11,3
10000,6,2,5,0,9,2
10100,6,1,6,0,13,1
10200,9,0,7,0,14,0
10300,9,4,4,0,8,4
10400,2,1,4,0,11,1
10500,7,1,6,0,5,1
10600,17,4,8,0,13,4
10700,12,2,4,0,13,2
10800,7,2,7,0,7,2
10900,7,2,8,0,9,2
11000,9,1,5,0,12,1
11100,14,1,5,0,14,1
11200,18,3,3,0,14,3
11300,10,3,3,0,14,3
11400,16,4,5,0,10,4
11500,14,1,4,0,6,1
11600,12,0,3,0,13,0
11700,16,0,3,0,5,0
11800,15,3,11,0,3,3
11900,12,0,13,0,10,0
12000,2,1,12,0,2,1
12100,4,0,14,0,1,0
12200,3,0,10,0,0,0
12300,0,0,9,0,0,0
12400,2,1,11,0,0,1
12500,2,0,7,0,3,0
12600,0,1,9,0,0,1
12700,1,0,11,0,0,0
12800,1,0,10,0,0,0
12900,1,0,5,0,1,0
13000,1,0,11,0,0,0
13100,5,0,7,0,1,0
13200,1,0,6,0,2,0
13300,1,0,8,0,0,0
13400,1,0,8,0,1,0
13500,0,0,6,0,0,0
13600,1,0,8,0,0,0
13700,2,0,4,0,3,0
13800,0,0,6,0,0,0
13900,0,1,6,0,0,1
14000,0,2,9,0,0,2
14100,0,0,7,0,0,0
14200,0,0,6,0,0,0
14300,0,0,8,0,1,0
14400,2,1,7,0,0,1
14500,0,0,9,0,1,0
14600,0,0,6,0,0,0
14700,1,0,4,0,1,0
14800,0,0,9,0,0,0
14900,0,0,5,0,3,0
15000,0,1,9,0,0,1
15100,0,0,9,0,0,0
15200,1,1,6,0,0,1
15300,0,0,9,0,0,0
15400,1,0,8,0,1,0
15500,0,0,8,0,1,0
15600,0,0,8,0,0,0
15700,1,0,6,0,0,0
15800,1,0,8,0,2,0
15900,0,0,8,0,1,0
16000,0,0,8,0,1,0
16100,0,0,8,0,0,0
16200,0,1,6,0,1,1
16300,0,0,7,0,1,0
16400,0,0,11,0,0,0
16500,0,0,8,0,0,0
16600,1,0,9,0,1,0
16700,0,0,6,0,0,0
16800,0,0,9,0,0,0
16900,0,0,7,0,2,0
17000,0,0,7,0,2,0
17100,1,0,9,0,0,0
17200,2,1,7,0,0,1
17300,1,3,10,0,1,3
17400,0,0,7,0,0,0
17500,0,1,8,0,2,1
17600,0,0,10,0,1,0
17700,0,0,8,0,1,0
17800,0,0,9,0,0,0
17900,1,0,13,0,0,0
18000,2,0,8,0,0,0
18100,0,0,9,0,0,0
18200,0,0,9,0,0,0
18300,0,0,9,0,3,0
18400,0,0,8,0,3,0
18500,1,0,9,0,0,0
18600,0,0,9,0,1,0
18700,0,1,8,0,2,1
18800,0,0,11,0,1,0
18900,0,0,9,0,2,0
19000,0,0,6,0,1,0
19100,0,0,12,0,3,0
