cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,15,0,31,0
5800,0,0,23,0,38,0
5900,0,0,2,0,51,0
6000,0,0,0,0,0,0
6100,0,1,38,0,9,1
6200,4,5,48,0,15,5
6300,1,4,21,0,6,4
6400,0,0,8,0,5,0
6500,3,1,17,0,4,1
6600,0,1,15,0,8,1
6700,1,1,16,0,7,1
6800,1,3,14,0,6,3
6900,1,1,10,0,6,1
7000,3,1,19,0,6,1
7100,2,1,12,0,7,1
7200,3,1,11,0,8,1
7300,1,0,11,0,6,0
7400,0,0,13,0,5,0
7500,0,1,12,0,7,1
7600,2,2,8,0,7,2
7700,0,0,9,0,6,0
7800,2,0,7,0,8,0
7900,3,4,9,0,9,4
8000,4,1,8,0,9,1
8100,3,0,8,0,9,0
8200,5,5,9,0,9,5
8300,4,0,11,0,7,0
8400,3,1,7,0,5,1
8500,6,0,9,0,5,0
8600,11,0,7,0,15,0
8700,1,2,7,0,7,2
8800,4,2,6,0,13,2
8900,7,2,8,0,6,2
9000,2,0,10,0,5,0
9100,4,2,8,0,9,2
9200,3,0,10,0,5,0
9300,6,1,5,0,10,1
9400,8,2,5,0,13,2
9500,3,0,4,0,11,0
9600,7,0,4,0,10,0
9700,3,1,7,0,7,1
9800,7,1,9,0,6,1
9900,7,3,8,0,8,3
10000,11,4,8,0,7,4
10100,11,2,8,0,18,2
10200,7,2,3,0,16,2
10300,11,4,5,0,9,4
10400,8,1,7,0,7,1
10500,9,3,7,0,12,3
10600,6,1,5,0,8,1
10700,2,0,7,0,11,0
10800,9,0,5,0,13,0
10900,8,2,2,0,12,2
11000,3,1,4,0,12,1
11100,17,0,8,0,9,0
11200,5,0,5,0,8,0
11300,9,2,5,0,6,2
11400,9,0,2,0,13,0
11500,20,3,3,0,12,3
11600,29,3,6,0,13,3
11700,21,4,1,0,18,4
11800,11,2,8,0,7,2
11900,7,0,7,0,8,0
12000,7,1,8,0,8,1
12100,12,1,7,0,4,1
12200,4,0,9,0,3,0
12300,3,0,11,0,3,0
12400,1,1,7,0,1,1
12500,3,0,9,0,3,0
12600,4,0,7,0,3,0
12700,2,0,8,0,1,0
12800,0,0,8,0,0,0
12900,1,0,10,0,1,0
13000,1,1,8,0,0,1
13100,3,0,7,0,0,0
13200,0,0,6,0,0,0
13300,2,0,6,0,0,0
13400,0,0,9,0,0,0
13500,3,0,9,0,0,0
13600,0,0,6,0,1,0
13700,0,0,8,0,0,0
13800,0,0,8,0,0,0
13900,0,0,8,0,1,0
14000,0,0,6,0,1,0
14100,0,0,6,0,0,0
14200,1,0,8,0,0,0
14300,0,0,7,0,1,0
14400,1,0,7,0,0,0
14500,0,0,8,0,0,0
14600,0,0,5,0,4,0
14700,0,0,7,0,0,0
14800,0,0,7,0,0,0
14900,0,0,8,0,1,0
15000,0,0,6,0,1,0
15100,0,0,8,0,0,0
15200,0,0,7,0,0,0
15300,0,1,7,0,0,1
15400,0,1,8,0,0,1
15500,0,0,6,0,0,0
15600,0,0,8,0,0,0
15700,1,0,4,0,3,0
15800,0,0,9,0,0,0
15900,0,0,8,0,0,0
16000,1,0,6,0,1,0
16100,0,0,6,0,1,0
16200,0,0,9,0,0,0
16300,0,0,8,0,2,0
16400,0,0,7,0,0,0
16500,0,0,8,0,1,0
16600,1,0,7,0,2,0
16700,1,0,11,0,0,0
16800,0,0,8,0,0,0
16900,2,0,9,0,0,0
17000,2,0,7,0,1,0
17100,0,0,9,0,1,0
17200,0,0,7,0,1,0
17300,1,0,7,0,2,0
17400,0,0,4,0,2,0
17500,1,0,8,0,4,0
17600,0,0,7,0,0,0
17700,1,0,5,0,5,0
17800,1,0,9,0,1,0
17900,1,0,10,0,1,0
18000,0,0,8,0,3,0
18100,0,0,7,0,3,0
18200,0,0,6,0,1,0
18300,0,1,11,0,1,1
18400,1,0,8,0,2,0
18500,0,0,9,0,2,0
18600,0,0,10,0,0,0
18700,1,0,11,0,0,0
18800,0,0,8,0,0,0
18900,0,0,10,0,1,0
19000,0,0,7,0,3,0
19100,0,0,9,0,2,0
