kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 130 : 4847616 25482368 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 127 : 4847571 25882168 0 0 0 605947 151487 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 124 : 15413632 72750615 0 0 0 0 0 0 877853 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 123 : 15413632 97630893 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 122 : 15413632 169996705 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 121 : 15413632 157521272 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 120 : 15413632 160517575 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 119 : 15413632 149212536 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 118 : 15413632 9252321105 62678144 0 0 15079901 2416158 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 117 : 15413632 11175519884 183608896 0 0 12057986 2416158 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 116 : 15413632 145540814 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 115 : 15413632 162675539 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 114 : 15413632 9088579630 61975968 0 0 14928105 2416158 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 113 : 15413632 151233778 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 112 : 15413632 9270554590 62549344 0 0 15079861 2416158 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 111 : 15413632 11199687630 184467328 0 0 12075284 2416158 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 110 : 15413632 147977408 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 109 : 15413632 169210596 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 108 : 15413632 9096712732 61797760 0 0 14924022 2416158 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 107 : 15413632 151963038 0 0 0 0 0 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 106 : 15413632 9288841160 62570080 0 0 15078554 2416158 0 0 
spmv_base_L1D_50__socLiveJournal.1.sm_75.ptx 105 : 15413632 11176291981 182854848 0 0 12047691 2416158 0 0 
