Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.826656
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.014229
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.014229
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.014229
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.014229
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.664581
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.410153
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.323129
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.397560
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.405598
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.368853
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.335640
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.372479
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.299132
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.349117
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.275567
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.354051
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.301091
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.338984
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.378502
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.276907
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.360736
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.365580
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.363047
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.392780
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.387365
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.409259
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.385396
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.372041
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.473169
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.392454
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.418285
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.431297
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.453892
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.470008
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.518208
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.474851
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.472111
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.515921
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.569351
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.576132
42000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.568665
43000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.606750
44000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.582535
45000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.629222
46000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.706511
47000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.638316
48000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.621536
49000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.686563
50000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.649594
51000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.675337
52000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.726492
53000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.730184
54000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.741105
55000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.727314
56000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.718907
57000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.732105
58000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.709360
59000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.692236
60000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.797546
61000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.769610
62000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.730961
63000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.822554
64000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.771988
