cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,0,0
6100,0,0
6200,3,16
6300,30,19
6400,53,11
6500,53,13
6600,55,9
6700,48,18
6800,43,20
6900,43,22
7000,47,17
7100,44,19
7200,43,22
7300,44,20
7400,42,23
7500,27,24
7600,20,21
7700,18,20
7800,17,20
7900,14,19
8000,31,22
8100,42,23
8200,33,25
8300,37,20
8400,24,18
8500,17,20
8600,11,16
8700,15,21
8800,5,22
8900,1,12
9000,12,29
9100,13,21
9200,15,22
9300,1,20
9400,3,19
9500,6,26
9600,2,20
9700,2,20
9800,1,22
9900,1,19
10000,2,21
10100,4,21
10200,0,21
10300,4,21
10400,3,20
10500,1,25
10600,2,22
10700,0,21
10800,3,20
10900,1,19
11000,2,22
11100,2,24
11200,2,19
11300,2,22
11400,3,19
11500,1,22
11600,2,21
11700,1,20
11800,3,19
11900,1,24
12000,0,21
12100,3,22
12200,4,17
12300,4,27
12400,2,18
12500,2,21
12600,2,17
12700,4,23
12800,4,23
12900,3,18
13000,2,26
13100,1,21
13200,6,22
13300,3,19
13400,3,20
13500,2,22
13600,9,9
13700,2,28
13800,2,18
13900,1,23
14000,3,20
14100,2,26
14200,1,22
14300,1,17
14400,6,21
14500,4,22
14600,3,16
14700,4,15
14800,5,23
14900,3,26
15000,4,20
15100,2,20
15200,5,20
15300,1,22
15400,1,20
15500,2,21
15600,3,21
15700,8,10
15800,2,25
15900,4,21
16000,3,23
16100,3,23
16200,2,23
16300,2,20
16400,5,19
16500,4,24
16600,2,20
16700,5,18
16800,2,27
16900,0,22
17000,4,17
17100,1,24
17200,3,21
17300,5,16
17400,2,26
17500,3,23
17600,3,20
17700,2,22
17800,1,16
17900,3,18
18000,7,28
18100,2,20
18200,1,23
18300,1,22
18400,2,17
18500,2,22
18600,4,21
18700,0,23
18800,1,18
18900,1,22
19000,1,18
19100,9,24
19200,5,19
19300,2,24
19400,2,21
19500,1,21
19600,2,21
19700,2,22
19800,3,20
19900,11,21
20000,4,16
20100,1,17
20200,0,10
20300,1,15
20400,0,4
20500,1,15
20600,1,9
20700,1,11
20800,1,8
20900,0,19
21000,1,17
21100,0,24
21200,2,24
21300,3,22
21400,4,20
21500,0,21
21600,3,21
21700,4,20
21800,3,19
21900,0,19
22000,2,24
22100,4,20
22200,0,23
22300,0,22
22400,5,20
22500,0,23
22600,1,21
22700,0,21
22800,2,22
22900,2,22
23000,2,20
23100,0,21
23200,1,19
23300,1,23
23400,0,20
23500,1,20
23600,1,23
23700,0,21
23800,1,22
23900,2,19
24000,0,22
24100,1,22
24200,2,21
24300,2,23
24400,3,19
24500,1,21
24600,0,23
24700,1,19
24800,1,22
24900,2,23
25000,2,20
25100,1,21
25200,2,19
25300,0,21
25400,2,25
25500,1,19
25600,4,24
25700,3,20
25800,2,21
25900,0,22
26000,2,22
26100,4,22
26200,3,19
26300,0,20
26400,2,20
26500,2,21
26600,1,25
26700,1,21
26800,2,21
26900,1,19
27000,1,21
27100,1,22
27200,0,20
27300,3,25
27400,3,20
27500,1,21
27600,3,19
27700,1,22
27800,1,24
27900,0,20
28000,2,20
28100,3,23
28200,1,20
28300,1,21
28400,2,23
28500,4,22
28600,5,18
28700,1,21
28800,2,24
28900,1,23
29000,1,20
29100,6,20
29200,2,23
29300,0,19
29400,0,23
29500,1,20
29600,1,23
29700,1,20
29800,2,19
29900,3,22
30000,1,21
30100,1,22
30200,0,20
30300,1,21
30400,0,17
30500,1,22
30600,2,21
30700,2,20
30800,2,21
30900,1,25
31000,1,21
31100,0,20
31200,0,20
31300,0,21
31400,2,22
31500,2,22
31600,1,20
31700,0,21
31800,2,22
31900,3,17
32000,0,21
32100,2,22
32200,3,22
32300,2,22
32400,2,21
32500,0,23
32600,2,20
32700,2,23
32800,4,20
32900,2,20
33000,2,21
33100,5,23
33200,1,21
33300,0,21
33400,1,20
33500,2,19
33600,0,22
33700,1,22
33800,1,17
33900,0,22
34000,2,21
34100,2,20
34200,3,24
34300,2,20
34400,0,21
34500,2,22
34600,3,21
34700,2,21
34800,2,22
34900,1,21
35000,2,21
35100,2,20
35200,1,22
35300,0,22
35400,0,23
35500,2,19
35600,1,19
35700,2,22
35800,5,22
35900,1,20
36000,1,21
36100,0,23
36200,5,19
36300,1,23
36400,0,21
36500,0,23
36600,0,19
36700,1,24
36800,2,19
36900,1,22
37000,1,20
37100,2,22
37200,0,22
37300,4,21
37400,2,22
37500,0,20
37600,0,23
37700,1,20
37800,2,21
37900,2,23
38000,1,20
38100,3,20
38200,0,22
38300,1,20
38400,2,19
38500,4,18
38600,0,24
38700,0,18
38800,0,24
38900,4,21
39000,0,22
39100,0,21
39200,1,20
39300,1,19
39400,5,21
39500,3,22
39600,2,22
39700,4,21
39800,2,22
39900,2,18
40000,2,24
40100,5,23
40200,1,21
40300,2,18
40400,2,20
40500,3,22
40600,2,21
40700,1,23
40800,1,20
40900,1,21
41000,4,20
