Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.140571
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.240306
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.161433
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.346535
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,10.685813
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.451202
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.690466
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.431645
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.142377
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.160925
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.873210
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.545387
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.015255
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.012173
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.396078
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.326966
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.808428
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.890062
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.905218
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.592769
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.676374
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.613149
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.135152
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.646504
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.921595
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.689859
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.488538
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.341469
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.961090
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.647608
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.586600
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.495288
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.414810
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.371806
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.554110
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.399069
