Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
7000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.843084
7001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.315591
7002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.024432
7003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.560171
7004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.864752
7005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.749515
7006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.576601
7007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.916894
7008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.014340
7009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.246759
7010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.644393
7011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.662414
7012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.760612
7013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.709557
7014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.914592
7015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.978822
7016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.228292
7017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.176307
7018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.913988
7019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.744098
7020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.677495
7021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.090135
7022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.039299
7023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.744334
7024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.792832
7025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.236022
7026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.434916
7027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.809973
7028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.257282
7029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.260530
7030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.473672
7031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.971204
7032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.317427
7033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.007290
7034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.055159
7035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.154489
7036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.250687
7037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.789325
7038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.712667
7039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.100047
7040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.155577
7041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.032194
7042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.618915
7043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.119606
7044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.981568
7045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.105026
7046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.538628
7047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.149099
7048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.593066
7049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.959134
7050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.837918
7051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.282562
7052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.923357
7053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.381213
7054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.559353
7055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.144422
7056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.166937
7057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.491895
7058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.660212
7059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.495478
7060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.788312
7061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.289068
7062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.575887
7063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.326199
7064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.661086
7065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.820385
7066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.943189
7067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.964222
