cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,12,0,0,0,0,0
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,1,3,4,0,9,3
6000,6,15,0,0,3,15
6100,19,2,0,0,0,2
6200,0,0,0,0,0,0
6300,0,0,0,0,0,0
6400,0,0,1,0,0,0
6500,0,0,1,0,1,0
6600,2,2,0,0,4,2
6700,3,5,0,0,1,5
6800,17,2,0,0,1,2
6900,1,0,0,0,0,0
7000,14,0,0,0,0,0
7100,16,0,0,0,0,0
7200,31,0,0,0,0,0
7300,3,0,0,0,0,0
7400,2,0,0,0,0,0
7500,1,0,0,0,0,0
7600,4,0,0,0,0,0
7700,0,0,0,0,0,0
7800,1,0,0,0,0,0
7900,3,0,0,0,0,0
8000,1,0,0,0,0,0
8100,0,0,0,0,0,0
8200,0,0,0,0,0,0
8300,0,0,0,0,0,0
8400,0,0,0,0,0,0
8500,1,0,0,0,0,0
8600,0,0,0,0,0,0
8700,1,0,0,0,0,0
8800,1,0,0,0,0,0
8900,1,0,0,0,0,0
9000,1,0,0,0,0,0
9100,0,0,0,0,0,0
9200,0,0,0,0,0,0
9300,0,0,0,0,0,0
9400,0,0,0,0,0,0
9500,0,0,0,0,0,0
9600,1,0,0,0,0,0
9700,1,0,0,0,0,0
9800,1,0,0,0,0,0
9900,0,0,0,0,0,0
10000,0,0,0,0,0,0
10100,2,0,0,0,0,0
10200,2,0,0,0,0,0
10300,1,0,0,0,0,0
10400,1,0,0,0,0,0
10500,2,0,0,0,0,0
10600,1,0,0,0,0,0
10700,2,0,0,0,0,0
10800,2,0,0,0,0,0
10900,3,0,0,0,0,0
11000,2,0,0,0,0,0
11100,3,0,0,0,0,0
11200,1,0,0,0,0,0
11300,0,0,0,0,0,0
11400,2,0,0,0,0,0
11500,2,0,0,0,0,0
11600,1,0,0,0,0,0
11700,1,0,0,0,0,0
11800,0,0,0,0,0,0
11900,2,0,0,0,0,0
12000,0,0,0,0,0,0
12100,0,0,0,0,0,0
12200,1,0,0,0,0,0
12300,0,0,0,0,0,0
12400,0,0,0,0,0,0
12500,1,0,0,0,0,0
12600,0,0,0,0,0,0
12700,0,0,0,0,0,0
12800,0,0,0,0,0,0
12900,0,0,0,0,0,0
13000,0,0,0,0,0,0
13100,0,0,0,0,0,0
13200,0,0,0,0,0,0
13300,0,0,0,0,0,0
13400,0,0,0,0,0,0
13500,0,0,0,0,0,0
13600,0,0,0,0,0,0
13700,0,0,0,0,0,0
13800,0,0,0,0,0,0
13900,0,0,0,0,0,0
14000,0,0,0,0,0,0
14100,0,0,0,0,0,0
14200,0,0,0,0,0,0
14300,0,0,0,0,0,0
