cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,8,0,0,0,0,0
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,2,6,4,0,10,6
6000,9,18,0,4,2,18
6100,10,2,0,0,0,2
6200,0,0,0,0,0,0
6300,0,0,0,0,0,0
6400,0,0,0,0,0,0
6500,0,0,1,0,0,0
6600,0,0,1,0,1,0
6700,5,6,0,0,3,6
6800,9,5,0,0,2,5
6900,0,0,0,0,0,0
7000,11,0,0,0,0,0
7100,16,0,0,0,0,0
7200,21,0,0,0,0,0
7300,1,0,0,0,0,0
7400,1,0,0,0,0,0
7500,0,0,0,0,0,0
7600,4,0,0,0,0,0
7700,2,0,0,0,0,0
7800,8,0,0,0,0,0
7900,6,0,0,0,0,0
8000,0,0,0,0,0,0
8100,18,0,0,0,0,0
8200,28,0,0,0,0,0
8300,16,0,0,0,0,0
8400,15,0,0,0,0,0
8500,12,0,0,0,0,0
8600,3,0,0,0,0,0
8700,9,0,0,0,0,0
8800,9,0,0,0,0,0
8900,1,0,0,0,0,0
9000,3,0,0,0,0,0
9100,10,0,0,0,0,0
9200,14,0,0,0,0,0
9300,4,0,0,0,0,0
9400,2,0,0,0,0,0
9500,0,0,0,0,0,0
9600,0,0,0,0,0,0
9700,2,0,0,0,0,0
9800,2,0,0,0,0,0
9900,1,0,0,0,0,0
10000,1,0,0,0,0,0
10100,1,0,0,0,0,0
10200,2,0,0,0,0,0
10300,1,0,0,0,0,0
10400,2,0,0,0,0,0
10500,2,0,0,0,0,0
10600,3,0,0,0,0,0
10700,2,0,0,0,0,0
10800,3,0,0,0,0,0
10900,1,0,0,0,0,0
11000,0,0,0,0,0,0
11100,2,0,0,0,0,0
11200,2,0,0,0,0,0
11300,1,0,0,0,0,0
11400,1,0,0,0,0,0
11500,0,0,0,0,0,0
11600,2,0,0,0,0,0
11700,0,0,0,0,0,0
11800,0,0,0,0,0,0
11900,1,0,0,0,0,0
12000,0,0,0,0,0,0
12100,0,0,0,0,0,0
12200,2,0,0,0,0,0
12300,2,0,0,0,0,0
12400,0,0,0,0,0,0
12500,0,0,0,0,0,0
12600,0,0,0,0,0,0
12700,0,0,0,0,0,0
12800,0,0,0,0,0,0
12900,0,0,0,0,0,0
13000,0,0,0,0,0,0
13100,0,0,0,0,0,0
13200,0,0,0,0,0,0
13300,0,0,0,0,0,0
13400,0,0,0,0,0,0
13500,0,0,0,0,0,0
13600,0,0,0,0,0,0
13700,0,0,0,0,0,0
13800,0,0,0,0,0,0
13900,0,0,0,0,0,0
14000,0,0,0,0,0,0
14100,1,0,0,0,0,0
14200,0,0,0,0,0,0
14300,0,0,0,0,0,0
