Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
7000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.820473
7000100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.103946
7000200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.805611
7000300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.900195
7000400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.763234
7000500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.686872
7000600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.662282
7000700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491679
7000800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.690967
7000900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.458079
7001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.647756
7001100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.499534
7001200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.506747
7001300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.342563
7001400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.677133
7001500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.951827
7001600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.879895
7001700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.866118
7001800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.923722
7001900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.666870
7002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.615386
7002100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.544080
7002200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.631103
7002300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.605528
7002400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.451501
7002500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.676207
7002600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.334260
7002700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.401996
7002800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.642098
7002900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.936514
7003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.766540
