Cycle,RunTimeDynamic(W)
13000000,0.000000
13000100,0.000000
13000200,0.000000
13000300,0.000000
13000400,0.000000
13000500,0.000000
13000600,0.000000
13000700,0.000000
13000800,0.000000
13000900,0.000000
13001000,0.000000
13001100,0.000000
13001200,0.000000
13001300,0.000000
13001400,0.000000
13001500,0.000000
13001600,0.000000
13001700,0.000000
13001800,0.000000
13001900,0.000000
13002000,0.000000
13002100,0.000000
13002200,0.000000
13002300,0.000000
13002400,0.000000
13002500,0.000000
13002600,0.000000
13002700,0.000000
13002800,0.000000
13002900,0.000000
13003000,0.000000
13003100,0.000000
13003200,0.000000
13003300,0.000000
13003400,0.000000
13003500,0.000000
13003600,0.000000
13003700,0.000000
13003800,0.000000
13003900,0.000000
13004000,0.000000
13004100,0.000000
13004200,0.000000
13004300,0.000000
13004400,0.000000
13004500,0.000000
13004600,0.000000
13004700,0.000000
13004800,0.000000
13004900,0.000000
13005000,0.000000
13005100,0.000000
13005200,0.000000
13005300,0.000000
13005400,0.000000
13005500,0.000000
13005600,0.000000
13005700,0.000000
13005800,0.000000
13005900,0.000000
13006000,0.000000
13006100,0.000000
13006200,0.000000
13006300,0.000000
13006400,0.000000
13006500,0.000000
13006600,0.000000
13006700,0.000000
13006800,0.000000
13006900,0.000000
13007000,0.000000
13007100,0.000000
13007200,0.000000
13007300,0.000000
13007400,0.000000
13007500,0.000000
13007600,0.000000
13007700,0.000000
13007800,0.000000
13007900,0.000000
13008000,0.000000
13008100,0.000000
13008200,0.000000
13008300,0.000000
13008400,0.000000
13008500,0.000000
13008600,0.000000
13008700,0.000000
13008800,0.000000
13008900,0.000000
13009000,0.000000
13009100,0.000000
13009200,0.000000
13009300,0.000000
13009400,0.000000
13009500,0.000000
13009600,0.000000
13009700,0.000000
13009800,0.000000
13009900,0.000000
13010000,0.000000
13010100,0.000000
13010200,0.000000
13010300,0.000000
13010400,0.000000
13010500,0.000000
13010600,0.000000
13010700,0.000000
13010800,0.000000
13010900,0.000000
13011000,0.000000
13011100,0.000000
13011200,0.000000
13011300,0.000000
13011400,0.000000
13011500,0.000000
13011600,0.000000
13011700,0.000000
13011800,0.000000
13011900,0.000000
13012000,0.000000
13012100,0.000000
13012200,0.000000
13012300,0.000000
13012400,0.000000
13012500,0.000000
13012600,0.000000
13012700,0.000000
13012800,0.000000
13012900,0.000000
13013000,0.000000
13013100,0.000000
13013200,0.000000
13013300,0.000000
13013400,0.000000
13013500,0.000000
13013600,0.000000
13013700,0.000000
13013800,0.000000
13013900,0.000000
13014000,0.000000
13014100,0.000000
13014200,0.000000
13014300,0.000000
13014400,0.000000
13014500,0.000000
13014600,0.000000
13014700,0.000000
13014800,0.000000
13014900,0.000000
13015000,0.000000
13015100,0.000000
13015200,0.000000
13015300,0.000000
13015400,0.000000
13015500,0.000000
13015600,0.000000
13015700,0.000000
13015800,0.000000
13015900,0.000000
13016000,0.000000
13016100,0.000000
13016200,0.000000
13016300,0.000000
13016400,0.000000
13016500,0.000000
13016600,0.000000
13016700,0.000000
13016800,0.000000
13016900,0.000000
13017000,0.000000
13017100,0.000000
13017200,0.000000
13017300,0.000000
13017400,0.000000
13017500,0.000000
13017600,0.000000
13017700,0.000000
13017800,0.000000
13017900,0.000000
13018000,0.000000
13018100,0.000000
13018200,0.000000
13018300,0.000000
13018400,0.000000
13018500,0.000000
13018600,0.000000
13018700,0.000000
13018800,0.000000
13018900,0.000000
13019000,0.000000
13019100,0.000000
13019200,0.000000
13019300,0.000000
13019400,0.000000
13019500,0.000000
13019600,0.000000
13019700,0.000000
13019800,0.000000
13019900,0.000000
13020000,0.000000
13020100,0.000000
13020200,0.000000
13020300,0.000000
13020400,0.000000
13020500,0.000000
13020600,0.000000
13020700,0.000000
13020800,0.000000
13020900,0.000000
13021000,0.000000
13021100,0.000000
13021200,0.000000
13021300,0.000000
13021400,0.000000
13021500,0.000000
13021600,0.000000
13021700,0.000000
13021800,0.000000
13021900,0.000000
13022000,0.000000
13022100,0.000000
13022200,0.000000
13022300,0.000000
13022400,0.000000
13022500,0.000000
13022600,0.000000
13022700,0.000000
13022800,0.000000
13022900,0.000000
13023000,0.000000
13023100,0.000000
13023200,0.000000
13023300,0.000000
13023400,0.000000
13023500,0.000000
13023600,0.000000
13023700,0.000000
13023800,0.000000
13023900,0.000000
13024000,0.000000
13024100,0.000000
13024200,0.000000
13024300,0.000000
13024400,0.000000
13024500,0.000000
13024600,0.000000
13024700,0.000000
13024800,0.000000
13024900,0.000000
13025000,0.000000
13025100,0.000000
13025200,0.000000
13025300,0.000000
13025400,0.000000
13025500,0.000000
13025600,0.000000
13025700,0.000000
13025800,0.000000
13025900,0.000000
13026000,0.000000
13026100,0.000000
13026200,0.000000
13026300,0.000000
13026400,0.000000
13026500,0.000000
13026600,0.000000
13026700,0.000000
13026800,0.000000
13026900,0.000000
13027000,0.000000
13027100,0.000000
13027200,0.000000
13027300,0.000000
13027400,0.000000
13027500,0.000000
13027600,0.000000
13027700,0.000000
13027800,0.000000
13027900,0.000000
13028000,0.000000
13028100,0.000000
13028200,0.000000
13028300,0.000000
13028400,0.000000
13028500,0.000000
13028600,0.000000
13028700,0.000000
13028800,0.000000
13028900,0.000000
13029000,0.000000
13029100,0.000000
13029200,0.000000
13029300,0.000000
13029400,0.000000
13029500,0.000000
13029600,0.000000
13029700,0.000000
13029800,0.000000
13029900,0.000000
13030000,0.000000
13030100,0.000000
13030200,0.000000
13030300,0.000000
13030400,0.000000
13030500,0.000000
13030600,0.000000
13030700,0.000000
13030800,0.000000
13030900,0.000000
13031000,0.000000
13031100,0.000000
13031200,0.000000
13031300,0.000000
13031400,0.000000
13031500,0.000000
13031600,0.000000
13031700,0.000000
13031800,0.000000
13031900,0.000000
13032000,0.000000
13032100,0.000000
