cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,14,14,1,ffffffff
5006,0,14,14,2,ffffffff
5007,0,14,14,3,ffffffff
5008,0,14,14,6,ffffffff
5009,0,14,14,7,ffffffff
5010,0,14,14,4,ffffffff
5011,0,14,14,5,ffffffff
5012,0,44,14,8,ffffffff
5013,0,44,14,9,ffffffff
5014,0,44,14,10,ffffffff
5015,0,44,14,15,ffffffff
5016,0,74,14,17,ffffffff
5017,0,74,14,18,ffffffff
5018,0,74,14,19,ffffffff
5019,0,74,14,16,ffffffff
5020,0,74,14,21,ffffffff
5021,0,74,14,22,ffffffff
5022,0,74,14,23,ffffffff
5023,0,74,14,20,ffffffff
5024,0,104,14,25,ffffffff
5025,0,104,14,26,ffffffff
5026,0,104,14,27,ffffffff
5027,0,104,14,24,ffffffff
5028,0,104,14,29,ffffffff
5029,0,104,14,30,ffffffff
5030,0,104,14,31,ffffffff
5031,0,104,14,28,ffffffff
5032,8,14,14,1,ffffffff
5033,8,14,14,2,ffffffff
5034,8,14,14,3,ffffffff
5035,0,14,14,0,ffffffff
5036,8,14,14,5,ffffffff
5037,8,14,14,6,ffffffff
5038,8,14,14,7,ffffffff
5039,8,14,14,4,ffffffff
5040,8,44,14,9,ffffffff
5041,8,44,14,10,ffffffff
5042,8,44,14,11,ffffffff
5043,8,44,14,8,ffffffff
5044,8,44,14,13,ffffffff
5045,8,44,14,14,ffffffff
5046,8,44,14,15,ffffffff
5047,8,44,14,12,ffffffff
5048,8,74,14,17,ffffffff
5049,8,74,14,18,ffffffff
5050,8,74,14,19,ffffffff
5051,8,74,14,16,ffffffff
5052,8,74,14,21,ffffffff
5053,8,74,14,22,ffffffff
5054,8,74,14,23,ffffffff
5055,8,74,14,20,ffffffff
5056,8,104,14,25,ffffffff
5057,8,104,14,26,ffffffff
5058,8,104,14,27,ffffffff
5059,8,104,14,24,ffffffff
5060,8,104,14,29,ffffffff
5061,8,104,14,30,ffffffff
5062,8,104,14,31,ffffffff
5063,8,104,14,28,ffffffff
5064,10,14,14,1,ffffffff
5065,10,14,14,2,ffffffff
5066,10,14,14,3,ffffffff
5067,8,14,14,0,ffffffff
5068,10,14,14,5,ffffffff
5069,10,14,14,6,ffffffff
5070,10,14,14,7,ffffffff
5071,10,14,14,4,ffffffff
5072,10,44,14,9,ffffffff
5073,10,44,14,10,ffffffff
5074,10,44,14,11,ffffffff
