Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.093272
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.098000
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.098000
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.098000
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.098000
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.163194
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.369315
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.026987
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.599784
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.420853
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.631693
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.753083
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.931647
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.254500
