kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lstm.1.sm_75.ptx 738 : 64 256 0 0 0 64 64 0 0 
lstm.1.sm_75.ptx 715 : 64 320 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 713 : 64 15296 0 0 0 64 64 0 0 
lstm.1.sm_75.ptx 709 : 64 192 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 642 : 32768 572736 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 641 : 32768 4600832 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 640 : 32768 4637696 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 639 : 32768 561792 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 638 : 32768 4630528 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 637 : 32768 599808 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 636 : 32768 4599168 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 609 : 32768 286912 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 601 : 32768 5395328 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 600 : 32768 8527744 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 595 : 32768 0 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 581 : 32768 1283 0 0 0 0 0 0 128 
lstm.1.sm_75.ptx 580 : 32768 279584 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 579 : 32768 284160 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 577 : 32768 0 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 576 : 32768 305792 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 575 : 32768 641088 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 574 : 32768 6143296 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 573 : 32768 9208736 0 0 0 8192 1024 0 0 
lstm.1.sm_75.ptx 572 : 32768 6035328 0 0 0 0 0 0 0 
lstm.1.sm_75.ptx 571 : 32768 9449920 0 0 0 8192 1024 0 0 
