Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.031527
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.055313
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.122680
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.860171
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.836089
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.351917
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.125130
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.654932
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.756535
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.997542
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.879851
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.017571
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.111251
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.175555
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.035370
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.273886
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.200128
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.512672
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.369254
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.208188
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.348450
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.814081
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.350649
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.403308
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.853084
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.029451
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.128316
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.089147
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.118141
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.573736
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.148688
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.221628
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.018185
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.238017
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.938121
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.314982
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.380038
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.876408
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.375645
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.095712
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.927840
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.613267
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.867910
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.582247
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.342572
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.877689
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.964861
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.416505
52000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.610240
53000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.316593
54000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.457220
55000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.490069
56000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.138609
57000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.263583
58000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.657152
59000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.308815
60000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.218444
61000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.526772
62000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.536636
63000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.205655
64000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.464364
65000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.272036
66000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.101594
67000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.141996
68000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.175324
69000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.128482
70000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.327698
71000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.353084
72000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.048106
73000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.932527
74000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.816261
75000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.745876
76000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.833266
77000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.794022
78000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.248318
79000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.527352
80000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.114533
81000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.884913
82000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.723104
83000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.695672
84000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.397002
85000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.812015
86000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.677146
87000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.002004
88000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.870393
89000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.587726
90000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.778928
91000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.233178
92000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.517770
93000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.769880
94000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.912874
95000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.242852
96000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.126069
97000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.847607
98000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.720699
99000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.785949
100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.091228
101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.258994
102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.214414
103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.677844
104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.755560
105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.253803
106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.343974
107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.635991
108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.821879
109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.852243
110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.605273
111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.691031
112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.799243
113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.695816
114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.430673
115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.306895
116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.873196
117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.876114
118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.868177
119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.177101
120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.785473
121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.801191
122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.705115
123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.283195
124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.208245
125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.544698
126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.066646
127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.926836
128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.365393
129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.338866
130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.878139
131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.641601
132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.798701
133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.296759
134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.850758
135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.121738
136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.924983
137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.690575
138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.201563
139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.942929
140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.119980
141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.318097
142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.072480
143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.378185
144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.843925
145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.708360
146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.355976
147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.419592
148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.070373
149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.009129
150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.781601
151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.351231
152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.252457
153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.399007
154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.296276
155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.435914
156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.081688
157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.741958
158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.764176
159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.573163
160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.448688
161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.639915
162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.287980
163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.529047
164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.634367
165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.226177
166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.868016
167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.613238
168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.124785
169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.525750
170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.744841
171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.501890
172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.707898
173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.535796
174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.911371
175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.294620
176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.884569
177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.318844
178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.372093
179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.327178
180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.454925
181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.262855
182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.718706
183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.341697
184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.602799
185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.382855
186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.586854
187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.934465
188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.806605
189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.029889
190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.490064
191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.369355
192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.400278
