kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 130 : 456704 2406560 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 127 : 456626 2238088 0 0 0 57079 14270 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 124 : 3573848 42118224 0 0 0 0 0 0 95468 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 123 : 3573848 31679796 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 122 : 3573848 40256738 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 121 : 3573848 43885512 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 120 : 3573848 93365872 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 119 : 3573848 58991738 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 118 : 3573848 3375614300 23356384 0 0 3557940 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 117 : 3573848 2971524560 8986720 0 0 3233669 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 116 : 3573848 43734535 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 115 : 3573848 96655509 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 114 : 3573848 3330600599 23312928 0 0 3555976 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 113 : 3573848 60772919 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 112 : 3573848 3388447282 23906528 0 0 3553789 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 111 : 3573848 2960905130 8375040 0 0 3226926 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 110 : 3573848 43014925 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 109 : 3573848 97399906 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 108 : 3573848 3323632589 23873888 0 0 3551108 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 107 : 3573848 59174143 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 106 : 3573848 3364977651 22791232 0 0 3550962 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 105 : 3573848 2943193893 8021824 0 0 3221354 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 104 : 3573848 44043216 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 103 : 3573848 98967766 0 0 0 0 0 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 102 : 3573848 3300717466 22766080 0 0 3550300 977337 0 0 
spmv_base_L2_100__higgsTwitter.1.sm_75.ptx 101 : 3573848 59617148 0 0 0 0 0 0 0 
