Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.271947
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.142290
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.142290
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.142290
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.142290
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,12.220385
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.491398
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.155943
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.624146
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.861031
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.622456
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.312920
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.387075
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.566824
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.510361
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.024917
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.369121
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.207110
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.202346
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.443771
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.102879
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.694262
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.157185
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.136301
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.788636
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.485246
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.490165
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.787139
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.639700
