Cycle,RunTimeDynamic(W)
1000,8.260344
2000,8.483750
3000,8.483750
4000,8.483750
5000,8.483750
6000,0.008484
7000,0.000000
8000,0.000000
9000,0.000000
10000,0.000000
11000,0.000000
12000,0.000000
13000,0.000000
14000,0.000000
15000,0.000000
16000,0.000000
17000,0.000000
18000,0.000000
19000,0.000000
20000,0.000000
21000,0.000000
22000,0.000000
23000,0.000000
24000,0.000000
25000,0.000000
26000,0.000000
27000,0.000000
28000,0.000000
29000,0.000000
30000,0.000000
31000,0.221143
32000,1.072063
33000,1.918176
34000,2.177496
35000,2.713103
36000,3.271051
37000,3.676292
38000,4.036568
39000,4.241875
40000,4.332086
41000,5.214961
42000,5.695424
43000,6.198227
44000,6.811603
45000,7.069792
46000,7.069792
47000,7.069792
48000,7.069792
49000,7.069792
50000,7.312993
51000,7.524238
52000,7.635375
53000,8.024779
54000,8.200958
55000,8.200958
56000,8.200958
57000,8.200958
58000,8.200958
59000,8.200958
60000,8.200958
61000,8.200958
62000,8.200958
63000,8.200958
64000,8.200958
65000,8.200958
66000,8.200958
67000,8.200958
68000,8.200958
69000,8.200958
70000,8.200958
71000,8.200958
72000,8.200958
73000,8.200958
