Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
17000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.743683
17001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.655231
17002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.616510
17003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.824940
17004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.311452
17005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.782923
17006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.380255
17007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.164604
17008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.624422
17009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.932873
17010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.299715
17011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.455654
17012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.069671
17013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.255852
17014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.999551
17015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.244481
17016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.129033
17017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.415932
17018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.032967
17019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.449804
17020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.566243
17021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.724404
17022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.024257
17023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.756310
17024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.797726
17025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.572730
17026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.231421
17027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.830590
17028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.481702
17029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.866004
17030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.306394
