cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,5,0,14,0
5600,0,0,24,0,38,0
5700,0,0,15,0,63,0
5800,0,0,12,0,32,0
5900,0,0,14,0,24,0
6000,0,0,1,0,8,0
6100,0,0,4,0,22,0
6200,0,0,3,0,28,0
6300,0,0,10,0,17,0
6400,0,0,10,0,13,0
6500,0,0,9,0,19,0
6600,0,0,8,0,7,0
6700,0,0,2,0,5,0
6800,0,0,12,0,20,0
6900,0,0,10,0,18,0
7000,0,0,7,0,9,0
7100,0,0,4,0,4,0
7200,0,0,6,0,9,0
7300,0,0,9,0,19,0
7400,0,0,15,0,15,0
7500,0,0,10,0,9,0
7600,0,0,4,0,4,0
7700,0,0,11,0,11,0
7800,1,0,9,0,22,0
7900,5,0,11,0,20,0
8000,7,0,6,0,9,0
8100,2,0,3,0,6,0
8200,6,0,6,0,13,0
8300,8,3,14,0,15,3
8400,12,5,15,0,15,5
8500,8,3,5,0,5,3
8600,22,8,15,0,16,8
8700,6,0,6,0,4,0
8800,13,8,4,0,16,8
8900,17,9,5,59,8,9
9000,9,3,2,84,2,3
9100,36,20,14,0,30,20
9200,4,0,0,0,2,0
9300,39,18,3,16,11,18
9400,21,6,0,0,6,6
9500,31,5,3,0,5,5
9600,35,1,2,0,10,1
9700,26,5,1,0,7,5
9800,40,2,3,0,13,2
9900,63,4,2,0,6,4
10000,51,1,0,38,4,1
10100,64,2,2,0,5,2
10200,54,1,1,0,4,1
10300,60,0,0,0,3,0
10400,55,0,0,0,4,0
10500,45,0,0,0,3,0
10600,49,0,0,0,1,0
10700,60,0,0,0,0,0
10800,57,0,0,0,5,0
10900,29,0,1,0,2,0
11000,60,0,1,0,7,0
11100,73,0,1,0,3,0
11200,54,0,2,0,7,0
11300,57,0,1,0,9,0
11400,53,0,3,0,6,0
11500,59,1,1,0,9,1
11600,58,1,1,0,8,1
11700,71,1,1,0,9,1
11800,57,0,1,0,1,0
11900,47,0,0,0,4,0
12000,51,0,0,0,2,0
12100,54,0,0,0,5,0
12200,63,0,1,0,2,0
12300,69,1,0,0,9,1
12400,49,0,0,0,4,0
12500,57,0,0,0,10,0
12600,65,0,1,0,15,0
12700,50,0,1,0,10,0
12800,67,2,1,0,8,2
12900,48,0,1,0,6,0
13000,64,0,0,0,8,0
13100,52,0,1,0,3,0
13200,64,0,0,0,5,0
13300,68,1,0,0,7,1
13400,66,0,0,0,3,0
13500,62,0,0,0,6,0
13600,48,0,0,0,6,0
13700,67,0,0,0,7,0
13800,55,0,0,0,0,0
13900,71,0,1,0,2,0
14000,69,0,0,0,6,0
14100,67,0,0,0,6,0
14200,55,0,0,0,4,0
14300,58,0,0,0,3,0
14400,68,1,0,0,1,1
14500,66,0,0,0,2,0
14600,61,0,0,0,4,0
14700,60,0,0,0,7,0
14800,64,0,0,0,1,0
14900,62,0,0,0,5,0
15000,47,0,0,0,4,0
15100,50,0,0,0,5,0
15200,44,0,1,0,8,0
15300,36,1,1,0,2,1
15400,25,0,0,0,3,0
15500,44,0,1,0,1,0
15600,28,0,0,0,0,0
15700,39,0,0,0,2,0
15800,40,0,0,0,5,0
15900,50,0,1,0,5,0
16000,36,0,0,0,4,0
16100,31,0,0,0,1,0
16200,35,0,0,0,4,0
16300,53,0,0,0,3,0
16400,26,0,0,0,2,0
16500,50,0,0,0,2,0
16600,36,0,1,0,5,0
16700,37,0,0,0,2,0
16800,31,0,1,0,1,0
16900,43,0,0,0,0,0
17000,37,0,1,0,2,0
17100,29,0,0,0,0,0
17200,34,0,0,0,1,0
17300,22,0,1,0,5,0
17400,28,0,1,0,6,0
17500,32,0,0,0,2,0
17600,24,0,0,0,4,0
17700,15,0,0,0,1,0
17800,29,0,0,0,1,0
17900,19,0,1,0,3,0
18000,21,0,0,0,4,0
18100,26,0,1,0,1,0
18200,13,0,0,0,3,0
18300,22,0,1,0,5,0
18400,21,0,0,0,2,0
18500,15,0,0,0,1,0
18600,20,0,0,0,1,0
18700,21,0,0,0,3,0
18800,16,0,0,0,1,0
18900,21,0,3,0,3,0
19000,21,0,0,0,5,0
19100,12,0,0,0,1,0
