cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,9,0,22,0
5600,0,0,28,0,41,0
5700,0,0,5,0,60,0
5800,0,0,22,0,46,0
5900,0,0,10,0,25,0
6000,0,0,1,0,5,0
6100,0,0,1,0,14,0
6200,0,0,5,0,24,0
6300,0,0,11,0,16,0
6400,0,0,10,0,15,0
6500,0,0,12,0,13,0
6600,0,0,4,0,10,0
6700,0,0,4,0,10,0
6800,0,0,14,0,15,0
6900,0,0,11,0,17,0
7000,0,0,6,0,5,0
7100,0,0,2,0,5,0
7200,0,0,7,0,9,0
7300,0,0,12,0,18,0
7400,0,0,14,0,15,0
7500,0,0,7,0,4,0
7600,0,0,4,0,3,0
7700,0,0,7,0,11,0
7800,3,0,10,0,20,0
7900,3,0,9,0,16,0
8000,3,0,3,0,5,0
8100,6,1,6,0,20,1
8200,6,0,11,0,20,0
8300,9,3,13,0,17,3
8400,4,1,9,0,3,1
8500,0,0,4,0,3,0
8600,13,7,10,2,15,7
8700,0,0,0,100,0,0
8800,0,0,0,100,0,0
8900,0,0,0,100,0,0
9000,0,0,0,100,0,0
9100,0,0,0,100,0,0
9200,27,11,13,25,24,11
9300,6,3,7,0,11,3
9400,20,3,8,0,7,3
9500,44,14,16,0,26,14
9600,56,21,5,0,18,21
9700,48,25,2,10,15,25
9800,0,0,0,100,0,0
9900,0,0,0,100,0,0
10000,14,3,0,80,3,3
10100,68,8,3,0,21,8
10200,24,1,0,0,5,1
10300,30,0,1,0,4,0
10400,91,1,0,0,8,1
10500,91,2,3,0,4,2
10600,88,0,1,0,11,0
10700,69,0,0,0,2,0
10800,63,0,0,0,6,0
10900,59,0,2,0,4,0
11000,50,0,1,0,14,0
11100,63,2,2,0,7,2
11200,67,0,2,0,8,0
11300,49,0,1,0,7,0
11400,54,0,1,0,6,0
11500,59,0,0,0,5,0
11600,73,0,0,0,3,0
11700,67,1,0,0,6,1
11800,66,0,0,0,4,0
11900,48,0,0,0,0,0
12000,43,0,0,0,3,0
12100,63,0,0,0,5,0
12200,65,0,1,0,2,0
12300,63,1,0,0,4,1
12400,48,1,0,0,9,1
12500,60,0,0,0,6,0
12600,47,0,0,0,5,0
12700,53,0,0,0,6,0
12800,58,0,0,0,8,0
12900,57,0,0,0,6,0
13000,51,0,1,0,5,0
13100,62,0,1,0,2,0
13200,49,0,0,0,2,0
13300,63,1,1,0,4,1
13400,57,0,0,0,9,0
13500,64,2,1,0,8,2
13600,55,1,1,0,5,1
13700,49,0,0,0,3,0
13800,64,0,0,0,2,0
13900,63,1,0,0,5,1
14000,65,0,1,0,8,0
14100,77,0,0,0,4,0
14200,62,0,0,0,4,0
14300,64,0,0,0,5,0
14400,60,0,0,0,4,0
14500,65,0,0,0,4,0
14600,68,0,0,0,3,0
14700,65,0,0,0,1,0
14800,64,0,0,0,6,0
14900,69,1,0,0,2,1
15000,42,0,1,0,3,0
15100,44,0,1,0,2,0
15200,40,0,0,0,5,0
15300,47,0,1,0,8,0
15400,47,0,0,0,3,0
15500,41,0,0,0,3,0
15600,50,1,0,0,4,1
15700,33,0,0,0,3,0
15800,40,0,0,0,6,0
15900,36,0,0,0,5,0
16000,26,1,1,0,3,1
16100,39,0,2,0,2,0
16200,40,1,0,0,2,1
16300,38,0,0,0,1,0
16400,35,0,0,0,1,0
16500,41,0,0,0,1,0
16600,38,0,1,0,3,0
16700,37,0,0,0,2,0
16800,23,0,0,0,2,0
16900,34,0,0,0,0,0
17000,34,0,0,0,2,0
17100,28,1,0,0,8,1
17200,31,0,0,0,1,0
17300,21,0,0,0,0,0
17400,27,0,0,0,4,0
17500,47,0,0,0,0,0
17600,32,0,0,0,0,0
17700,25,0,0,0,3,0
17800,30,0,2,0,7,0
17900,32,0,0,0,0,0
18000,26,0,1,0,0,0
18100,25,0,0,0,5,0
18200,22,0,0,0,1,0
18300,13,0,0,0,2,0
18400,26,0,1,0,3,0
18500,14,0,2,0,4,0
18600,20,0,0,0,1,0
18700,24,0,0,0,1,0
18800,28,0,1,0,5,0
18900,19,0,2,0,4,0
19000,10,0,0,0,0,0
19100,27,0,0,0,2,0
