Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.519747
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.654424
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.984445
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.350620
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.746593
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.493670
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.588915
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.912979
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,49.156379
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.079925
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.617310
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.758017
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.290779
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.166515
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.181281
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.760656
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.829449
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.206986
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.616434
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.859410
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.623277
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.513532
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.625597
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.438559
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.341651
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.445961
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.128932
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.202335
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.625227
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.717114
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.362177
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.811896
