kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base.1.sm_75.ptx 124 : 68144 304781 0 0 0 0 0 0 2840 
spmv_base.1.sm_75.ptx 123 : 68144 416827 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 122 : 68144 749538 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 121 : 68144 686027 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 120 : 68144 619304 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 119 : 68144 615394 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 118 : 68144 7063714 212064 0 0 67678 48118 0 0 
spmv_base.1.sm_75.ptx 117 : 68144 19829896 585664 0 0 68120 48118 0 0 
spmv_base.1.sm_75.ptx 116 : 68144 619156 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 115 : 68144 618091 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 114 : 68144 7029958 212320 0 0 67678 48118 0 0 
spmv_base.1.sm_75.ptx 113 : 68144 615554 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 112 : 68144 6717518 225408 0 0 67669 48118 0 0 
spmv_base.1.sm_75.ptx 111 : 68144 19778202 571232 0 0 68120 48118 0 0 
spmv_base.1.sm_75.ptx 110 : 68144 619492 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 109 : 68144 618466 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 108 : 68144 6671299 225632 0 0 67669 48118 0 0 
spmv_base.1.sm_75.ptx 107 : 68144 615538 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 106 : 68144 7192637 228800 0 0 67687 48118 0 0 
spmv_base.1.sm_75.ptx 105 : 68144 19721476 552992 0 0 68106 48118 0 0 
spmv_base.1.sm_75.ptx 104 : 68144 619270 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 103 : 68144 618623 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 102 : 68144 7151442 228768 0 0 67687 48118 0 0 
spmv_base.1.sm_75.ptx 101 : 68144 615528 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 130 : 456704 2437920 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 127 : 456626 2050472 0 0 0 57079 14270 0 0 
spmv_base.1.sm_75.ptx 100 : 68144 8240577 262336 0 0 67684 48118 0 0 
spmv_base.1.sm_75.ptx 58 : 41426 380778 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 56 : 456626 2264941 0 0 0 0 0 0 11610 
spmv_base.1.sm_75.ptx 55 : 456626 2885804 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 54 : 456626 244348658 1167232 0 0 128426 14270 0 0 
spmv_base.1.sm_75.ptx 53 : 456626 245278156 2485792 0 0 114157 14270 0 0 
spmv_base.1.sm_75.ptx 52 : 456626 5475458 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 51 : 456626 4702498 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 50 : 456626 193926282 1703648 0 0 57079 14270 0 0 
spmv_base.1.sm_75.ptx 49 : 456626 4534114 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 48 : 456626 4569366 0 0 0 0 0 0 0 
spmv_base.1.sm_75.ptx 47 : 456626 3121900 0 0 0 0 0 0 0 
