cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,3,0,6,0
5800,0,0,16,0,41,0
5900,0,0,19,0,57,0
6000,0,0,2,0,16,0
6100,2,0,5,0,9,0
6200,9,0,9,0,27,0
6300,3,0,11,0,19,0
6400,7,0,8,0,14,0
6500,0,0,2,0,3,0
6600,7,0,12,0,33,0
6700,5,0,3,0,27,0
6800,7,0,1,0,21,0
6900,1,0,6,0,15,0
7000,6,0,12,0,38,0
7100,3,0,11,0,31,0
7200,1,0,12,0,33,0
7300,7,0,7,0,24,0
7400,1,0,8,0,25,0
7500,9,0,10,0,29,0
7600,9,0,11,0,33,0
7700,1,0,4,0,15,0
7800,0,0,9,0,27,0
7900,7,0,11,0,29,0
8000,4,0,5,0,16,0
8100,3,0,12,0,37,0
8200,3,0,7,0,14,0
8300,9,0,11,0,39,0
8400,3,0,10,0,23,0
8500,1,0,4,0,16,0
8600,7,0,10,0,31,0
8700,7,0,11,0,35,0
8800,0,0,4,0,15,0
8900,0,0,8,0,21,0
9000,8,0,13,0,24,0
9100,7,0,7,0,32,0
9200,3,0,2,0,13,0
9300,0,0,5,0,13,0
9400,4,0,12,0,33,0
9500,8,0,12,0,41,0
9600,2,0,8,0,23,0
9700,7,0,10,0,28,0
9800,5,0,10,0,24,0
9900,5,0,5,0,20,0
10000,2,0,6,0,19,0
10100,1,0,10,0,33,0
10200,3,0,5,0,15,0
10300,12,0,8,0,9,0
10400,14,0,2,0,3,0
10500,7,0,5,0,21,0
10600,7,0,8,0,31,0
10700,2,0,1,0,5,0
10800,4,0,2,0,6,0
