cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,31,1,0,0,31
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,32,127,77,0
5800,0,0,0,1,19,0
5900,0,24,42,15,8,24
6000,0,47,81,129,17,47
6100,0,78,79,103,22,78
6200,0,6,22,366,0,6
6300,0,10,47,161,9,10
6400,0,10,34,216,4,10
6500,0,15,57,211,6,15
6600,2,9,43,192,6,9
6700,1,1,62,241,3,1
6800,0,1,42,178,6,1
6900,1,2,47,220,9,2
7000,3,1,57,173,4,1
7100,1,1,50,181,4,1
7200,1,11,65,134,10,11
7300,9,11,42,157,20,11
7400,18,1,48,151,7,1
7500,18,1,44,220,9,1
7600,59,16,53,54,14,16
7700,27,2,64,171,6,2
7800,9,1,53,166,7,1
7900,12,1,49,257,1,1
8000,12,5,56,148,8,5
8100,5,6,55,151,5,6
8200,19,20,43,166,13,20
8300,16,11,48,121,12,11
8400,0,13,58,268,7,13
8500,1,0,47,196,4,0
8600,0,0,52,214,2,0
8700,0,0,66,155,0,0
8800,0,0,26,373,1,0
8900,0,0,15,286,1,0
9000,0,0,11,189,0,0
9100,0,0,19,154,0,0
9200,0,0,19,258,0,0
9300,0,0,16,244,1,0
9400,0,0,13,258,0,0
9500,0,0,26,194,3,0
9600,0,0,23,148,0,0
9700,0,0,39,201,2,0
9800,0,0,37,198,1,0
9900,0,1,34,211,1,1
10000,1,2,48,193,1,2
10100,0,0,42,257,2,0
10200,1,0,42,170,5,0
10300,0,0,46,251,1,0
10400,0,2,35,171,5,2
10500,0,0,39,200,1,0
10600,2,0,52,185,3,0
10700,1,1,44,201,11,1
10800,2,8,49,216,12,8
10900,6,12,40,10,26,12
11000,17,6,12,0,14,6
11100,9,4,16,0,13,4
11200,42,22,58,22,52,22
11300,27,15,19,1,28,15
11400,23,3,30,0,14,3
11500,11,1,36,0,8,1
11600,16,5,77,91,16,5
11700,1,1,51,0,1,1
11800,11,0,66,18,7,0
11900,13,1,88,56,8,1
12000,4,1,56,56,8,1
12100,13,0,27,0,8,0
12200,10,1,15,0,5,1
12300,25,9,90,116,15,9
12400,11,1,25,0,5,1
12500,13,4,24,0,5,4
12600,19,3,28,0,9,3
12700,16,2,27,0,7,2
12800,26,2,26,0,4,2
12900,9,0,47,2,5,0
13000,11,0,37,35,3,0
13100,28,0,29,0,10,0
13200,25,0,68,7,9,0
13300,2,1,7,0,2,1
13400,14,1,55,5,11,1
13500,11,1,31,0,4,1
13600,4,0,15,0,1,0
13700,23,1,54,20,17,1
13800,13,2,44,0,6,2
13900,9,1,16,0,1,1
14000,10,0,55,25,1,0
14100,28,1,46,0,13,1
14200,10,0,15,0,4,0
14300,22,2,84,17,5,2
14400,26,0,54,8,10,0
14500,23,4,61,34,14,4
14600,14,2,87,36,4,2
14700,6,2,33,7,7,2
14800,13,6,49,0,12,6
14900,12,1,77,94,5,1
15000,3,3,39,267,5,3
15100,3,0,27,172,8,0
15200,21,3,54,78,8,3
15300,7,0,68,268,7,0
15400,0,0,34,233,0,0
15500,14,5,49,149,10,5
15600,14,3,44,206,7,3
15700,5,1,38,239,8,1
15800,7,2,36,169,3,2
15900,3,0,51,246,2,0
16000,10,1,61,156,5,1
16100,14,1,48,137,8,1
16200,6,2,44,276,5,2
16300,14,2,53,201,9,2
16400,12,1,49,148,4,1
16500,5,0,75,160,3,0
16600,6,4,51,280,5,4
16700,4,0,52,129,6,0
16800,9,1,52,169,7,1
16900,13,3,50,183,8,3
17000,6,1,72,215,5,1
17100,4,1,34,140,4,1
17200,5,3,49,215,8,3
17300,14,8,42,131,14,8
17400,4,1,59,207,9,1
17500,5,1,36,209,9,1
17600,19,5,56,169,7,5
17700,0,2,51,201,4,2
17800,10,3,54,172,9,3
17900,13,3,57,172,8,3
18000,7,1,47,192,3,1
18100,2,3,59,166,6,3
18200,12,1,54,181,10,1
18300,7,1,49,133,8,1
18400,1,0,52,227,1,0
18500,6,1,47,233,7,1
18600,11,1,55,162,5,1
18700,10,4,44,169,8,4
18800,12,1,32,277,11,1
18900,1,2,53,158,6,2
19000,8,2,36,106,9,2
19100,16,3,37,0,11,3
