cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,31,1,0,0,31
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,32,101,60,0
5800,0,0,0,22,36,0
5900,0,4,29,16,1,4
6000,0,76,86,132,14,76
6100,0,70,82,100,18,70
6200,0,13,36,314,2,13
6300,0,16,29,184,7,16
6400,0,7,35,195,3,7
6500,0,19,43,133,7,19
6600,2,22,29,172,17,22
6700,2,42,40,211,9,42
6800,4,54,39,128,16,54
6900,24,34,36,137,21,34
7000,1,11,44,241,10,11
7100,1,1,60,141,8,1
7200,0,1,66,220,6,1
7300,3,12,56,166,8,12
7400,14,23,47,77,16,23
7500,5,12,51,288,8,12
7600,22,22,55,105,13,22
7700,13,5,64,185,10,5
7800,37,9,40,187,19,9
7900,56,10,44,123,29,10
8000,41,73,26,26,26,73
8100,1,0,60,268,1,0
8200,2,0,60,149,0,0
8300,0,0,70,151,1,0
8400,0,1,58,238,1,1
8500,0,0,30,231,2,0
8600,0,0,26,147,3,0
8700,0,0,21,316,0,0
8800,0,0,20,180,0,0
8900,0,0,24,201,0,0
9000,0,2,27,284,2,2
9100,0,0,27,216,0,0
9200,0,0,21,218,0,0
9300,0,0,23,268,0,0
9400,0,1,24,198,0,1
9500,0,0,26,252,1,0
9600,0,0,27,149,1,0
9700,1,0,33,213,2,0
9800,1,1,49,213,3,1
9900,1,0,35,221,2,0
10000,1,3,53,151,2,3
10100,1,0,35,279,4,0
10200,8,4,47,159,4,4
10300,1,7,41,238,10,7
10400,7,6,39,165,16,6
10500,25,9,32,117,20,9
10600,2,3,10,38,11,3
10700,0,3,21,0,8,3
10800,8,3,8,0,7,3
10900,10,3,27,14,18,3
11000,34,10,45,40,35,10
11100,18,5,53,0,18,5
11200,14,1,24,0,12,1
11300,10,6,48,13,6,6
11400,6,6,94,55,10,6
11500,3,2,10,0,2,2
11600,22,0,26,0,8,0
11700,0,0,40,16,3,0
11800,25,0,76,20,13,0
11900,11,0,56,69,7,0
12000,9,0,29,0,5,0
12100,19,2,65,0,6,2
12200,1,0,1,0,0,0
12300,11,2,67,10,11,2
12400,21,2,40,0,11,2
12500,16,3,31,0,5,3
12600,3,0,12,0,2,0
12700,15,1,29,0,7,1
12800,34,1,53,0,6,1
12900,12,1,26,0,7,1
13000,10,0,5,0,4,0
13100,23,0,69,48,6,0
13200,33,0,64,13,8,0
13300,17,3,57,52,8,3
13400,3,0,28,0,2,0
13500,3,0,1,0,1,0
13600,29,1,74,31,12,1
13700,6,2,47,3,5,2
13800,14,2,43,1,6,2
13900,5,2,23,0,5,2
14000,1,0,31,0,2,0
14100,34,1,59,0,12,1
14200,13,2,84,19,9,2
14300,14,1,57,11,7,1
14400,7,0,53,107,13,0
14500,1,1,66,225,1,1
14600,9,0,51,149,6,0
14700,10,0,52,183,3,0
14800,4,1,46,301,2,1
14900,0,1,55,124,6,1
15000,7,1,51,217,5,1
15100,14,4,34,160,16,4
15200,20,2,32,32,9,2
15300,15,9,44,93,10,9
15400,16,5,66,53,10,5
15500,4,0,56,150,3,0
15600,10,3,47,245,11,3
15700,10,1,48,148,6,1
15800,5,1,54,231,2,1
15900,10,1,37,228,5,1
16000,0,0,42,197,2,0
16100,7,1,57,117,7,1
16200,6,2,51,260,2,2
16300,9,1,48,148,9,1
16400,3,1,59,229,2,1
16500,14,12,50,181,8,12
16600,6,5,56,199,4,5
16700,13,6,37,169,14,6
16800,23,2,51,115,18,2
16900,5,1,57,180,6,1
17000,5,3,48,219,4,3
17100,14,4,51,167,8,4
17200,6,3,55,189,4,3
17300,2,2,43,235,4,2
17400,5,0,53,207,5,0
17500,8,1,53,174,6,1
17600,8,2,58,144,3,2
17700,13,0,49,237,4,0
17800,3,0,51,133,3,0
17900,6,1,76,141,6,1
18000,8,4,54,173,12,4
18100,7,4,38,247,10,4
18200,18,7,39,173,11,7
18300,7,4,34,172,6,4
18400,3,0,55,151,3,0
18500,16,7,51,152,16,7
18600,3,0,52,194,2,0
18700,7,5,56,140,4,5
18800,0,0,48,221,1,0
18900,2,1,32,14,2,1
19000,8,2,43,0,15,2
19100,0,0,72,110,0,0
