cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,31,1,0,0,31
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,32,121,71,0
5800,0,0,0,5,25,0
5900,0,17,36,15,3,17
6000,0,54,91,146,10,54
6100,0,45,87,128,13,45
6200,0,6,21,279,5,6
6300,0,20,24,353,3,20
6400,0,31,25,226,15,31
6500,0,27,35,169,6,27
6600,4,41,40,197,19,41
6700,3,13,56,210,6,13
6800,1,39,39,132,14,39
6900,1,28,48,140,14,28
7000,0,44,39,239,18,44
7100,0,0,51,150,4,0
7200,1,1,52,153,10,1
7300,4,0,61,147,7,0
7400,0,0,49,268,11,0
7500,0,0,37,170,8,0
7600,64,26,34,61,27,26
7700,34,54,51,128,16,54
7800,49,31,52,125,13,31
7900,38,8,55,153,8,8
8000,14,15,63,222,11,15
8100,9,24,39,117,15,24
8200,24,12,51,201,8,12
8300,0,0,58,120,1,0
8400,0,0,61,198,3,0
8500,0,1,42,271,1,1
8600,0,0,36,170,3,0
8700,0,0,17,154,3,0
8800,0,1,26,298,0,1
8900,0,0,19,218,1,0
9000,1,0,28,219,2,0
9100,0,0,30,171,0,0
9200,0,0,34,274,0,0
9300,1,0,23,196,3,0
9400,0,0,24,224,2,0
9500,1,0,27,192,4,0
9600,1,0,28,194,2,0
9700,0,0,32,284,1,0
9800,0,2,29,167,6,2
9900,3,0,37,246,2,0
10000,5,4,50,165,3,4
10100,4,1,57,221,7,1
10200,1,3,45,121,6,3
10300,14,2,34,164,13,2
10400,9,4,47,156,20,4
10500,15,9,28,200,25,9
10600,9,7,22,2,23,7
10700,16,4,29,0,13,4
10800,11,6,30,0,19,6
10900,0,0,0,0,0,0
11000,6,1,14,0,8,1
11100,25,4,64,27,22,4
11200,48,15,59,0,39,15
11300,18,3,58,85,20,3
11400,1,0,43,41,1,0
11500,0,0,50,3,1,0
11600,0,0,12,0,1,0
11700,2,1,43,32,2,1
11800,19,1,34,0,8,1
11900,9,4,54,1,7,4
12000,18,1,77,92,7,1
12100,17,4,89,83,13,4
12200,10,4,28,21,6,4
12300,8,1,25,0,8,1
12400,8,1,25,0,3,1
12500,13,1,37,0,11,1
12600,6,1,32,0,3,1
12700,20,0,46,0,3,0
12800,13,1,49,17,5,1
12900,6,4,9,0,3,4
13000,2,0,25,0,1,0
13100,33,0,82,58,7,0
13200,19,1,40,1,7,1
13300,12,1,57,25,4,1
13400,5,0,17,0,2,0
13500,21,0,2,0,2,0
13600,14,1,18,0,8,1
13700,13,0,62,0,5,0
13800,11,3,42,10,6,3
13900,20,2,34,0,12,2
14000,22,5,50,0,12,5
14100,22,0,66,0,9,0
14200,6,0,53,42,4,0
14300,6,1,38,0,5,1
14400,2,0,58,264,4,0
14500,1,0,41,178,2,0
14600,6,0,53,117,2,0
14700,1,0,57,253,3,0
14800,3,0,51,222,7,0
14900,11,2,51,145,7,2
15000,12,5,62,124,15,5
15100,7,4,52,160,9,4
15200,18,8,43,129,14,8
15300,7,1,46,195,6,1
15400,7,1,48,269,6,1
15500,2,3,54,205,7,3
15600,1,1,46,155,5,1
15700,5,0,49,128,8,0
15800,5,0,21,170,3,0
15900,2,0,60,206,2,0
16000,2,1,56,168,3,1
16100,3,0,69,174,6,0
16200,10,1,31,278,6,1
16300,5,1,38,229,5,1
16400,8,4,42,188,5,4
16500,12,3,51,137,14,3
16600,15,5,44,112,25,5
16700,4,1,42,114,5,1
16800,17,6,18,0,13,6
16900,4,2,59,16,3,2
17000,0,0,64,137,3,0
17100,5,0,67,156,4,0
17200,8,1,49,181,4,1
17300,2,1,49,281,0,1
17400,4,0,50,194,1,0
17500,5,1,51,161,7,1
17600,7,1,63,213,5,1
17700,3,0,53,167,4,0
17800,7,4,47,261,7,4
17900,11,5,51,118,16,5
18000,9,4,47,134,8,4
18100,6,5,53,182,15,5
18200,10,6,55,123,10,6
18300,0,2,40,37,2,2
18400,9,1,70,209,5,1
18500,1,0,60,148,1,0
18600,5,1,52,111,3,1
18700,8,1,31,119,6,1
18800,2,1,29,0,0,1
18900,6,0,37,0,0,0
19000,2,0,37,0,4,0
19100,13,5,55,0,15,5
