cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,11,27,92,51,11
5600,0,17,9,58,45,17
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,0,0,0,0,0
6000,0,55,99,134,12,55
6100,0,39,85,122,15,39
6200,0,19,15,300,2,19
6300,0,0,14,186,0,0
6400,0,10,6,155,3,10
6500,0,3,1,200,4,3
6600,0,11,5,95,0,11
6700,0,2,5,162,2,2
6800,0,5,13,272,1,5
6900,0,1,4,237,1,1
7000,0,7,8,119,3,7
7100,0,4,10,354,4,4
7200,0,9,14,327,0,9
7300,0,9,11,204,2,9
7400,0,1,6,245,2,1
7500,1,6,8,174,3,6
7600,0,5,6,349,2,5
7700,0,17,14,135,1,17
7800,0,0,6,393,0,0
7900,0,2,13,324,3,2
8000,0,0,9,279,0,0
8100,0,0,16,231,0,0
8200,0,12,13,167,2,12
8300,0,37,16,191,4,37
8400,0,0,16,275,1,0
8500,0,0,12,260,0,0
8600,0,0,16,253,1,0
8700,0,12,8,208,2,12
8800,0,0,13,387,0,0
8900,0,5,8,327,1,5
9000,1,0,11,288,0,0
9100,0,6,8,279,3,6
9200,0,0,10,190,0,0
9300,0,5,12,181,2,5
9400,0,0,9,125,0,0
9500,0,10,15,225,1,10
9600,0,1,7,101,1,1
9700,3,16,9,236,4,16
9800,7,27,11,239,7,27
9900,0,8,14,267,1,8
10000,0,0,9,370,0,0
10100,0,0,14,222,0,0
10200,3,4,11,269,5,4
10300,0,3,4,290,6,3
10400,0,5,17,160,2,5
10500,0,10,9,285,3,10
10600,0,8,9,154,2,8
10700,2,12,11,113,5,12
10800,6,3,19,324,1,3
10900,1,0,12,229,2,0
11000,4,10,13,228,3,10
11100,0,15,13,290,2,15
11200,0,8,3,349,5,8
11300,0,7,10,280,3,7
11400,0,6,7,224,6,6
11500,3,14,10,148,5,14
11600,18,13,10,156,13,13
11700,0,5,16,310,1,5
11800,0,7,9,176,2,7
11900,1,8,21,235,5,8
12000,0,0,15,224,0,0
12100,0,0,16,160,0,0
12200,0,0,16,255,0,0
12300,0,8,10,253,2,8
12400,0,10,7,190,7,10
12500,1,5,15,247,3,5
12600,0,1,20,199,1,1
12700,0,0,18,301,0,0
12800,0,0,18,184,0,0
12900,0,1,17,209,1,1
13000,0,9,15,371,0,9
13100,1,13,13,222,5,13
13200,0,0,16,195,1,0
13300,9,20,16,120,4,20
13400,6,34,15,130,5,34
13500,0,7,14,278,9,7
13600,4,34,23,163,4,34
13700,0,6,18,367,2,6
13800,4,11,15,279,3,11
13900,3,7,20,153,5,7
14000,0,4,16,322,1,4
14100,0,0,22,351,0,0
14200,0,0,19,281,0,0
14300,0,0,21,184,0,0
14400,0,1,11,166,2,1
14500,0,0,10,287,0,0
14600,0,0,8,196,0,0
14700,0,0,13,181,0,0
14800,0,0,12,277,0,0
14900,0,0,10,193,0,0
15000,0,0,13,321,0,0
15100,0,0,10,173,0,0
15200,0,0,13,331,0,0
15300,0,0,7,293,0,0
15400,0,0,13,198,0,0
15500,0,0,1,267,0,0
15600,0,0,9,203,0,0
15700,0,0,10,256,0,0
15800,0,0,6,394,0,0
15900,0,0,4,357,0,0
16000,0,0,9,288,0,0
16100,0,0,7,144,0,0
16200,0,0,6,354,0,0
16300,0,0,8,303,0,0
16400,0,0,8,166,0,0
16500,0,0,7,230,0,0
16600,0,0,6,196,0,0
16700,0,0,4,357,0,0
16800,0,0,13,188,0,0
16900,0,0,7,377,0,0
17000,0,0,0,300,0,0
17100,0,0,6,201,0,0
17200,0,0,6,316,0,0
17300,0,0,8,251,0,0
17400,0,0,6,307,0,0
17500,0,0,6,267,0,0
17600,0,0,12,219,0,0
17700,0,0,4,296,0,0
17800,0,0,5,198,0,0
17900,0,0,3,196,1,0
18000,0,0,9,261,0,0
18100,0,0,7,144,0,0
18200,0,0,10,291,0,0
18300,0,0,4,385,0,0
18400,0,0,7,204,0,0
18500,0,0,8,158,0,0
18600,0,0,10,146,0,0
18700,0,0,2,398,0,0
18800,0,0,2,398,0,0
18900,0,0,11,218,0,0
19000,0,0,2,182,0,0
19100,0,0,4,204,0,0
