cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,11,27,92,51,11
5600,0,17,9,58,45,17
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,22,38,23,9,22
6000,0,49,82,169,18,49
6100,0,40,67,123,10,40
6200,0,6,8,386,0,6
6300,0,3,14,318,0,3
6400,0,9,7,245,6,9
6500,0,2,4,249,0,2
6600,0,4,8,186,2,4
6700,0,8,8,157,4,8
6800,0,0,10,279,0,0
6900,0,8,12,194,2,8
7000,0,22,5,156,5,22
7100,0,0,13,349,0,0
7200,0,0,8,259,0,0
7300,0,0,10,132,3,0
7400,0,7,20,189,1,7
7500,0,20,2,209,0,20
7600,0,6,4,162,3,6
7700,0,4,7,203,5,4
7800,0,3,18,230,0,3
7900,0,9,10,165,0,9
8000,0,1,12,312,0,1
8100,0,0,15,222,0,0
8200,0,18,11,184,5,18
8300,0,6,17,188,2,6
8400,1,8,11,189,2,8
8500,0,9,4,202,5,9
8600,0,1,13,350,1,1
8700,0,4,16,207,1,4
8800,0,9,5,155,2,9
8900,0,3,7,255,3,3
9000,0,0,10,277,1,0
9100,0,12,9,191,2,12
9200,0,13,8,86,2,13
9300,0,3,14,192,1,3
9400,0,0,11,300,0,0
9500,0,2,13,176,0,2
9600,0,0,9,218,0,0
9700,1,17,16,125,3,17
9800,0,13,9,355,1,13
9900,0,4,11,365,1,4
10000,0,6,7,225,2,6
10100,1,4,7,186,2,4
10200,0,4,15,173,1,4
10300,0,19,15,169,6,19
10400,0,12,11,213,7,12
10500,0,2,14,212,0,2
10600,0,7,11,143,2,7
10700,1,11,17,277,3,11
10800,0,0,5,295,0,0
10900,0,0,16,209,0,0
11000,0,0,14,144,0,0
11100,0,2,14,186,1,2
11200,0,6,14,297,2,6
11300,0,0,16,342,0,0
11400,0,0,17,229,0,0
11500,0,0,12,155,0,0
11600,0,0,16,155,0,0
11700,0,11,14,291,2,11
11800,0,6,13,190,5,6
11900,0,0,15,327,0,0
12000,0,0,16,192,1,0
12100,0,0,16,373,1,0
12200,0,0,12,300,0,0
12300,1,0,15,200,0,0
12400,0,3,23,135,0,3
12500,0,6,21,346,0,6
12600,2,13,15,201,3,13
12700,3,3,17,151,1,3
12800,3,21,15,125,2,21
12900,28,14,6,220,12,14
13000,17,22,14,227,3,22
13100,13,11,26,267,8,11
13200,3,3,8,171,6,3
13300,4,6,11,176,1,6
13400,12,17,6,151,6,17
13500,1,6,13,266,3,6
13600,2,7,16,164,1,7
13700,7,33,15,164,11,33
13800,15,0,20,271,3,0
13900,7,12,17,140,7,12
14000,0,0,18,380,0,0
14100,0,0,28,266,0,0
14200,0,0,23,177,0,0
14300,2,0,23,205,0,0
14400,0,0,10,307,0,0
14500,0,0,18,208,0,0
14600,0,0,12,206,0,0
14700,0,0,12,359,0,0
14800,0,0,11,289,0,0
14900,0,0,12,195,0,0
15000,0,0,8,244,0,0
15100,0,0,11,228,0,0
15200,0,0,8,332,0,0
15300,0,0,4,262,0,0
15400,0,0,6,167,0,0
15500,0,0,2,158,0,0
15600,0,0,2,172,0,0
15700,0,0,4,190,0,0
15800,0,0,7,224,0,0
15900,0,0,11,331,0,0
16000,0,0,5,139,0,0
16100,0,0,10,230,0,0
16200,0,0,10,327,0,0
16300,0,0,10,177,0,0
16400,0,0,7,113,0,0
16500,0,0,11,301,0,0
16600,0,0,8,208,0,0
16700,0,0,10,167,0,0
16800,0,0,13,302,0,0
16900,0,0,8,203,0,0
17000,0,0,6,176,0,0
17100,0,0,8,221,0,0
17200,0,0,6,176,0,0
17300,0,0,6,218,0,0
17400,0,0,8,142,0,0
17500,0,0,7,284,0,0
17600,0,0,1,199,0,0
17700,0,0,5,199,0,0
17800,0,0,5,379,0,0
17900,0,0,2,298,0,0
18000,0,0,6,241,1,0
18100,0,0,7,231,0,0
18200,0,0,10,172,0,0
18300,0,0,9,247,0,0
18400,0,0,6,394,0,0
18500,0,0,5,302,0,0
18600,0,0,7,234,0,0
18700,0,0,7,182,0,0
18800,0,0,4,206,0,0
18900,0,0,4,139,0,0
19000,0,0,5,283,0,0
19100,0,0,4,201,0,0
