Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
13000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.682809
13001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.908770
13002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.558648
13003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.445962
13004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.740156
13005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.480931
13006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.868967
13007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.483695
13008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.440159
13009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.838661
13010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.636638
13011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.501908
13012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.930362
13013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.703051
13014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.493449
13015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.373634
13016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.366120
13017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.648129
13018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.766788
13019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.764269
13020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.760396
13021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.522400
13022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.557435
13023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.316503
13024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.525681
13025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.239036
13026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.081223
13027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.252035
13028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.394978
13029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.422260
13030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.315386
13031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.455907
13032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.594940
13033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.129656
13034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.284423
13035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.197308
13036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.499879
13037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.431096
13038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.506411
13039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.436021
13040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.390524
13041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.695332
13042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.092344
13043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.106810
13044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.400504
13045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.453100
13046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.339414
13047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.701381
13048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.499638
13049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.261795
13050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.039636
13051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.565047
13052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.434698
13053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.404501
13054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.427331
13055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.539087
13056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.418080
13057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.736291
13058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.235006
13059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.352982
13060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.334908
13061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.377934
13062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.458264
13063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.252120
13064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.547102
13065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.272224
13066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.481302
13067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.335489
13068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.495778
13069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.626865
13070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.335136
13071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.569283
13072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.562124
13073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.265948
13074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.445097
13075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.510957
13076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.682916
13077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.455570
13078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.691691
13079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.526451
13080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.651793
13081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.733423
13082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.562853
13083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.358535
13084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.834929
13085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.481268
13086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.422306
13087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.727454
13088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.865924
13089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.874788
13090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.931800
13091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.711059
13092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.816013
13093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.762488
13094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.796036
13095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.723132
13096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.852096
13097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.861608
13098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.849986
13099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.934998
13100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.023690
13101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.991864
13102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.051916
13103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.881920
13104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.748307
13105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.886831
13106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.879463
13107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.982626
13108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.851355
13109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.707367
13110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.850973
13111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.784485
13112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.824895
13113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.751321
13114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.765725
13115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.245631
13116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.040834
13117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.805959
13118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.931934
13119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.235313
13120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.856697
13121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.551196
13122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.982279
13123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.936351
13124000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.016951
13125000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.950405
13126000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.909652
13127000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.980596
13128000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.901502
13129000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.773271
13130000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.992683
13131000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.930454
13132000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.832972
13133000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.893243
13134000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.954323
13135000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.009141
13136000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.038236
13137000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.814479
13138000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.745423
13139000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.916117
13140000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.310798
13141000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.775187
13142000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.689277
13143000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.578006
13144000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.032099
13145000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.741887
13146000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.645522
13147000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.908220
13148000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.107785
13149000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.748751
13150000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.676370
13151000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.415144
