Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.043090
1001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.730723
1002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.511536
1003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.963252
1004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.651351
1005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.824062
1006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.798761
1007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.248576
1008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.060404
1009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.192242
1010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.921615
1011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.480080
1012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.805047
1013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.863887
1014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.952454
1015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.037585
1016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.515338
1017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.939257
1018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.069251
1019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.049539
1020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.132033
1021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.121067
1022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.371464
1023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.122588
