Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.752072
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.652934
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.652934
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.652934
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.652934
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.280143
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.344744
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.387830
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.961130
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.550184
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.372531
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.315812
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.085729
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.555540
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.129822
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.162310
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.130387
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.463485
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.304603
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.329942
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.492303
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.429290
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.425058
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.867505
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.579994
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.912187
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.537091
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.390467
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.651620
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.605760
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.472259
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.587616
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.591678
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.192046
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.096103
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.734540
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.798220
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.483710
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.347454
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.876060
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.768300
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.718520
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.870948
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.364819
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.899587
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.454754
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.403548
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.644626
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.637718
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.236665
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.254730
52000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.525435
53000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.803354
54000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.619006
55000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.052633
56000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.156081
57000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.944314
58000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.056853
59000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.111374
60000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.008722
61000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.838728
62000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.358915
