cycle,pc,cta_id,cluster_id,warp_id,tid
2024396,2f0,210,2,10,ffffffff
2024400,2f8,210,2,10,ffffffff
2024409,300,210,2,10,ffffffff
2024413,308,210,2,10,ffffffff
2024415,310,210,2,10,ffffffff
2045974,2f0,235,2,29,ffffffff
2045978,2f8,235,2,29,ffffffff
2045987,300,235,2,29,ffffffff
2045991,308,235,2,29,ffffffff
2045993,310,235,2,29,ffffffff
2081910,2f0,142,2,22,ffffffff
2081916,2f8,142,2,22,ffffffff
2081925,300,142,2,22,ffffffff
2081929,308,142,2,22,ffffffff
2081931,310,142,2,22,ffffffff
2082172,b8,265,2,16,ffffffff
2082173,b8,265,2,17,ffffffff
2082174,b8,265,2,18,ffffffff
2082175,b8,265,2,21,ffffffff
2082176,b8,265,2,22,ffffffff
2082177,b8,265,2,19,ffffffff
2082178,b8,265,2,20,ffffffff
2082179,b8,265,2,23,ffffffff
2082180,c0,265,2,17,ffffffff
2082181,c0,265,2,16,ffffffff
2082182,c0,265,2,18,ffffffff
2082183,c8,265,2,17,ffffffff
2082184,c0,265,2,23,ffffffff
2082185,c8,265,2,21,ffffffff
2082186,c8,265,2,18,ffffffff
2082187,c8,265,2,16,ffffffff
2082188,c8,265,2,19,ffffffff
2082189,c8,265,2,22,ffffffff
2082190,c8,265,2,23,ffffffff
2082191,c8,265,2,20,ffffffff
2082192,d0,265,2,17,ffffffff
2082193,d0,265,2,18,ffffffff
2082194,d0,265,2,19,ffffffff
2082196,d0,265,2,21,ffffffff
2082197,d0,265,2,22,ffffffff
2082198,d0,265,2,23,ffffffff
2082199,d0,265,2,16,ffffffff
2082200,d8,265,2,17,ffffffff
2082201,d8,265,2,18,ffffffff
2082202,d8,265,2,19,ffffffff
2082203,d8,265,2,16,ffffffff
2082204,e0,265,2,17,ffffffff
2082204,d8,265,2,21,ffffffff
2082205,c0,265,2,21,ffffffff
2082206,d8,265,2,22,ffffffff
2082207,c0,265,2,22,ffffffff
2082208,d8,265,2,23,ffffffff
2082209,c0,265,2,19,ffffffff
2082210,d0,265,2,20,ffffffff
