cycle,pc,cta_id,cluster_id,warp_id,tid
1066039,2f0,24,27,3,ffffffff
1066043,2f8,24,27,3,ffffffff
1066052,300,24,27,3,ffffffff
1066056,308,24,27,3,ffffffff
1066059,310,24,27,3,ffffffff
1099599,2f0,84,27,20,ffffffff
1099603,2f8,84,27,20,ffffffff
1099612,300,84,27,20,ffffffff
1099616,308,84,27,20,ffffffff
1099618,310,84,27,20,ffffffff
1099857,b8,163,27,16,ffffffff
1099858,b8,163,27,17,ffffffff
1099859,b8,163,27,18,ffffffff
1099860,b8,163,27,21,ffffffff
1099861,b8,163,27,22,ffffffff
1099862,b8,163,27,19,ffffffff
1099863,b8,163,27,20,ffffffff
1099864,b8,163,27,23,ffffffff
1099865,c0,163,27,16,ffffffff
1099866,c0,163,27,17,ffffffff
1099867,c0,163,27,18,ffffffff
1099868,c8,163,27,16,ffffffff
1099869,c8,163,27,17,ffffffff
1099870,c0,163,27,22,ffffffff
1099871,c0,163,27,19,ffffffff
1099872,c8,163,27,20,ffffffff
1099873,c8,163,27,21,ffffffff
1099874,c0,163,27,23,ffffffff
1099875,d0,163,27,16,ffffffff
1099876,d0,163,27,17,ffffffff
1099877,c8,163,27,22,ffffffff
1099878,e0,163,27,16,ffffffff
1099878,d0,163,27,20,ffffffff
1099879,e0,163,27,17,ffffffff
1099879,e8,163,27,16,ffffffff
1099880,e8,163,27,17,ffffffff
1099880,f0,163,27,16,ffffffff
1099880,d0,163,27,19,ffffffff
1099881,d0,163,27,21,ffffffff
1099882,e0,163,27,20,ffffffff
1099882,d0,163,27,18,ffffffff
1099883,c8,163,27,23,ffffffff
1099884,d8,163,27,16,ffffffff
1099885,d8,163,27,17,ffffffff
1099886,d0,163,27,22,ffffffff
1099888,d8,163,27,20,ffffffff
1099889,f0,163,27,17,ffffffff
1099889,e8,163,27,20,ffffffff
1099889,c0,163,27,20,ffffffff
1099890,d8,163,27,21,ffffffff
1099891,c0,163,27,21,ffffffff
1099892,d8,163,27,18,ffffffff
1099893,d8,163,27,19,ffffffff
1099894,d8,163,27,22,ffffffff
1099895,e0,163,27,18,ffffffff
1099895,c8,163,27,18,ffffffff
1099896,d0,163,27,23,ffffffff
1099897,d8,163,27,23,ffffffff
1099898,c8,163,27,19,ffffffff
1099899,e0,163,27,19,ffffffff
1099899,e0,163,27,21,ffffffff
1099899,e8,163,27,18,ffffffff
1099900,e0,163,27,22,ffffffff
1099900,e8,163,27,19,ffffffff
1099901,f0,163,27,18,ffffffff
1099901,e0,163,27,23,ffffffff
1099902,f0,163,27,20,ffffffff
1099902,f0,163,27,19,ffffffff
1099902,e8,163,27,22,ffffffff
1099903,f8,163,27,16,ffffffff
1099903,f0,163,27,22,ffffffff
1099903,e8,163,27,23,ffffffff
1099904,f0,163,27,23,ffffffff
1099905,f0,163,27,21,ffffffff
1099906,f8,163,27,17,ffffffff
1099907,e8,163,27,21,ffffffff
1099910,100,163,27,16,ffffffff
1099911,f8,163,27,18,ffffffff
1099911,f8,163,27,20,ffffffff
1099912,f8,163,27,19,ffffffff
1099912,100,163,27,17,ffffffff
1099913,f8,163,27,22,ffffffff
1099914,f8,163,27,23,ffffffff
1099916,f8,163,27,21,ffffffff
1099917,100,163,27,18,ffffffff
1099917,100,163,27,20,ffffffff
1099918,100,163,27,19,ffffffff
1099918,110,163,27,16,ffffffff
1099919,110,163,27,17,ffffffff
1099919,100,163,27,22,ffffffff
1099920,100,163,27,23,ffffffff
1099922,118,163,27,16,ffffffff
1099922,100,163,27,21,ffffffff
1099923,118,163,27,17,ffffffff
1099924,110,163,27,20,ffffffff
1099924,110,163,27,18,ffffffff
1099925,110,163,27,19,ffffffff
1099928,118,163,27,20,ffffffff
1099928,110,163,27,22,ffffffff
1099929,118,163,27,18,ffffffff
1099929,110,163,27,23,ffffffff
1099930,118,163,27,19,ffffffff
1099931,120,163,27,16,ffffffff
1099931,110,163,27,21,ffffffff
1099932,118,163,27,22,ffffffff
1099932,120,163,27,17,ffffffff
1099933,118,163,27,23,ffffffff
1099935,118,163,27,21,ffffffff
1099937,120,163,27,20,ffffffff
1099938,120,163,27,18,ffffffff
1099939,120,163,27,19,ffffffff
1099941,120,163,27,22,ffffffff
1099942,120,163,27,23,ffffffff
1099944,120,163,27,21,ffffffff
1100322,128,163,27,16,ffffffff
1100323,130,163,27,16,ffffffff
1100329,138,163,27,16,ffffffff
1100330,140,163,27,16,ffffffff
1100339,150,163,27,16,ffffffff
1100345,158,163,27,16,ffffffff
1100345,128,163,27,17,ffffffff
1100346,130,163,27,17,ffffffff
1100351,160,163,27,16,ffffffff
1100352,168,163,27,16,ffffffff
1100352,138,163,27,17,ffffffff
1100353,140,163,27,17,ffffffff
1100353,170,163,27,16,ffffffff
1100362,150,163,27,17,ffffffff
1100368,158,163,27,17,ffffffff
1100374,160,163,27,17,ffffffff
1100374,128,163,27,20,ffffffff
1100375,168,163,27,17,ffffffff
1100375,130,163,27,20,ffffffff
1100376,170,163,27,17,ffffffff
1100381,138,163,27,20,ffffffff
1100381,128,163,27,18,ffffffff
1100382,140,163,27,20,ffffffff
1100382,130,163,27,18,ffffffff
1100388,138,163,27,18,ffffffff
1100389,140,163,27,18,ffffffff
1100391,150,163,27,20,ffffffff
1100397,158,163,27,20,ffffffff
1100398,150,163,27,18,ffffffff
1100403,160,163,27,20,ffffffff
1100404,168,163,27,20,ffffffff
1100404,158,163,27,18,ffffffff
1100405,170,163,27,20,ffffffff
1100410,160,163,27,18,ffffffff
1100411,168,163,27,18,ffffffff
1100412,170,163,27,18,ffffffff
1100418,128,163,27,19,ffffffff
1100419,130,163,27,19,ffffffff
1100425,138,163,27,19,ffffffff
1100426,140,163,27,19,ffffffff
1100430,128,163,27,21,ffffffff
1100431,130,163,27,21,ffffffff
1100432,130,163,27,22,ffffffff
1100433,128,163,27,22,ffffffff
1100435,150,163,27,19,ffffffff
1100437,138,163,27,21,ffffffff
1100437,130,163,27,23,ffffffff
1100438,140,163,27,21,ffffffff
1100438,128,163,27,23,ffffffff
1100439,138,163,27,22,ffffffff
1100440,140,163,27,22,ffffffff
1100441,158,163,27,19,ffffffff
1100444,138,163,27,23,ffffffff
1100445,140,163,27,23,ffffffff
1100447,150,163,27,21,ffffffff
1100447,160,163,27,19,ffffffff
1100450,168,163,27,19,ffffffff
1100452,150,163,27,22,ffffffff
1100453,170,163,27,19,ffffffff
1100453,158,163,27,21,ffffffff
1100457,150,163,27,23,ffffffff
1100458,158,163,27,22,ffffffff
1100459,160,163,27,21,ffffffff
1100460,168,163,27,21,ffffffff
1100461,170,163,27,21,ffffffff
1100463,158,163,27,23,ffffffff
1100464,160,163,27,22,ffffffff
1100465,168,163,27,22,ffffffff
1100466,170,163,27,22,ffffffff
1100471,160,163,27,23,ffffffff
1100472,168,163,27,23,ffffffff
1100473,170,163,27,23,ffffffff
1101087,1e0,163,27,16,cffdafff
1101204,1e0,163,27,23,ffbf4fdc
1101247,198,163,27,23,9f82475c
1101256,1a0,163,27,23,9f82475c
1101265,1a8,163,27,23,9f82475c
1101479,198,163,27,16,449addf
1101488,1a0,163,27,16,449addf
1101497,1a8,163,27,16,449addf
1101519,1b0,163,27,23,9f82475c
1101528,1b8,163,27,23,9f82475c
1101529,1c0,163,27,23,9f82475c
1101531,1c8,163,27,23,9f82475c
1101533,1d0,163,27,23,9f82475c
1101539,1d8,163,27,23,9f82475c
1101751,1b0,163,27,16,449addf
1101760,1b8,163,27,16,449addf
1101761,1c0,163,27,16,449addf
1101763,1c8,163,27,16,449addf
1101765,1d0,163,27,16,449addf
1101771,1d8,163,27,16,449addf
1101842,1e8,163,27,19,ffffffff
1101851,1f0,163,27,19,ffffffff
1101857,1f8,163,27,19,ffffffff
1101879,1e8,163,27,23,ffffffff
1101888,1f0,163,27,23,ffffffff
1101895,1f8,163,27,23,ffffffff
1101909,1e8,163,27,18,ffffffff
1101918,1f0,163,27,18,ffffffff
1101924,1f8,163,27,18,ffffffff
1102096,1e8,163,27,16,ffffffff
1102105,1f0,163,27,16,ffffffff
1102111,1f8,163,27,16,ffffffff
1102201,1e8,163,27,21,ffffffff
1102210,1f0,163,27,21,ffffffff
1102216,1f8,163,27,21,ffffffff
1102443,1e8,163,27,22,ffffffff
1102452,1f0,163,27,22,ffffffff
1102458,1f8,163,27,22,ffffffff
1102528,1e8,163,27,17,ffffffff
1102537,1f0,163,27,17,ffffffff
1102543,1f8,163,27,17,ffffffff
1102584,1e8,163,27,20,ffffffff
1102593,1f0,163,27,20,ffffffff
1102599,1f8,163,27,20,ffffffff
1107374,2e8,163,27,23,b2dca7f3
1107743,218,163,27,23,9298a6f3
1107752,220,163,27,23,9298a6f3
1107761,228,163,27,23,9298a6f3
1108021,230,163,27,23,9298a6f3
1108030,238,163,27,23,9298a6f3
1108031,240,163,27,23,9298a6f3
1108427,248,163,27,23,9298a6f3
1108436,250,163,27,23,9298a6f3
1108445,258,163,27,23,9298a6f3
1108701,260,163,27,23,9298a6f3
1108710,268,163,27,23,9298a6f3
1108712,270,163,27,23,9298a6f3
1109084,278,163,27,23,9298a6f3
1109093,280,163,27,23,9298a6f3
1109102,288,163,27,23,9298a6f3
1109361,290,163,27,23,9298a6f3
1109370,298,163,27,23,9298a6f3
1109371,2a0,163,27,23,9298a6f3
1109757,2a8,163,27,23,9298a6f3
1109766,2b0,163,27,23,9298a6f3
1109775,2b8,163,27,23,9298a6f3
1110031,2c0,163,27,23,9298a6f3
1110040,2c8,163,27,23,9298a6f3
1110041,2d0,163,27,23,9298a6f3
1110043,2d8,163,27,23,9298a6f3
1110049,2e0,163,27,23,9298a6f3
1115511,2e8,163,27,20,75849ed3
1115882,218,163,27,20,75849ec3
1115891,220,163,27,20,75849ec3
1115900,228,163,27,20,75849ec3
1116152,230,163,27,20,75849ec3
1116161,238,163,27,20,75849ec3
1116162,240,163,27,20,75849ec3
1116534,248,163,27,20,75849ec3
1116543,250,163,27,20,75849ec3
1116552,258,163,27,20,75849ec3
1116806,260,163,27,20,75849ec3
1116815,268,163,27,20,75849ec3
1116816,270,163,27,20,75849ec3
1117164,278,163,27,20,75849ec3
1117173,280,163,27,20,75849ec3
1117182,288,163,27,20,75849ec3
1117440,290,163,27,20,75849ec3
1117449,298,163,27,20,75849ec3
1117450,2a0,163,27,20,75849ec3
1117817,2a8,163,27,20,75849ec3
1117826,2b0,163,27,20,75849ec3
1117835,2b8,163,27,20,75849ec3
1118085,2c0,163,27,20,75849ec3
1118094,2c8,163,27,20,75849ec3
1118095,2d0,163,27,20,75849ec3
1118097,2d8,163,27,20,75849ec3
1118103,2e0,163,27,20,75849ec3
1121125,2e8,163,27,19,fffb0448
1121492,218,163,27,19,fbf30448
1121501,220,163,27,19,fbf30448
1121510,228,163,27,19,fbf30448
1121764,230,163,27,19,fbf30448
1121773,238,163,27,19,fbf30448
