cycle,instruction,cta_id,cluster_id,warp_id,tid
2001728, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,246,3,31,ffffffff
2001729, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,246,3,31,ffffffff
2001738, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,246,3,31,ffffffff
2001747, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,246,3,31,ffffffff
2001748, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,246,3,31,ffffffff
2002496, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,246,3,27,ffffffff
2002497, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,246,3,27,ffffffff
2002506, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,246,3,27,ffffffff
2002515, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,246,3,27,ffffffff
2002516, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,246,3,27,ffffffff
2132287, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,246,3,25,ffffffff
2132288, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,246,3,25,ffffffff
2132297, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,246,3,25,ffffffff
2132306, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,246,3,25,ffffffff
2132307, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,246,3,25,ffffffff
2154796, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,246,3,24,ffffffff
2154797, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,246,3,24,ffffffff
2154806, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,246,3,24,ffffffff
2154815, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,246,3,24,ffffffff
2154816, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,246,3,24,ffffffff
2156540, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,246,3,28,ffffffff
2156541, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,246,3,28,ffffffff
2156551, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,246,3,28,ffffffff
2156560, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,246,3,28,ffffffff
2156563, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,246,3,28,ffffffff
2156804, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,24,ffffffff
2156804, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,25,ffffffff
2156804, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,26,ffffffff
2156805, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,29,ffffffff
2156805, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,30,ffffffff
2156805, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,27,ffffffff
2156805, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,28,ffffffff
2156806, PC=0x0c0 (pr_base.1.sm_75.ptx:85) ld.param.u64 %rd7 [_Z9pull_stepiPKmPKiPfS3__param_1],277,3,26,ffffffff
2156806, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],277,3,31,ffffffff
2156806, PC=0x0c0 (pr_base.1.sm_75.ptx:85) ld.param.u64 %rd7 [_Z9pull_stepiPKmPKiPfS3__param_1],277,3,24,ffffffff
2156806, PC=0x0c0 (pr_base.1.sm_75.ptx:85) ld.param.u64 %rd7 [_Z9pull_stepiPKmPKiPfS3__param_1],277,3,25,ffffffff
2156807, PC=0x0c0 (pr_base.1.sm_75.ptx:85) ld.param.u64 %rd7 [_Z9pull_stepiPKmPKiPfS3__param_1],277,3,27,ffffffff
