cycle,instruction,cta_id,cluster_id,warp_id,tid
1004312, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,151,16,24,ffffffff
1004313, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,151,16,24,ffffffff
1004322, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,151,16,24,ffffffff
1004331, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,151,16,24,ffffffff
1004332, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,151,16,24,ffffffff
1010894, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,151,16,31,ffffffff
1010895, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,151,16,31,ffffffff
1010904, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,151,16,31,ffffffff
1010913, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,151,16,31,ffffffff
1010914, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,151,16,31,ffffffff
1053020, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,43,16,12,ffffffff
1053021, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,43,16,12,ffffffff
1053032, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,43,16,12,ffffffff
1053041, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,43,16,12,ffffffff
1053042, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,43,16,12,ffffffff
1054518, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,151,16,30,ffffffff
1054519, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,151,16,30,ffffffff
1054528, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,151,16,30,ffffffff
1054537, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,151,16,30,ffffffff
1054538, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,151,16,30,ffffffff
1058884, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,129,16,16,ffffffff
1058885, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,129,16,16,ffffffff
1058894, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,129,16,16,ffffffff
1058903, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,129,16,16,ffffffff
1058904, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,129,16,16,ffffffff
1059049, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,151,16,26,ffffffff
1059050, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,151,16,26,ffffffff
