Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
2001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
2003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
2005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021130
2007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029198
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
2013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
2015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
2020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020805
2021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030604
2022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
2027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019754
2028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031655
2029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.035459
2034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019058
2035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033568
2036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023450
2038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022361
2039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034990
2041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019481
2042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021819
2045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023992
2046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
2048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
2053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
2055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
