Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
3000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.721676
3000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.398480
3000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.945616
3000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.181736
3000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.610235
3000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.293282
3000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.138494
3000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.832315
3000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.398450
3000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.978226
3001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.433396
3001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.702790
3001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.488848
3001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.546645
3001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.294697
3001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.126099
3001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.394375
3001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.033451
3001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.417581
3001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.525565
3002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.553392
3002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.478964
3002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.784249
3002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.867157
3002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.743188
3002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.603221
3002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.507780
3002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.526394
3002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.087938
3002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.749930
3003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.786471
3003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.389551
3003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.091508
3003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.429612
3003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.881160
3003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.384280
