Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.732935
1000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.055337
1000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.930538
1000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.195306
1000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.498974
1000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.934409
1000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.485180
1000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.879163
1000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.809662
1000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.802394
1001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.758295
1001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.745556
1001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.626458
1001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.609815
1001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.045879
1001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.965737
1001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.431425
1001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.825371
1001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.372510
1001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.206594
1002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.137118
1002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.955938
1002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.374561
1002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.281283
1002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.593389
1002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.319233
1002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.611231
1002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.769372
1002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.929332
1002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.082233
1003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.400531
1003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.306479
1003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.700014
1003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.121560
1003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.463515
1003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.260500
1003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.790778
1003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.438533
1003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.184005
1003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.466084
1004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.023032
1004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.318473
1004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.048356
1004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.988612
1004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.644924
1004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.281220
1004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.347708
1004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.397851
1004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.560350
1004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.264437
1005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.350648
1005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.489532
1005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.987206
1005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.191463
1005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.645570
1005500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.818664
1005600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.593879
1005700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.287626
1005800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.240248
1005900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.269565
1006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.781173
1006100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.118767
1006200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.426562
1006300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.315692
1006400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.833246
1006500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.224646
1006600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.269393
1006700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.314023
1006800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.662016
1006900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.279786
1007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.718961
1007100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.384804
1007200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.475340
1007300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.738640
1007400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.405511
1007500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.722787
1007600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.695062
1007700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.346620
1007800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.996471
1007900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.466592
1008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.394361
1008100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.540628
1008200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.050202
1008300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.938065
1008400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.905654
1008500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.200761
1008600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.439080
1008700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.928079
1008800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.047501
1008900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.162503
1009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.398481
1009100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.035626
1009200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.857577
1009300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.161258
1009400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.944627
1009500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.217263
1009600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.689290
1009700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.043325
1009800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.088631
1009900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.388512
1010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.803992
1010100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.210402
1010200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.067704
1010300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.400441
1010400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.188092
1010500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.704943
1010600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.232999
1010700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.204391
1010800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.705413
1010900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.446608
1011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.642770
1011100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.614228
1011200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.470262
1011300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.006260
1011400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.451531
1011500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.389818
1011600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.684359
1011700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.303660
1011800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.703880
1011900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.913333
1012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.359943
1012100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.090158
1012200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.188891
1012300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.758682
1012400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.913643
