Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.591281
2000100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.379621
2000200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.843470
2000300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.867108
2000400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.602032
2000500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.636522
2000600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.192997
2000700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.587719
2000800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.039926
2000900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.921007
2001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.229348
2001100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.188832
2001200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.938794
2001300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.409027
2001400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.302909
2001500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.954624
2001600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.651131
2001700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.551143
2001800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.779724
2001900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.553436
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.651130
2002100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.773245
2002200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.766077
2002300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.529648
2002400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.086085
2002500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.148121
2002600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.143373
2002700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.841194
2002800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.113543
2002900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.837019
2003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.093617
2003100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.045520
2003200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.364061
2003300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.899847
2003400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.663295
2003500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.960083
2003600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.191081
2003700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.882770
2003800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.338536
2003900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.936283
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.877193
2004100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.098128
2004200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.582309
2004300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.508350
2004400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.955013
2004500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.817275
2004600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.868673
2004700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.986095
2004800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.184964
2004900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.049051
2005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.268357
2005100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.755566
2005200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.069902
2005300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.959915
2005400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.793574
2005500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.057874
2005600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.912396
2005700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.081180
2005800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.369417
2005900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.154090
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.461999
2006100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.660777
2006200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.405816
2006300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.137713
2006400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.133686
2006500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.095823
2006600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.842635
2006700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.951960
2006800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.655185
2006900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.189064
2007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.332893
2007100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.156615
2007200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.883013
2007300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.534273
2007400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.021530
2007500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.913815
2007600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.294780
2007700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.235584
2007800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.922237
2007900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.695114
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.689266
2008100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.005226
2008200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.365254
2008300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.288677
2008400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.853002
2008500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.735172
2008600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.921626
2008700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.828808
2008800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.115276
2008900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.244871
2009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.033016
2009100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.856869
2009200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.939093
2009300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.883505
2009400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.035266
2009500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.835270
2009600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.405883
2009700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.167246
2009800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.808006
2009900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.780342
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.695391
2010100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.372627
2010200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.359722
2010300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.121023
2010400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.779767
2010500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.377799
2010600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.916173
2010700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.124616
2010800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.451509
2010900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.265003
2011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.909887
2011100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.157777
2011200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.149138
2011300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.220879
2011400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.465728
2011500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.924904
2011600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.748909
2011700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.271303
2011800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.127168
2011900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.613623
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.377931
2012100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.238489
2012200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.552488
2012300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.329169
2012400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.750952
2012500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.567536
2012600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.369697
2012700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.532898
2012800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.880121
2012900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.292733
2013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.048911
2013100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.324514
2013200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.719196
2013300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.569916
2013400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.136502
2013500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.393133
2013600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.349419
2013700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.752761
2013800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.618916
2013900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.577606
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.292516
2014100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.411743
2014200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.434307
2014300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.599478
2014400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.591967
2014500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.394422
2014600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.683195
2014700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.524858
2014800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.398518
2014900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.376197
2015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.932063
2015100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.781467
2015200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.781335
2015300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.223195
