Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
7000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.348339
7000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.444585
7000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.455320
7000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.240841
7000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210799
7000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.538415
7000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.654523
7000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.393812
7000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.241361
7000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.287969
7001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.398515
7001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.298575
7001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.505632
7001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.493032
7001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.362721
7001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.392948
7001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.304811
7001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.554634
7001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.979337
7001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.940116
7002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.892486
7002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.428985
7002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.910221
7002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.916454
7002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.856117
7002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.794801
7002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.922154
7002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.734364
7002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.785302
7002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.694163
7003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.851182
7003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.208511
7003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.674576
7003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.694475
7003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.662564
7003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.047960
7003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.706546
7003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.929986
7003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.882126
7003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.832950
7004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.605142
7004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.833427
7004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.944235
7004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.926711
7004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.670917
7004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.810679
7004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.929858
7004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.644385
7004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.850644
7004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.884974
7005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.908700
7005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.763536
7005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.732535
7005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.779614
7005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.832037
7005500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.665474
7005600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.892326
7005700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.014710
7005800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.945320
7005900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.070478
7006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.019348
7006100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.986848
7006200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.040289
7006300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.855063
7006400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.012175
7006500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.986635
7006600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.148635
7006700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.069468
7006800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.960465
7006900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.945805
7007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.760366
7007100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.108061
7007200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.101401
7007300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.154639
7007400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.858749
7007500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.962736
7007600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.935573
7007700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.029300
7007800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.957669
7007900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.117963
7008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.079518
7008100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.988166
7008200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.812050
7008300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.973032
7008400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.054082
7008500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.082671
7008600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.151631
7008700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.899533
7008800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.759254
7008900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.035888
7009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.044111
7009100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.073412
7009200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.262194
7009300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.905556
7009400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.799607
7009500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.839093
7009600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.172573
7009700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.108134
7009800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.096309
7009900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.927306
7010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.869855
7010100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.828707
7010200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.202942
7010300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.879026
7010400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.233879
7010500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.959439
7010600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.983579
7010700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.875043
7010800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.838872
7010900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.091751
7011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.311943
7011100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.030512
7011200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.823504
7011300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.912089
7011400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.924205
7011500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.058150
7011600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.910631
7011700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.137391
7011800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.080111
7011900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.073596
7012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.813983
7012100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.901282
7012200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.995083
7012300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.039782
7012400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.103574
7012500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.159849
7012600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.905035
7012700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.710788
7012800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.141658
7012900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.983602
7013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.141392
7013100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.914583
