Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
6000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.016868
6000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.097511
6000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.660427
6000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.896240
6000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.745090
6000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.862158
6000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.122887
6000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.838766
6000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.512958
6000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.266818
6001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.255244
6001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.224629
6001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.634974
6001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.488806
6001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.058479
6001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.549087
6001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.523122
6001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.363844
6001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.348014
6001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.075655
6002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.191013
6002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.564019
6002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.369766
6002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.171883
6002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.224844
6002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.836568
6002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.277035
6002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.293128
6002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.681264
6002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.521098
6003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.312132
6003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.296835
6003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.480251
6003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.801564
6003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.186681
6003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.927667
6003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.798432
6003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.269582
6003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.457316
6003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.382879
6004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.513625
6004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.754949
6004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.706018
