cycle,ipc-0,ipc-1,ipc-2,ipc-3,ipc-4,ipc-5,ipc-6,ipc-7,ipc-8,ipc-9,ipc-10,ipc-11,ipc-12,ipc-13,ipc-14,ipc-15,ipc-16,ipc-17,ipc-18,ipc-19,ipc-20,ipc-21,ipc-22,ipc-23,ipc-24,ipc-25,ipc-26,ipc-27,ipc-28,ipc-29
5000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5100,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400
5200,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000
5300,46.080,38.400,38.400,38.400,46.080,46.080,43.520,43.520,46.080,46.080,40.960,40.960,43.520,38.400,46.080,40.960,40.960,38.400,43.520,46.080,38.400,40.960,38.400,38.400,40.960,40.960,46.080,38.400,46.080,43.520
5400,96.000,99.840,100.800,99.840,96.000,96.960,97.600,96.320,96.000,96.000,99.520,99.520,96.320,99.840,96.960,97.280,97.280,97.600,96.320,96.000,97.600,99.520,97.600,97.600,97.280,97.280,96.000,98.560,96.000,96.320
5500,20.800,24.640,23.680,24.640,20.800,19.840,21.760,22.080,20.800,20.800,22.400,22.400,22.080,24.640,19.840,24.640,24.640,26.880,22.080,20.800,26.880,22.400,26.880,26.880,24.640,24.640,20.800,25.920,20.800,22.080
5600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960
5700,0.000,0.320,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.960,0.000,0.000,0.640,0.000,4.160,3.200,0.000,0.000,3.840,0.960,0.000,0.960,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000
5800,0.000,2.560,0.960,1.600,1.920,0.960,0.960,3.200,0.640,0.000,0.960,0.000,1.600,1.920,2.240,2.560,2.560,2.240,1.280,0.000,0.640,0.960,1.920,0.320,0.640,0.640,3.200,0.000,0.640,5.440
5900,11.840,9.600,8.320,5.760,6.720,9.920,8.320,6.720,6.400,5.760,3.840,9.600,9.920,5.120,8.000,4.480,7.360,9.280,6.720,5.440,8.000,6.720,10.240,9.280,9.280,9.280,7.040,8.320,8.960,3.520
6000,0.960,1.280,4.160,3.840,1.920,1.280,6.400,4.160,4.800,5.440,6.720,3.200,2.880,4.800,0.960,0.640,9.600,2.560,5.760,4.480,10.560,6.720,1.280,0.960,1.920,1.600,1.600,1.920,1.920,5.760
6100,2.240,1.920,4.800,2.880,6.400,3.520,3.200,5.120,7.680,5.120,8.320,2.880,0.640,4.800,0.000,2.560,3.200,6.400,0.320,3.200,2.240,3.200,1.600,6.720,11.200,1.600,9.280,8.000,2.560,2.240
6200,2.560,3.520,1.600,10.240,2.240,3.520,0.960,2.240,2.880,2.240,0.640,2.240,10.880,1.920,3.840,7.680,1.920,2.880,2.560,10.240,1.920,1.600,2.880,1.920,2.560,11.200,3.840,7.680,2.880,2.880
6300,7.680,3.200,0.640,1.600,1.280,4.480,0.960,0.640,0.960,0.960,1.920,0.000,1.920,7.680,0.960,1.280,0.000,0.320,0.960,1.920,0.320,1.600,1.280,0.320,0.320,0.640,0.000,0.000,5.120,0.000
6400,1.920,0.960,7.070,1.920,0.960,11.140,11.210,0.640,0.960,1.920,0.320,13.440,1.280,0.960,14.390,0.960,2.240,0.960,9.600,1.280,2.560,0.640,8.000,1.920,0.000,0.640,0.640,0.000,9.280,0.320
6500,2.240,0.960,2.850,1.280,3.200,2.880,1.280,2.880,1.600,16.320,2.560,1.600,1.600,2.240,11.070,3.840,1.280,1.600,4.160,1.920,0.960,2.560,2.240,7.390,2.560,2.240,2.240,1.280,1.600,14.660
6600,0.640,15.690,2.560,1.280,14.740,0.320,0.640,1.280,1.280,1.890,12.800,1.600,0.960,1.600,12.490,2.240,1.280,1.280,0.320,0.960,0.960,0.960,0.960,7.930,0.640,1.280,0.000,2.240,0.960,2.500
6700,1.920,1.280,1.250,1.280,2.220,0.640,0.320,1.600,1.920,1.280,0.640,0.960,0.640,1.280,0.640,1.280,1.280,1.280,0.960,1.280,0.640,9.290,1.600,1.280,2.560,0.960,1.600,0.640,1.600,1.280
6800,1.600,1.910,1.600,0.000,1.280,1.920,2.560,16.230,1.600,0.960,2.240,1.600,1.280,0.640,1.920,15.720,0.640,1.600,1.920,1.920,1.920,0.640,1.920,1.280,0.320,0.320,0.320,1.920,0.960,1.920
6900,1.600,0.960,0.640,2.240,0.960,0.640,0.640,3.140,11.540,0.960,0.640,0.960,0.960,1.920,9.500,0.960,0.640,3.520,0.640,0.960,9.600,8.940,1.280,0.610,1.920,2.560,2.240,0.960,0.640,0.320
7000,8.360,0.960,2.880,10.290,1.600,1.600,0.960,0.320,1.280,1.920,0.960,0.960,0.640,1.280,0.960,1.600,0.960,7.690,0.640,0.960,1.280,1.600,1.920,0.960,0.320,1.280,1.920,0.320,1.280,2.240
7100,1.920,1.600,1.280,6.350,1.280,1.600,0.960,0.960,1.280,0.320,1.280,2.240,2.240,8.330,1.570,0.960,10.560,8.250,0.960,1.920,0.640,1.600,9.980,1.920,0.960,10.890,14.110,0.960,1.280,0.320
7200,0.000,1.600,8.960,0.000,0.640,0.320,0.640,2.560,1.280,1.920,0.640,0.320,0.960,10.230,1.280,1.570,1.290,2.530,1.280,0.000,1.920,0.640,0.000,0.960,9.990,0.640,0.640,0.320,0.960,1.280
7300,0.960,0.960,3.190,1.910,0.960,1.920,0.320,0.960,2.240,0.320,0.960,0.320,11.250,0.320,0.960,1.600,1.280,0.960,2.240,18.560,0.330,1.270,1.280,1.270,1.280,8.910,1.910,11.860,1.600,0.640
7400,0.000,1.270,1.920,0.960,1.260,0.320,2.550,0.950,0.960,1.920,1.280,1.280,6.950,26.300,0.960,6.070,1.600,1.600,7.680,0.960,8.930,1.890,1.280,1.600,1.280,0.640,1.900,1.610,0.320,0.960
7500,1.920,12.800,0.320,1.920,18.500,0.640,9.330,0.960,0.960,0.320,1.280,0.000,2.240,23.210,1.200,49.930,14.600,0.000,64.000,5.020,0.630,0.320,1.280,1.280,7.910,1.920,1.600,1.920,0.960,0.940
7600,1.290,54.930,63.640,40.490,52.710,44.540,0.640,0.000,58.330,45.230,42.280,2.240,45.120,1.280,16.510,10.590,1.280,30.250,5.420,46.470,1.290,0.640,52.210,0.000,65.550,44.350,30.540,6.370,53.990,1.280
7700,57.260,1.600,3.670,23.080,1.210,24.960,41.640,46.020,19.090,28.150,21.620,37.150,8.440,8.760,19.010,0.640,62.980,16.520,1.600,4.270,52.900,54.370,26.410,3.210,0.900,1.280,30.160,35.900,3.690,55.760
7800,10.650,2.560,0.320,17.780,1.600,0.320,11.490,21.260,0.320,0.910,1.280,14.720,0.960,3.020,18.370,8.840,6.950,18.570,0.320,7.140,0.970,20.310,1.920,59.260,6.880,21.460,0.320,15.910,0.000,11.240
7900,0.000,0.960,1.920,0.960,0.960,0.960,1.920,1.920,1.600,0.960,1.920,4.140,0.000,1.280,1.140,1.600,0.960,4.380,2.880,0.000,1.920,0.640,0.920,4.390,1.280,0.640,12.670,7.170,3.840,4.560
8000,0.960,1.920,1.600,2.180,1.280,0.960,0.960,0.960,1.280,1.920,2.880,3.750,18.400,9.220,2.240,4.900,0.560,1.280,1.600,1.920,0.000,0.640,1.280,6.840,1.280,3.790,0.320,4.250,58.810,4.140
8100,14.110,0.640,15.040,0.960,23.770,10.020,1.600,6.010,1.600,2.830,8.490,9.650,2.240,25.130,0.620,29.070,1.920,5.340,41.650,1.260,17.450,8.250,1.280,0.960,9.210,16.690,3.170,4.130,2.280,2.240
8200,6.910,46.250,31.600,2.240,0.000,0.960,1.280,3.030,10.290,0.000,39.630,13.220,5.310,13.950,16.640,8.360,0.640,6.870,2.630,15.980,0.320,2.810,1.600,15.520,8.310,0.640,11.490,1.280,8.850,0.320
8300,4.310,4.270,2.840,0.960,20.960,37.900,17.760,0.320,12.800,42.860,3.480,6.810,27.550,2.690,0.320,1.580,0.000,3.250,0.800,8.970,17.800,0.000,0.320,33.130,0.000,16.620,0.320,29.110,2.500,45.800
8400,16.240,0.240,0.730,29.800,0.900,6.800,44.000,38.440,22.400,4.390,4.220,31.580,0.000,0.540,20.980,4.130,19.510,0.960,2.620,24.290,0.320,0.570,16.470,0.000,18.200,8.210,24.570,8.500,0.800,3.960
8500,11.300,0.280,0.560,4.940,6.050,0.510,0.250,4.860,0.510,0.710,6.370,1.020,0.530,7.690,5.910,0.760,8.160,4.550,4.170,0.000,14.180,35.170,21.200,5.710,1.280,1.610,5.740,0.320,0.270,0.980
8600,6.960,1.280,0.250,1.400,0.990,0.700,0.810,1.230,2.270,0.490,1.330,0.250,1.300,1.090,1.780,0.000,10.350,22.430,0.720,1.190,11.990,3.450,0.830,1.030,8.450,0.820,2.700,0.510,1.280,0.910
8700,0.270,4.210,4.750,0.270,3.730,0.770,1.060,0.750,1.250,1.480,0.740,0.840,9.450,0.000,2.260,4.050,0.240,2.110,0.500,4.300,0.270,2.920,0.510,0.960,0.270,6.130,3.100,6.870,0.000,0.270
8800,0.920,1.030,3.090,0.720,4.330,0.250,0.500,4.210,0.790,4.940,0.000,5.000,0.580,1.000,0.000,1.000,7.660,1.120,4.680,1.320,0.750,1.070,0.270,0.230,0.230,0.490,1.020,1.100,1.020,0.000
8900,1.050,4.100,2.130,4.540,3.980,6.550,0.270,1.040,3.460,2.420,3.480,6.760,7.260,1.560,0.490,0.770,1.240,8.180,0.720,9.150,8.760,0.530,0.840,3.480,4.470,0.480,0.000,0.510,5.930,5.380
9000,4.080,2.190,0.000,2.170,0.270,0.750,4.250,2.610,4.410,2.030,3.370,0.750,2.080,10.590,7.540,5.160,0.980,0.460,2.900,1.300,0.480,1.030,2.040,1.730,4.530,1.330,0.250,5.350,0.770,3.000
9100,3.510,0.000,2.730,2.040,1.060,4.580,4.240,1.570,0.270,1.050,1.270,5.210,1.470,1.720,0.540,1.830,0.790,1.040,0.690,1.740,0.750,0.270,6.450,0.800,1.020,1.020,8.270,3.570,2.100,1.350
9200,0.510,1.480,0.480,0.780,2.130,0.560,5.120,0.250,0.510,2.840,2.210,2.750,0.730,0.000,8.440,0.770,4.360,1.650,2.380,2.220,0.550,6.790,1.740,0.820,1.260,5.940,0.480,0.490,0.820,2.560
9300,0.740,0.240,5.370,2.270,0.700,3.450,1.360,0.540,1.240,0.540,1.750,0.730,1.740,0.290,0.960,6.780,2.140,4.570,2.270,0.260,2.790,2.520,1.570,4.710,0.740,0.480,1.760,0.460,0.820,0.750
9400,5.510,6.590,1.290,2.120,5.600,5.740,0.000,2.320,6.780,4.380,1.220,1.690,0.220,6.350,2.270,9.880,2.120,6.040,11.050,1.320,3.540,0.540,8.690,2.230,0.800,2.710,0.730,9.490,1.020,0.530
9500,5.250,0.760,3.680,1.300,3.460,3.350,1.000,1.760,6.020,1.810,2.460,3.320,6.290,6.450,0.740,0.610,0.810,4.050,1.790,5.030,1.860,5.170,0.250,0.240,6.090,0.530,0.770,2.500,6.470,2.730
9600,2.190,9.430,5.630,3.060,8.250,2.390,0.770,3.400,1.060,7.430,5.740,1.470,2.890,2.180,7.790,4.370,3.440,0.980,1.220,1.030,4.480,0.920,2.520,2.770,4.000,3.810,6.890,0.500,0.500,5.470
9700,3.570,5.250,2.710,4.860,0.730,9.710,5.910,1.830,4.900,9.290,3.620,1.320,6.000,1.230,1.740,8.660,5.000,1.790,9.320,8.200,2.660,0.900,3.100,3.790,1.200,2.470,1.990,0.720,2.610,1.600
