cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,31,1,0,0,31
5600,0,0,0,0,0,0
5700,0,0,7,0,21,0
5800,0,0,25,132,75,0
5900,0,0,0,0,0,0
6000,0,39,64,37,7,39
6100,0,51,77,128,23,51
6200,0,62,75,112,23,62
6300,0,15,25,317,3,15
6400,0,25,31,134,9,25
6500,1,28,30,216,12,28
6600,1,21,23,250,6,21
6700,0,24,25,123,6,24
6800,1,0,26,310,2,0
6900,1,12,35,156,4,12
7000,4,29,39,163,12,29
7100,10,8,33,192,9,8
7200,3,14,51,185,4,14
7300,2,2,41,233,11,2
7400,0,0,51,120,2,0
7500,2,0,49,198,9,0
7600,1,2,54,196,8,2
7700,15,9,39,157,9,9
7800,10,8,42,201,10,8
7900,8,13,56,117,11,13
8000,42,21,34,158,18,21
8100,54,18,53,171,18,18
8200,65,42,39,150,22,42
8300,42,33,34,175,21,33
8400,8,7,67,189,3,7
8500,0,0,55,274,0,0
8600,0,0,68,145,2,0
8700,0,0,52,282,0,0
8800,0,0,41,132,0,0
8900,0,1,39,232,1,1
9000,0,0,25,251,0,0
9100,0,0,21,186,1,0
9200,0,1,31,236,2,1
9300,0,3,31,151,2,3
9400,0,0,15,308,0,0
9500,0,0,27,161,1,0
9600,0,1,28,264,3,1
9700,0,0,28,202,1,0
9800,0,0,29,202,3,0
9900,0,0,34,187,5,0
10000,0,1,40,224,3,1
10100,0,0,36,157,1,0
10200,2,1,42,240,5,1
10300,0,2,38,231,2,2
10400,1,5,35,157,5,5
10500,0,12,43,195,11,12
10600,1,20,33,177,15,20
10700,7,25,43,154,25,25
10800,15,10,18,96,12,10
10900,20,17,43,48,34,17
11000,0,0,0,0,0,0
11100,11,5,18,0,10,5
11200,22,8,13,0,22,8
11300,83,6,24,0,13,6
11400,61,6,64,47,26,6
11500,122,5,34,0,18,5
11600,88,0,72,71,0,0
11700,73,0,62,65,0,0
11800,89,1,34,0,0,1
11900,79,0,4,0,0,0
12000,48,0,46,0,0,0
12100,49,0,57,0,9,0
12200,60,0,43,7,14,0
12300,28,1,38,0,27,1
12400,29,1,82,29,12,1
12500,55,1,19,0,9,1
12600,43,1,38,0,13,1
12700,63,2,63,0,4,2
12800,61,0,54,0,5,0
12900,64,2,35,0,2,2
13000,57,0,35,0,3,0
13100,27,1,25,0,11,1
13200,55,0,34,0,14,0
13300,47,1,17,0,15,1
13400,65,0,62,0,5,0
13500,39,0,58,8,2,0
13600,45,0,105,115,4,0
13700,34,0,95,84,3,0
13800,4,0,76,101,3,0
13900,6,0,42,207,8,0
14000,16,3,38,152,9,3
14100,26,11,36,116,17,11
14200,17,4,28,35,5,4
14300,29,7,48,0,18,7
14400,5,4,39,15,6,4
14500,22,3,23,0,9,3
14600,130,2,30,0,3,2
14700,64,0,97,97,7,0
14800,72,0,83,57,1,0
14900,65,1,92,115,4,1
15000,31,0,42,140,12,0
15100,26,0,43,37,7,0
15200,37,2,37,12,18,2
15300,24,4,37,0,14,4
15400,14,2,76,41,7,2
15500,44,3,60,99,8,3
15600,83,6,46,61,14,6
15700,40,3,42,297,0,3
15800,18,0,50,173,1,0
15900,48,0,62,35,0,0
16000,30,0,57,215,15,0
16100,91,1,44,0,12,1
16200,0,0,58,197,0,0
16300,18,1,51,138,3,1
16400,23,1,30,6,7,1
16500,79,1,37,0,14,1
16600,22,5,80,155,13,5
16700,10,3,27,33,10,3
16800,12,4,52,13,6,4
16900,42,2,39,56,6,2
17000,57,2,56,34,1,2
17100,7,2,45,0,5,2
17200,70,0,45,18,8,0
17300,54,2,72,170,15,2
17400,86,1,39,31,8,1
17500,22,0,51,230,9,0
17600,52,6,46,75,6,6
17700,15,6,50,161,9,6
17800,24,3,22,0,8,3
17900,62,3,76,37,5,3
18000,30,3,49,94,7,3
18100,45,2,49,127,9,2
18200,36,1,58,57,5,1
18300,46,3,50,99,4,3
18400,16,0,24,40,0,0
18500,16,0,42,0,5,0
18600,27,1,56,7,4,1
18700,35,0,71,41,11,0
18800,16,2,76,69,10,2
18900,13,0,13,3,0,0
19000,17,0,95,104,14,0
19100,18,1,27,0,5,1
