cycle,pc,cta_id,cluster_id,warp_id,tid
5005,178,0,10,7,ffffffff
5006,178,0,10,0,ffffffff
5007,178,0,10,6,ffffffff
5008,178,0,10,4,ffffffff
5009,178,0,10,1,ffffffff
5010,178,0,10,2,ffffffff
5011,178,0,10,3,ffffffff
5012,178,0,10,5,ffffffff
5013,180,0,10,7,ffffffff
5014,178,30,10,8,ffffffff
5015,178,30,10,10,ffffffff
5016,178,30,10,15,ffffffff
5017,178,60,10,16,ffffffff
5018,178,30,10,13,ffffffff
5019,178,30,10,14,ffffffff
5020,178,60,10,19,ffffffff
5021,178,60,10,20,ffffffff
5022,178,60,10,17,ffffffff
5023,178,60,10,18,ffffffff
5024,178,60,10,23,ffffffff
5025,180,0,10,0,ffffffff
5026,178,60,10,21,ffffffff
5027,178,60,10,22,ffffffff
5028,180,0,10,3,ffffffff
5029,180,0,10,4,ffffffff
5030,180,0,10,1,ffffffff
5031,180,0,10,2,ffffffff
5032,188,0,10,7,ffffffff
5033,180,30,10,8,ffffffff
5034,180,0,10,5,ffffffff
5035,188,0,10,6,ffffffff
5036,180,30,10,11,ffffffff
5037,180,30,10,12,ffffffff
5038,180,30,10,9,ffffffff
5039,180,30,10,10,ffffffff
5040,180,30,10,15,ffffffff
5041,180,60,10,16,ffffffff
5042,180,30,10,13,ffffffff
5043,180,30,10,14,ffffffff
5044,180,60,10,19,ffffffff
5045,180,60,10,20,ffffffff
5046,180,60,10,17,ffffffff
5047,180,60,10,18,ffffffff
5048,180,60,10,23,ffffffff
5049,188,0,10,0,ffffffff
5050,180,60,10,21,ffffffff
5051,180,60,10,22,ffffffff
5052,188,0,10,3,ffffffff
5053,188,0,10,4,ffffffff
5054,188,0,10,1,ffffffff
5055,188,0,10,2,ffffffff
5056,190,0,10,7,ffffffff
5057,188,30,10,8,ffffffff
5058,188,0,10,5,ffffffff
5059,190,0,10,6,ffffffff
5060,188,30,10,11,ffffffff
5061,188,30,10,12,ffffffff
5062,188,30,10,9,ffffffff
5063,188,30,10,10,ffffffff
5064,188,30,10,15,ffffffff
5065,188,60,10,16,ffffffff
5066,188,30,10,13,ffffffff
5067,188,30,10,14,ffffffff
5068,188,60,10,19,ffffffff
5069,188,60,10,20,ffffffff
5070,188,60,10,17,ffffffff
5071,188,60,10,18,ffffffff
5072,188,60,10,23,ffffffff
5073,190,0,10,0,ffffffff
5074,188,60,10,21,ffffffff
5075,188,60,10,22,ffffffff
5076,190,0,10,3,ffffffff
5077,190,0,10,4,ffffffff
5078,190,0,10,1,ffffffff
5079,190,0,10,2,ffffffff
5080,190,30,10,11,ffffffff
5081,190,30,10,8,ffffffff
5082,190,0,10,5,ffffffff
5083,190,30,10,10,ffffffff
5084,190,30,10,15,ffffffff
5085,190,30,10,12,ffffffff
5086,190,30,10,9,ffffffff
5087,190,30,10,14,ffffffff
5088,190,60,10,19,ffffffff
5089,190,60,10,16,ffffffff
5090,190,30,10,13,ffffffff
5091,190,60,10,18,ffffffff
