cycle,pc,cta_id,cluster_id,warp_id,tid
5005,178,28,8,4,ffffffff
5006,178,28,8,5,ffffffff
5007,178,28,8,6,ffffffff
5008,178,58,8,8,ffffffff
5009,178,58,8,9,ffffffff
5010,178,58,8,10,ffffffff
5011,178,28,8,7,ffffffff
5012,178,58,8,13,ffffffff
5013,178,58,8,11,ffffffff
5014,178,58,8,12,ffffffff
5015,178,28,8,2,ffffffff
5016,178,28,8,3,ffffffff
5017,180,28,8,4,ffffffff
5018,180,28,8,5,ffffffff
5019,180,28,8,6,ffffffff
5020,180,28,8,7,ffffffff
5021,180,58,8,8,ffffffff
5022,180,58,8,9,ffffffff
5023,180,58,8,10,ffffffff
5024,180,58,8,11,ffffffff
5025,180,58,8,12,ffffffff
5026,180,58,8,13,ffffffff
5027,180,58,8,14,ffffffff
5028,180,58,8,15,ffffffff
5029,180,28,8,0,ffffffff
5030,180,28,8,1,ffffffff
5031,180,28,8,2,ffffffff
5032,180,28,8,3,ffffffff
5033,188,28,8,4,ffffffff
5034,188,28,8,5,ffffffff
5035,188,28,8,6,ffffffff
5036,188,28,8,7,ffffffff
5037,188,58,8,8,ffffffff
5038,188,58,8,9,ffffffff
5039,188,58,8,10,ffffffff
5040,188,58,8,11,ffffffff
5041,188,58,8,12,ffffffff
5042,188,58,8,13,ffffffff
5043,188,58,8,14,ffffffff
5044,188,58,8,15,ffffffff
5045,188,28,8,0,ffffffff
5046,188,28,8,1,ffffffff
5047,188,28,8,2,ffffffff
5048,188,28,8,3,ffffffff
5049,190,28,8,4,ffffffff
5050,190,28,8,5,ffffffff
5051,190,28,8,6,ffffffff
5052,190,28,8,7,ffffffff
5053,190,58,8,8,ffffffff
5054,190,58,8,9,ffffffff
5055,190,58,8,10,ffffffff
5056,190,58,8,11,ffffffff
5057,190,58,8,12,ffffffff
5058,190,58,8,13,ffffffff
5059,190,58,8,14,ffffffff
5060,190,58,8,15,ffffffff
5061,198,28,8,4,ffffffff
5061,190,28,8,0,ffffffff
5062,198,28,8,5,ffffffff
5062,178,28,8,0,ffffffff
5063,198,28,8,6,ffffffff
5063,1a0,28,8,4,ffffffff
5063,1a0,28,8,5,ffffffff
5063,190,28,8,1,ffffffff
5064,198,28,8,7,ffffffff
5064,1a0,28,8,6,ffffffff
5064,178,28,8,1,ffffffff
5065,198,58,8,8,ffffffff
5065,198,58,8,9,ffffffff
5065,198,58,8,10,ffffffff
5065,1a0,28,8,7,ffffffff
5065,190,28,8,2,ffffffff
5066,198,58,8,13,ffffffff
5066,198,58,8,14,ffffffff
5066,198,58,8,11,ffffffff
5066,198,58,8,12,ffffffff
5066,178,58,8,14,ffffffff
5067,198,28,8,2,ffffffff
5067,198,58,8,15,ffffffff
5067,198,28,8,0,ffffffff
5067,198,28,8,1,ffffffff
5067,190,28,8,3,ffffffff
5068,198,28,8,3,ffffffff
5068,1a8,28,8,4,ffffffff
5068,1a8,28,8,5,ffffffff
5068,1a8,28,8,6,ffffffff
5068,178,58,8,15,ffffffff
5069,1a0,58,8,8,ffffffff
5069,1a0,58,8,9,ffffffff
5069,1a0,58,8,10,ffffffff
5069,1a8,28,8,7,ffffffff
5070,1a0,58,8,13,ffffffff
5070,1a0,58,8,14,ffffffff
5070,1a0,58,8,11,ffffffff
5070,1a0,58,8,12,ffffffff
5071,1a0,28,8,2,ffffffff
5071,1a0,58,8,15,ffffffff
5071,1a0,28,8,0,ffffffff
5071,1a0,28,8,1,ffffffff
5072,1a0,28,8,3,ffffffff
5072,1b0,28,8,4,ffffffff
5072,1b0,28,8,5,ffffffff
5072,1b0,28,8,6,ffffffff
5073,1a8,58,8,8,ffffffff
5073,1a8,58,8,9,ffffffff
5073,1a8,58,8,10,ffffffff
5073,1b0,28,8,7,ffffffff
5074,1a8,58,8,13,ffffffff
5074,1a8,58,8,14,ffffffff
5074,1a8,58,8,11,ffffffff
5074,1a8,58,8,12,ffffffff
5075,1a8,28,8,2,ffffffff
5075,1a8,58,8,15,ffffffff
5075,1a8,28,8,0,ffffffff
5075,1a8,28,8,1,ffffffff
5076,1a8,28,8,3,ffffffff
5076,1b0,58,8,8,ffffffff
5076,1b0,58,8,9,ffffffff
5076,1b0,58,8,10,ffffffff
5077,1b0,58,8,12,ffffffff
5077,1b0,58,8,13,ffffffff
5077,1b0,58,8,14,ffffffff
5077,1b0,58,8,11,ffffffff
5078,1b0,28,8,1,ffffffff
5078,1b0,28,8,2,ffffffff
5078,1b0,58,8,15,ffffffff
5078,1b0,28,8,0,ffffffff
5079,1b0,28,8,3,ffffffff
5082,1b8,28,8,6,ffffffff
5082,1b8,28,8,4,ffffffff
5082,1b8,28,8,5,ffffffff
5083,1b8,28,8,7,ffffffff
5086,1b8,58,8,9,ffffffff
5086,1b8,58,8,10,ffffffff
5086,1b8,58,8,8,ffffffff
5087,1b8,58,8,11,ffffffff
5088,1b8,58,8,14,ffffffff
5088,1b8,58,8,12,ffffffff
5088,1b8,58,8,13,ffffffff
5089,1b8,58,8,15,ffffffff
5090,1b8,28,8,0,ffffffff
5090,1b8,28,8,1,ffffffff
5090,1b8,28,8,2,ffffffff
5091,1b8,28,8,3,ffffffff
5314,1c0,28,8,4,ffffffff
5315,1c0,28,8,5,ffffffff
5316,1c0,28,8,6,ffffffff
5317,1c0,28,8,7,ffffffff
5318,1c0,58,8,8,ffffffff
5319,1c0,58,8,9,ffffffff
5320,1c8,28,8,4,ffffffff
5320,1c0,58,8,10,ffffffff
5321,1d0,28,8,4,ffffffff
5321,1c8,28,8,5,ffffffff
5322,1d0,28,8,5,ffffffff
5322,1c8,28,8,6,ffffffff
5323,1d0,28,8,6,ffffffff
5323,1c8,28,8,7,ffffffff
5323,1c0,58,8,13,ffffffff
5324,1d0,28,8,7,ffffffff
5324,1d0,58,8,8,ffffffff
5325,1c8,58,8,8,ffffffff
5325,1d0,58,8,9,ffffffff
5325,1c0,58,8,11,ffffffff
5326,1c8,58,8,9,ffffffff
5326,1d0,58,8,10,ffffffff
5326,1c0,58,8,12,ffffffff
5327,1c8,58,8,10,ffffffff
5327,1e0,28,8,4,ffffffff
5328,1e0,28,8,5,ffffffff
5328,1c0,28,8,2,ffffffff
5329,1e0,28,8,6,ffffffff
5330,1c8,58,8,13,ffffffff
5330,1e0,28,8,7,ffffffff
5330,1c0,58,8,14,ffffffff
5331,1e8,28,8,4,ffffffff
5331,1c8,58,8,11,ffffffff
5331,1d0,58,8,13,ffffffff
5331,1c0,28,8,0,ffffffff
