cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,31,1,0,0,31
5500,0,0,0,0,0,0
5600,0,0,1,0,3,0
5700,0,0,31,136,80,0
5800,0,0,0,0,13,0
5900,0,0,0,0,0,0
6000,0,0,12,0,0,0
6100,0,67,93,136,14,67
6200,0,46,72,126,15,46
6300,0,4,30,240,2,4
6400,0,25,19,145,4,25
6500,0,7,27,182,3,7
6600,0,10,17,248,1,10
6700,0,0,13,297,0,0
6800,0,8,14,162,3,8
6900,0,0,19,326,0,0
7000,0,2,17,193,0,2
7100,0,6,12,176,3,6
7200,0,32,14,160,11,32
7300,0,35,15,76,10,35
7400,0,20,12,329,5,20
7500,1,12,22,200,3,12
7600,0,0,8,320,0,0
7700,0,0,12,266,0,0
7800,0,0,19,258,0,0
7900,0,10,11,228,3,10
8000,0,4,15,331,0,4
8100,0,13,7,181,7,13
8200,0,0,15,191,4,0
8300,0,0,8,348,1,0
8400,0,0,13,217,2,0
8500,0,10,22,195,1,10
8600,0,11,13,190,5,11
8700,0,5,15,294,5,5
8800,0,9,9,193,9,9
8900,0,26,10,149,3,26
9000,0,16,25,265,2,16
9100,0,0,21,379,0,0
9200,0,0,10,319,1,0
9300,0,0,11,289,0,0
9400,0,0,24,186,2,0
9500,0,0,15,226,2,0
9600,0,0,17,203,1,0
9700,0,0,16,346,1,0
9800,0,0,20,253,1,0
9900,0,0,14,181,1,0
10000,0,0,12,274,0,0
10100,0,0,25,238,0,0
10200,0,0,26,222,0,0
10300,0,0,19,184,0,0
10400,7,10,26,199,2,10
10500,2,1,22,229,2,1
10600,8,7,9,218,4,7
10700,1,5,16,175,4,5
10800,5,3,7,200,4,3
10900,21,15,18,166,4,15
11000,1,0,20,311,3,0
11100,2,2,17,166,2,2
11200,14,13,24,255,2,13
11300,7,7,10,288,7,7
11400,9,5,12,156,5,5
11500,10,0,29,154,0,0
11600,19,22,18,275,4,22
11700,10,2,22,231,4,2
11800,1,15,15,140,4,15
11900,31,46,26,167,9,46
12000,0,0,22,369,0,0
12100,0,0,33,215,0,0
12200,0,0,33,198,0,0
12300,0,0,25,217,0,0
12400,0,0,22,193,0,0
12500,0,0,19,188,0,0
12600,0,0,25,238,0,0
12700,0,0,20,254,0,0
12800,0,0,9,316,0,0
12900,0,0,9,194,0,0
13000,0,0,5,113,0,0
13100,0,0,12,205,0,0
13200,0,0,8,335,0,0
13300,0,0,7,292,0,0
13400,0,0,4,164,0,0
13500,0,0,8,231,0,0
13600,1,0,11,331,0,0
13700,0,0,13,150,0,0
13800,0,0,12,372,0,0
13900,0,0,10,205,0,0
14000,0,0,12,231,0,0
14100,0,0,12,171,0,0
14200,0,0,10,142,0,0
14300,0,0,10,293,0,0
14400,0,0,11,289,1,0
14500,1,0,17,157,0,0
14600,0,0,6,304,0,0
14700,0,0,9,218,0,0
14800,0,0,8,266,0,0
14900,0,0,9,283,0,0
15000,0,0,8,146,0,0
15100,0,0,11,102,0,0
15200,0,0,9,332,0,0
15300,0,0,5,248,0,0
15400,0,0,7,193,0,0
15500,0,0,10,201,0,0
15600,0,0,13,159,0,0
15700,0,0,8,218,0,0
15800,0,0,7,224,0,0
15900,0,0,8,173,0,0
16000,0,0,7,393,0,0
16100,0,0,5,322,0,0
16200,0,0,4,247,0,0
16300,0,0,7,164,0,0
16400,0,0,3,143,0,0
16500,0,0,4,211,0,0
16600,0,0,4,202,0,0
16700,0,0,4,184,0,0
16800,0,0,9,121,0,0
16900,0,0,5,363,0,0
17000,0,0,6,392,0,0
17100,0,0,13,143,0,0
17200,0,0,6,260,0,0
17300,0,0,9,244,0,0
17400,0,0,8,346,0,0
17500,0,0,13,174,0,0
17600,0,0,11,322,0,0
17700,0,0,7,249,0,0
17800,0,0,15,186,0,0
17900,0,0,12,311,0,0
18000,0,0,11,166,0,0
18100,0,0,11,192,0,0
18200,0,0,12,187,0,0
18300,0,0,12,225,0,0
18400,0,0,13,250,0,0
18500,0,0,10,241,1,0
18600,0,0,6,142,0,0
18700,0,0,11,258,0,0
18800,0,0,5,346,1,0
18900,0,3,4,265,1,3
19000,0,0,9,180,2,0
19100,0,2,3,240,0,2
